"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"277305","303776","4697.63","8150.22",".00",".00","8150.22","12847.85","7503.48",".00",".00","7503.48","5344.37",".00",".00","15567.93","8150.22","23718.15","23718.15","10870.30","7503.48","18373.78","5344.37","","{29A9552D-A5B9-D098-54E2-09DE72CECCD2}"
"286846","315203","927.74","150.00",".00",".00","150.00","1077.74",".00",".00",".00",".00","1077.74",".00","927.74",".00","150.00","150.00","1077.74",".00",".00",".00","1077.74","","{083C57F3-3F70-5261-42A6-0D45F878D4B7}"
"288122","316655","20.00",".00",".00",".00",".00","20.00",".00",".00",".00",".00","20.00",".00","20.00",".00",".00",".00","20.00",".00",".00",".00","20.00","","{43433DEE-80BE-E765-B633-B6666809DD0B}"
"296521","325957",".00",".00",".00","566.66","566.66","566.66","466.66",".00",".00","466.66","100.00","617.66",".00",".00","566.66","566.66","566.66",".00","466.66","466.66","100.00","","{AB20DC5D-505F-D8E5-C6A0-82C393218573}"
"299550","329279","25.00","25.00",".00",".00","25.00","50.00",".00",".00",".00",".00","50.00",".00","25.00",".00","25.00","25.00","50.00",".00",".00",".00","50.00","","{3066B10A-A6CC-8B6C-AEFA-19E620DDFBAD}"
"300396","330221",".00","6041.47",".00","163.92","6205.39","6205.39","6205.21",".00",".00","6205.21",".18","163.92",".00",".00","6205.39","6205.39","6205.39",".00","6205.21","6205.21",".18","","{32F5CDD3-40D3-4F54-C354-BC7B44F2E8CB}"
"301259","331791",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{92072320-F0A4-6FBF-50D5-8D20F3F7DB8C}"
"301334","331970",".00","3851.00",".00",".00","3851.00","3851.00",".00",".00",".00",".00","3851.00",".00",".00",".00","3851.00","3851.00","3851.00",".00",".00",".00","3851.00","","{605F1523-ECD3-DA43-5406-310CF9CBFE1C}"
"301402","332095","6240.60","21734.56",".00",".00","21734.56","27975.16","9959.13",".00",".00","9959.13","18016.03",".00",".00","6809.60","21734.56","28544.16","28544.16","569.00","9959.13","10528.13","18016.03","","{C64D1E08-AB9D-D13A-8AF2-9A1724EDF6A6}"
"301454","332166",".00","10620.00",".00",".00","10620.00","10620.00","1767.97",".00",".00","1767.97","8852.03",".00",".00",".00","10620.00","10620.00","10620.00",".00","1767.97","1767.97","8852.03","","{8B1E5EBB-6FC3-617C-655F-D7F6647F5CEE}"
"301554","332327","3748.00","6067.86",".00","2499.88","8567.74","12315.74","999.86","2626.97",".00","3626.83","8688.91","5158.50",".00","3795.13","8567.74","12362.87","12362.87","47.13","3626.83","3673.96","8688.91","","{2F2A3B2A-A2C4-766F-B6D9-002A640F21D2}"
"301693","332509","1757.28",".00",".00",".00",".00","1757.28",".00","1715.34",".00","1715.34","41.94",".00","41.94","3430.68",".00","3430.68","3472.62","1715.34","1715.34","3430.68","41.94","","{0C7CE0EE-B2AC-4B57-DD20-2CA49AB3F8CA}"
"301833","332699","44579.54",".00",".00",".00",".00","44579.54",".00",".00",".00",".00","44579.54","33100.00","44579.54",".00",".00",".00","44579.54",".00",".00",".00","44579.54","","{30221DC2-5520-CB94-3FF5-CA2B6D6CCB50}"
"301875","332763","4021.70",".00",".00",".00",".00","4021.70",".00",".00",".00",".00","4021.70",".00","4021.70",".00",".00",".00","4021.70",".00",".00",".00","4021.70","","{6FF5D2E3-B467-5D5E-C1C9-54ECC425097C}"
"301878","332766","47.39","500.00",".00",".00","500.00","547.39","50.00",".00",".00","50.00","497.39",".00",".00","1750.00","500.00","2250.00","2250.00","1702.61","50.00","1752.61","497.39","","{B7E00E67-9EEF-A2A5-9404-A22DC84523FA}"
