"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"371324","429315","1","1000.00","0",".00","0",".00","0",".00","1","1000.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{BC149A3D-FB1E-1F39-5283-65137578AADB}"
"371780","429806","98","46350.00","0",".00","31","2200.00","1","64.94","130","48614.94","1189.68",".00","64.94","50689.31","50754.25",".00",".00",".00",".00",".00","","{030FAFF2-99EB-B3C7-1957-E4E0F2012C0B}"
"371924","429962","43","35225.00","1","489.72","11","175.00","0",".00","55","35889.72","605.04","489.72",".00","23444.83","23934.55","160500.00",".00","160500.00","12000.00","148500.00","","{96ECB533-13D9-4ACC-1FCA-E513A04D2406}"
"375011","433516","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{E4574730-5472-9185-F4B4-BACD4A071FBC}"
"375361","433976","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{924F004B-02EF-F6C1-4EE0-C26963B384AB}"
"375362","433977","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1300.00",".00","1300.00",".00","1300.00","","{0774BF88-15A7-CE38-3CB8-B399B820E851}"
"375363","433978","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{0CE4091A-4249-5310-EA73-80A69AFFD4CD}"
"375366","433981","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{774F0827-6C57-9ABD-B3A9-947904877D40}"
"375368","433983","4","3320.00","3","1500.00","58","2484.60","0",".00","65","7304.60",".00","1500.00",".00","2705.48","4205.48",".00",".00",".00",".00",".00","","{9395F521-6329-5CAA-EC48-5D1FCEACF33E}"
"375369","433984","26","8750.00","2","298.61","27","2120.00","0",".00","55","11168.61",".00","298.61",".00","133.40","432.01",".00",".00",".00",".00",".00","","{62F14581-C385-E87E-0AE3-D9FD74408323}"
