"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"98350","109910","1","200.00","0",".00","68","2406.00","0",".00","69","2606.00",".00",".00",".00","540.95","540.95",".00",".00",".00",".00",".00","","{2FCA9DC5-9382-C010-9B45-1564ABB9CEF4}"
"144509","160839","3","1200.00","0",".00","3","225.00","0",".00","6","1425.00",".00",".00",".00","2438.02","2438.02",".00",".00",".00",".00",".00","","{60D6EB98-3CCD-FE79-33C3-0330547076AF}"
"244149","274256","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1075.00",".00","1075.00",".00","1075.00","","{2C6D35C5-69D9-DCF1-7F8F-DD7C51011493}"
"248775","279595","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","583.19","583.19",".00",".00",".00",".00",".00","","{C131EDBC-C9C0-85E1-57DF-750359513DE2}"
"249646","280543","2","400.00","0",".00","24","775.00","0",".00","26","1175.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{D5B6FF75-1182-3C94-A528-DB5D73785E0C}"
"249653","280550","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","40.00","40.00",".00",".00",".00",".00",".00","","{305F13E7-1721-CECA-9B5E-9291E8071FC5}"
"251854","282899","0",".00","0",".00","92","460.00","0",".00","92","460.00",".00",".00",".00","1500.00","1500.00",".00",".00",".00",".00",".00","","{5885573C-F304-1541-76F7-A54B8A28D1C1}"
"251942","282986","55","7787.05","0",".00","124","3947.11","0",".00","179","11734.16",".00",".00",".00","9583.03","9583.03",".00",".00",".00",".00",".00","","{D773A7B4-A5C0-2F55-1F0E-325551777EF1}"
"252019","283064","3","250.00","0",".00","7","300.00","0",".00","10","550.00",".00",".00",".00","892.75","892.75",".00",".00",".00",".00",".00","","{D51FC58E-1E02-218D-0572-D84DF49D303F}"
"254315","285561","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{7064FB43-EEDC-AD27-A484-45476109E199}"
"255150","286570","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{8911C29F-773D-68EA-DF67-79238F83CB0C}"
"256180","287604","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","100.00",".00","100.00",".00","100.00","","{10BFFF5D-92B9-8BB1-DEC6-CB6C53874DA6}"
"256181","287605","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{6CA0A669-DFF8-5E66-3356-8D4C8F3FE91C}"
"256182","287606","18","6650.00","0",".00","7","470.00","0",".00","25","7120.00",".00",".00",".00","9254.09","9254.09",".00",".00",".00",".00",".00","","{10C1F9F5-BF2A-4BA3-483A-237FE7FB7A79}"
"256183","287607","18","23000.00","0",".00","1","57.50","0",".00","19","23057.50",".00",".00",".00","12954.24","12954.24",".00",".00",".00",".00",".00","","{37D7833C-0C41-4301-B569-714908C7902A}"
"256184","287612","2","140.00","7","1160.00","1","1.35","0",".00","10","1301.35",".00","1160.00",".00","62.90","1222.90",".00",".00",".00",".00",".00","","{CA12AAEC-D6A7-45E6-C128-499D2FE6298B}"
"256185","287614","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","3458.49",".00","3458.49",".00","3458.49","","{F0CB1A8C-60BB-A142-E438-8E42194CB2EC}"
"256188","287617","3","700.00","0",".00","7","504.00","0",".00","10","1204.00",".00",".00",".00","329.37","329.37",".00",".00",".00",".00",".00","","{5956296A-9BA7-885C-3490-643A81D1971F}"
"256189","287618","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","476.10","476.10",".00",".00",".00",".00",".00","","{BC6B70EC-7505-E3D1-934A-0AA68F896167}"
"256190","287619","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","20.00",".00","20.00",".00","20.00","","{874A4502-9BAF-6D85-AC4C-93E519C52E40}"
"256196","287625","0",".00","0",".00","0",".00","0",".00","0",".00","287.76",".00",".00","287.76","287.76","25.00",".00","25.00",".00","25.00","","{0C1918EC-7834-FB08-1C5F-61F9BD23DB4E}"
"256197","287626","0",".00","0",".00","0",".00","0",".00","0",".00","80.00",".00",".00","365.00","365.00","3474.12","500.00","3974.12",".00","3974.12","","{3EA2790F-54D4-7E0B-9AEC-F264D78AAD13}"
"256199","287628","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{F3B8C088-D369-AF07-7F18-F87CE5A4EFE0}"
"256202","287631","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{B77E5598-CD6D-1F21-8E07-D2B4A9AF6CF7}"
"256205","287634","2","550.00","1","115.56","5","349.00","0",".00","8","1014.56",".00","115.56",".00","345.72","461.28",".00",".00",".00",".00",".00","","{0F385FDF-8B9D-B5EB-61B7-E3EE89AA005A}"
"256207","287636","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","2554.67",".00","2554.67",".00","2554.67","","{DDAD4055-9EB1-A9D0-8691-87B879902208}"
"256209","287638","71","2978.19","1","1500.00","68","2671.19","0",".00","140","7149.38",".00","1500.00",".00","2858.29","4358.29","150.00",".00","150.00","150.00",".00","","{A56E7F6F-AC06-E2AB-5925-5E8A9DFDA0E8}"
"256211","287640","0",".00","0",".00","4","400.00","0",".00","4","400.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{054C9C7E-DDE2-D97C-8016-0CE09C6D6518}"
"256212","287641","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","2698.00",".00","2698.00",".00","2698.00","","{54634AC0-6A36-D541-9A69-8FE7E989FB65}"
"256213","287642","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","100.00","100.00",".00",".00",".00",".00",".00","","{532A74E6-0773-A426-DF75-B028FDC8CBA4}"
"256214","287643","0",".00","0",".00","0",".00","1","4.71","1","4.71",".00",".00","4.71","581.54","586.25","3830.14","131.54","3961.68",".00","3961.68","","{1CDFE539-A2EF-EE08-81EB-37E6D10981B4}"
"256215","287644","3","1450.00","0",".00","0",".00","0",".00","3","1450.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{81182782-DB01-B6CA-6A34-5E32495BB889}"
"256216","287645","1","500.00","0",".00","0",".00","0",".00","1","500.00",".00",".00",".00","508.01","508.01",".00",".00",".00",".00",".00","","{D919D99D-D482-1D10-5EEF-F8F8B0067068}"
