"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"139216","155180","0",".00","0",".00","2","200.00","0",".00","2","200.00",".00",".00",".00","2403.73","2403.73","1342.94",".00","1342.94",".00","1342.94","","{5A8C5B88-C4BA-0079-1264-9E6C67565E10}"
"139495","155501","26","21550.00","0",".00","30","1726.00","0",".00","56","23276.00",".00",".00",".00","941.83","941.83",".00","10644.60","10644.60",".00","10644.60","","{5500FB43-3F8C-0E27-079D-EF23BF648BF3}"
"144565","160902","1","150.00","0",".00","0",".00","0",".00","1","150.00",".00",".00",".00","49.14","49.14",".00",".00",".00",".00",".00","","{8B8387DE-65E4-CCA1-290D-B9C7A72AA10A}"
"145011","161441","1","150.00","1","375.00","0",".00","0",".00","2","525.00",".00","375.00",".00","2571.32","2946.32",".00","2571.32","2571.32",".00","2571.32","","{F79332DE-74D0-8083-0338-1F8509BF738F}"
"146348","163090","8","2799.00","0",".00","13","706.00","0",".00","21","3505.00",".00",".00",".00","500.21","500.21",".00",".00",".00",".00",".00","","{B8C805A2-DEB2-B089-828D-57B5C93F2AC3}"
"146360","163103","1","60.00","1","180.22","6","295.00","0",".00","8","535.22",".00","180.22",".00","307.41","487.63","300.00",".00","300.00",".00","300.00","","{AD911677-13C7-DD05-FB96-54CD4CB9A30A}"
"146387","163146","19","23139.67","8","1087.67","3","275.00","0",".00","30","24502.34",".00","1087.67",".00","38370.45","39458.12","2000.00","14300.00","16300.00",".00","16300.00","","{C99FB5E6-7450-BD4B-3E93-C32C6FC98A5D}"
"146402","163161","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","523.90","523.90",".00",".00",".00",".00",".00","","{9A5A544E-2598-1053-4410-2B9004A73B6D}"
"146408","163168","43","5375.60","1","140.71","75","2383.40","0",".00","119","7899.71",".00","140.71",".00","9213.22","9353.93",".00",".00",".00",".00",".00","","{A8B20B01-E25C-684C-8331-A1C2246A48DD}"
"146422","163182","8","4510.00","0",".00","19","1900.00","0",".00","27","6410.00",".01",".00",".00","2512.20","2512.20",".00",".00",".00",".00",".00","","{345A9E6B-2E7D-4D41-AAB6-8998E346E776}"
"146558","163325","1","250.00","0",".00","0",".00","0",".00","1","250.00",".00",".00",".00","247.76","247.76",".00",".00",".00",".00",".00","","{DBB8FF89-F423-4255-2AFF-163EDF079A12}"
"146587","163359","1","9500.00","0",".00","0",".00","0",".00","1","9500.00",".00",".00",".00","4363.00","4363.00",".00",".00",".00",".00",".00","","{17EF1028-6AFA-DBFB-1959-AD68B1F6C8FC}"
"146650","163425","168","38929.01","9","1615.09","1657","27343.33","5","380.00","1839","68267.43",".00","1615.09","380.00","16777.87","18772.96",".00",".00",".00",".00",".00","","{A4D23064-0AE0-AA22-1DD3-975997E7B631}"
"146683","163467","65","40182.27","5","29606.06","72","5434.50","0",".00","142","75222.83","100.00","29606.06",".00","33273.79","62879.85",".00",".00",".00",".00",".00","","{5E8554BE-BD51-210D-6A04-705E78612447}"
"146688","163474","13","767.00","10","955.25","227","2285.50","22","893.00","272","4900.75",".00","955.25","893.00","2480.02","4328.27",".00",".00",".00",".00",".00","","{97C6B36D-048A-1CCB-1820-D53642EE3FDF}"
"146691","163478","0",".00","0",".00","0",".00","0",".00","0",".00","13.98",".00",".00","3636.02","3636.02",".00",".00",".00",".00",".00","","{35431888-6D4A-2D32-9477-3058F4BF3F15}"
"146695","163482","0",".00","0",".00","1","5.25","0",".00","1","5.25",".00",".00",".00","5.25","5.25",".00",".00",".00",".00",".00","","{00D875F3-13C9-8CAD-985D-091D762FF904}"
"146696","163483","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","8.00","8.00",".00",".00",".00",".00",".00","","{ED07F21C-8333-00B4-4B54-6AAB63E0E0CD}"
"146698","163485","5","3700.00","1","1150.00","8","515.00","0",".00","14","5365.00",".00","1150.00",".00","4040.69","5190.69",".00",".00",".00",".00",".00","","{C95ABAE8-629A-5B3F-8017-ED3746FF13EC}"
