"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"143632","155180","4106.73","200.00",".00",".00","200.00","4306.73","2403.73",".00",".00","2403.73","1903.00","373.04",".00","10067.94","200.00","10267.94","10267.94","5961.21","2403.73","8364.94","1903.00","","{5A8C5B88-C4BA-0079-1264-9E6C67565E10}"
"143919","155501",".00","23276.00",".00","10644.60","33920.60","33920.60","941.83",".00",".00","941.83","32978.77","10644.60",".00",".00","33920.60","33920.60","33920.60",".00","941.83","941.83","32978.77","","{5500FB43-3F8C-0E27-079D-EF23BF648BF3}"
"149156","160902",".00","150.00",".00",".00","150.00","150.00","49.14",".00",".00","49.14","100.86",".00",".00",".00","150.00","150.00","150.00",".00","49.14","49.14","100.86","","{8B8387DE-65E4-CCA1-290D-B9C7A72AA10A}"
"149611","161441",".00","525.00",".00","2571.32","3096.32","3096.32","2946.32",".00",".00","2946.32","150.00","2571.32",".00",".00","3096.32","3096.32","3096.32",".00","2946.32","2946.32","150.00","","{F79332DE-74D0-8083-0338-1F8509BF738F}"
"150984","163090","150.00","3505.00",".00",".00","3505.00","3655.00","500.21",".00",".00","500.21","3154.79",".00",".00","150.00","3505.00","3655.00","3655.00",".00","500.21","500.21","3154.79","","{B8C805A2-DEB2-B089-828D-57B5C93F2AC3}"
"150996","163103","1423.13","535.22",".00",".00","535.22","1958.35","487.63",".00",".00","487.63","1470.72","300.00",".00","1940.00","535.22","2475.22","2475.22","516.87","487.63","1004.50","1470.72","","{AD911677-13C7-DD05-FB96-54CD4CB9A30A}"
"151024","163146","1000.00","24502.34",".00","14300.00","38802.34","39802.34","39458.12",".00",".00","39458.12","344.22","16300.00",".00","2000.00","38802.34","40802.34","40802.34","1000.00","39458.12","40458.12","344.22","","{C99FB5E6-7450-BD4B-3E93-C32C6FC98A5D}"
"151039","163161","995.18",".00",".00",".00",".00","995.18","523.90",".00",".00","523.90","471.28",".00","8495.32",".00",".00",".00","8495.32","7500.14","523.90","8024.04","471.28","","{9A5A544E-2598-1053-4410-2B9004A73B6D}"
"151045","163168","17761.73","7899.71",".00",".00","7899.71","25661.44","9353.93",".00",".00","9353.93","16307.51",".00",".00","39133.96","7899.71","47033.67","47033.67","21372.23","9353.93","30726.16","16307.51","","{A8B20B01-E25C-684C-8331-A1C2246A48DD}"
"151059","163182","461.13","6410.00",".01",".00","6410.01","6871.14","2512.20",".00",".00","2512.20","4358.94",".00","1000.12","200.25","6410.01","6610.26","7610.38","739.24","2512.20","3251.44","4358.94","","{345A9E6B-2E7D-4D41-AAB6-8998E346E776}"
"151198","163325",".00","250.00",".00",".00","250.00","250.00","247.76",".00",".00","247.76","2.24",".00",".00",".00","250.00","250.00","250.00",".00","247.76","247.76","2.24","","{DBB8FF89-F423-4255-2AFF-163EDF079A12}"
"151227","163359","8848.96","9500.00",".00",".00","9500.00","18348.96","4363.00",".00",".00","4363.00","13985.96",".00","31724.71","9500.00","9500.00","19000.00","50724.71","32375.75","4363.00","36738.75","13985.96","","{17EF1028-6AFA-DBFB-1959-AD68B1F6C8FC}"
"151292","163425","45492.89","68267.43",".00",".00","68267.43","113760.32","18772.96",".00",".00","18772.96","94987.36",".00",".00","60822.92","68267.43","129090.35","129090.35","15330.03","18772.96","34102.99","94987.36","","{A4D23064-0AE0-AA22-1DD3-975997E7B631}"
"151325","163467","25818.91","75222.83","100.00",".00","75322.83","101141.74","62879.85",".00",".00","62879.85","38261.89",".00",".00","43639.00","75322.83","118961.83","118961.83","17820.09","62879.85","80699.94","38261.89","","{5E8554BE-BD51-210D-6A04-705E78612447}"
"151330","163474","445.11","4900.75",".00",".00","4900.75","5345.86","4328.27",".00",".00","4328.27","1017.59",".00",".00","2888.14","4900.75","7788.89","7788.89","2443.03","4328.27","6771.30","1017.59","","{97C6B36D-048A-1CCB-1820-D53642EE3FDF}"
"151333","163478","5791.01",".00","13.98",".00","13.98","5804.99","3636.02",".00",".00","3636.02","2168.97",".00",".00","6000.00","13.98","6013.98","6013.98","208.99","3636.02","3845.01","2168.97","","{35431888-6D4A-2D32-9477-3058F4BF3F15}"
"151337","163482",".00","5.25",".00",".00","5.25","5.25","5.25",".00",".00","5.25",".00",".00",".00",".00","5.25","5.25","5.25",".00","5.25","5.25",".00","","{00D875F3-13C9-8CAD-985D-091D762FF904}"
"151338","163483","673.11",".00",".00",".00",".00","673.11","8.00",".00",".00","8.00","665.11",".00","1650.71","838.33",".00","838.33","2489.04","1815.93","8.00","1823.93","665.11","","{ED07F21C-8333-00B4-4B54-6AAB63E0E0CD}"
"151340","163485","3710.00","5365.00",".00",".00","5365.00","9075.00","5190.69",".00",".00","5190.69","3884.31",".00",".00","3710.00","5365.00","9075.00","9075.00",".00","5190.69","5190.69","3884.31","","{C95ABAE8-629A-5B3F-8017-ED3746FF13EC}"
"151343","163488","211.21","1450.00","355.48","801.56","2607.04","2818.25","1101.56",".00",".00","1101.56","1716.69","1291.56",".00","590.00","2607.04","3197.04","3197.04","378.79","1101.56","1480.35","1716.69","","{AF5922F3-5432-FEA8-082A-080F08647A46}"
"151346","163491","3050.00","50.00",".00",".00","50.00","3100.00",".00",".00",".00",".00","3100.00","3000.00",".00","3075.00","50.00","3125.00","3125.00","25.00",".00","25.00","3100.00","","{18E0030F-C2A0-04C1-746F-5D0A7DF1B343}"
"151352","163497","289.78","1650.62",".11",".00","1650.73","1940.51","1120.28",".00",".00","1120.28","820.23",".00",".00","5524.45","1650.73","7175.18","7175.18","5234.67","1120.28","6354.95","820.23","","{CA73A746-30B6-4B2E-476F-AD36D3848140}"
"151354","163499","1505.00",".00",".00",".00",".00","1505.00","58.00",".00",".00","58.00","1447.00","1505.00",".00","1505.00",".00","1505.00","1505.00",".00","58.00","58.00","1447.00","","{BAC2E48D-AFFF-DA6A-8E33-5125CC13D617}"
"151355","163500","23806.19","224.00",".00",".00","224.00","24030.19","59.91",".00",".00","59.91","23970.28",".00","21204.55","3810.00","224.00","4034.00","25238.55","1208.36","59.91","1268.27","23970.28","","{E42CD835-840E-39EE-6A46-C133BA6D6EDA}"
"151358","163503","6419.44","1000.00",".00",".00","1000.00","7419.44",".00",".00",".00",".00","7419.44",".00","6554.43","500.00","1000.00","1500.00","8054.43","634.99",".00","634.99","7419.44","","{4F832D56-2DF1-C40B-222E-5AFDFA97366A}"
"151359","163504","3081.18",".00",".00",".00",".00","3081.18",".00",".00",".00",".00","3081.18",".00","2831.18","250.00",".00","250.00","3081.18",".00",".00",".00","3081.18","","{50733F17-6017-D044-BD21-00A8A218E0F5}"
"151362","163507",".00","500.00",".00",".00","500.00","500.00",".00",".00",".00",".00","500.00",".00",".00",".00","500.00","500.00","500.00",".00",".00",".00","500.00","","{3013DF94-75A1-391A-6760-1C63DBFDF65B}"
"151363","163506",".00","50.00",".00",".00","50.00","50.00",".00",".00",".00",".00","50.00",".00",".00",".00","50.00","50.00","50.00",".00",".00",".00","50.00","","{0DE59399-E994-66CD-76B7-824F4FFBC7BB}"
"151364","163508","21797.88","14126.86",".00",".00","14126.86","35924.74","6071.00",".00",".00","6071.00","29853.74","5000.00","6469.62","37166.64","14126.86","51293.50","57763.12","21838.38","6071.00","27909.38","29853.74","","{7C905E05-9021-E92F-4699-96B7D151501F}"
