"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"254736","286018","3","2500.00","0",".00","5","294.00","0",".00","8","2794.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{B192C071-BF12-2102-A5B1-B78A5AC77493}"
"264790","296826","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{7C0BDCEF-B265-A103-C48E-C14642012E57}"
"267241","299505","1","1500.00","0",".00","0",".00","0",".00","1","1500.00",".00",".00",".00","558.16","558.16",".00",".00",".00",".00",".00","","{05D5B53C-FF1C-2847-6799-ED167323EEBD}"
"267423","299725","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","2500.00","2500.00","1000.00",".00","1000.00",".00","1000.00","","{C62B2C4C-D2F1-FDED-887B-CC3C4A18C850}"
"268045","300472","7","4475.00","0",".00","6","223.00","0",".00","13","4698.00",".00",".00",".00","7312.12","7312.12",".00",".00",".00",".00",".00","","{7542D671-6B64-CD57-F60B-56EC25FCAD80}"
"268267","300732","0",".00","2","1350.00","0",".00","1","40.00","3","1390.00",".00","1350.00","40.00","107.05","1497.05",".00",".00",".00",".00",".00","","{BFB3BA90-69F4-00E0-AD17-8B923F3936C1}"
"268481","301012","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1000.00","2000.00","3000.00",".00","3000.00","","{79598BA7-4F1F-8BF6-05D0-9A791E17FD87}"
"268484","301015","3","3321.88","0",".00","2","150.00","0",".00","5","3471.88",".00",".00",".00","3283.47","3283.47",".00",".00",".00",".00",".00","","{5D854EC5-7D1C-87A5-E550-F621AF52F354}"
"268485","301017","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{6963E2BA-AEE0-0A9A-6E3C-DF5DB9377E7E}"
"268486","301018","1","750.00","0",".00","3","250.00","0",".00","4","1000.00",".00",".00",".00","4185.20","4185.20",".00",".00",".00",".00",".00","","{3DA1664E-8388-16F7-1FF2-8F1521B9B143}"
"268488","301022","27","11115.22","1","2500.00","18","920.00","0",".00","46","14535.22",".00","2500.00",".00","9146.89","11646.89",".00",".00",".00",".00",".00","","{72481113-5A9C-64BF-8CEA-15FA48B9A5E1}"
"268489","301023","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00","200.00","200.00",".00","200.00","","{23925D64-20F9-C46F-84EE-9FDDDC4A0BF7}"
"268493","301027","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{5640D603-C9CA-2003-FA0E-6470AD9FB330}"
"268494","301032","5","3199.99","1","3957.20","2","144.09","0",".00","8","7301.28",".00","3957.20",".00","5566.26","9523.46",".00",".00",".00",".00",".00","","{37FA874D-BBA6-E6D6-5C28-55EE7CA2BDA6}"
"268495","301033","15","18865.00","3","33894.29","8","405.00","0",".00","26","53164.29",".00","33894.29",".00","18345.09","52239.38","1600.00",".00","1600.00",".00","1600.00","","{82315E5B-D186-DA6B-7D50-B2A892AF1B1E}"
"268498","301036","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{7C784C78-1759-21D7-A31C-06CC1219C617}"
"268500","301039","3","2100.00","0",".00","2","200.00","0",".00","5","2300.00",".00",".00",".00","10908.00","10908.00","11095.00",".00","11095.00","5000.00","6095.00","","{455C482B-4AA9-2E09-35E4-832FBBD0CC79}"
"268502","301041","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","2108.85","2108.85",".00",".00",".00",".00",".00","","{9F8F45FC-EBA4-EE84-A24E-712BA1EC2A55}"
"268503","301043","1","150.00","0",".00","2","200.00","0",".00","3","350.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{3B053774-6ACF-F898-8A1E-EF1A16042657}"
"268505","301046","16","2965.00","0",".00","8","483.00","0",".00","24","3448.00",".00",".00",".00","3516.97","3516.97","1596.97","254.54","1851.51","955.40","896.11","","{66A6D0A1-CEEB-2723-E372-D76009565687}"
"268506","301054","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","16.99","16.99",".00",".00",".00",".00",".00","","{BED725E5-4E01-0D54-C4C3-3816FEB96A9D}"
"268508","301058","43","2155.00","0",".00","7","70.00","0",".00","50","2225.00",".00",".00",".00","588.07","588.07",".00",".00",".00",".00",".00","","{3560EB30-BFF0-E182-8A59-D68BD59E0F61}"
"268513","301064","1","150.00","0",".00","2","150.00","0",".00","3","300.00",".00",".00",".00","1673.38","1673.38","810.00","113.38","923.38",".00","923.38","","{258E0DDC-00E8-FB93-F784-CCBD0149C34B}"
