"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"395045","448959","120.00",".00",".00",".00",".00","120.00",".00",".00",".00",".00","120.00",".00","120.00",".00",".00",".00","120.00",".00",".00",".00","120.00","","{5B17692C-BAAD-ADCF-0F6D-90B76131E09D}"
"395232","449155",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{A2264D51-4413-558D-CF07-42857A159662}"
"395961","450094","6622.21","2692.79",".00",".00","2692.79","9315.00","4289.78",".00",".00","4289.78","5025.22",".00",".00","17211.28","2692.79","19904.07","19904.07","10589.07","4289.78","14878.85","5025.22","","{0D168AFB-D89D-D11F-4C6D-166B760A59ED}"
"396322","450642","1196.28","1100.00",".00",".00","1100.00","2296.28","1085.13",".00",".00","1085.13","1211.15",".00","1196.28",".00","1100.00","1100.00","2296.28",".00","1085.13","1085.13","1211.15","","{C08F3567-44A6-D4BA-13B1-0FDA74B04839}"
"396323","450643","1196.28",".00",".00",".00",".00","1196.28","1103.50",".00",".00","1103.50","92.78",".00",".00","4716.19",".00","4716.19","4716.19","3519.91","1103.50","4623.41","92.78","","{B4A1BAB1-526E-33CA-B897-A06ADE926EE4}"
"396324","450644","1196.28","500.00",".00",".00","500.00","1696.28","40.59",".00",".00","40.59","1655.69",".00",".00","4716.19","500.00","5216.19","5216.19","3519.91","40.59","3560.50","1655.69","","{CD7D59E2-BF88-6EB1-5C35-AF8D635145AC}"
"396325","450645","1196.28","1739.24",".00",".00","1739.24","2935.52","1469.35",".00",".00","1469.35","1466.17",".00",".00","4716.19","1739.24","6455.43","6455.43","3519.91","1469.35","4989.26","1466.17","","{6D7DB20E-A344-7D47-F24F-994670CAAB9B}"
"396326","450646","1208.55","300.00",".00",".00","300.00","1508.55","312.27",".00",".00","312.27","1196.28",".00",".00","4416.19","300.00","4716.19","4716.19","3207.64","312.27","3519.91","1196.28","","{9EA789C3-C149-327D-58A5-131DD560FAAC}"
"396383","450742","15866.48",".00",".00",".00",".00","15866.48","15866.48",".00",".00","15866.48",".00",".00","520.00","23500.00",".00","23500.00","24020.00","8153.52","15866.48","24020.00",".00","","{7936EE07-7D76-EEC5-65A5-ED1775B8305E}"
"396493","450864","100.00","100.00",".00",".00","100.00","200.00","150.00",".00",".00","150.00","50.00","100.00",".00","100.00","100.00","200.00","200.00",".00","150.00","150.00","50.00","","{C5C26CB0-A8AF-ABC6-BBE7-C21BF3D1DED9}"
"396494","450865",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{69A288F8-253F-38DE-81BB-0518BFC38B04}"
"396496","450867","10416.76","6250.00",".00",".00","6250.00","16666.76","8230.09",".00",".00","8230.09","8436.67","6500.00",".00","16589.82","6250.00","22839.82","22839.82","6173.06","8230.09","14403.15","8436.67","","{B54A79D5-03C5-AEBD-1E90-98F7E9FC58E8}"
"396497","450868","605.00","200.00",".00",".00","200.00","805.00","336.87",".00",".00","336.87","468.13",".00",".00","605.00","200.00","805.00","805.00",".00","336.87","336.87","468.13","","{5CD1CE0F-C70C-531D-B57F-F4FC9276BAFB}"
"396498","450869","10021.17","50.00",".00",".00","50.00","10071.17",".00",".00",".00",".00","10071.17",".00",".00","21350.00","50.00","21400.00","21400.00","11328.83",".00","11328.83","10071.17","","{0C3F9CB1-DB9C-D17B-02E3-F16450CE104E}"
"396499","450870","6222.02","15421.67",".00",".00","15421.67","21643.69",".00",".00",".00",".00","21643.69",".00","6222.02",".00","15421.67","15421.67","21643.69",".00",".00",".00","21643.69","","{ED9A9D6B-4244-FAAD-4157-55D7449241F2}"
"396501","450872","1001.39",".00",".00",".00",".00","1001.39",".00",".00",".00",".00","1001.39","594.76","1.39","1000.00",".00","1000.00","1001.39",".00",".00",".00","1001.39","","{B21708B2-34C0-D597-B7DD-CDBFF6BB2774}"
"396504","450875","343.20","1050.00",".00",".00","1050.00","1393.20",".00",".00",".00",".00","1393.20",".00",".00","2626.19","1050.00","3676.19","3676.19","2282.99",".00","2282.99","1393.20","","{91300D65-7E16-D30F-1F2E-C588B207BACC}"
"396505","450876","43405.76",".00",".00",".00",".00","43405.76","2098.00",".00",".00","2098.00","41307.76","129941.63","9994.00","41256.40",".00","41256.40","51250.40","7844.64","2098.00","9942.64","41307.76","","{2A358B72-A245-6D71-BFB3-ADB32473F946}"
"396506","450877",".00","5850.00",".00",".00","5850.00","5850.00",".00",".00",".00",".00","5850.00",".00",".00",".00","5850.00","5850.00","5850.00",".00",".00",".00","5850.00","","{B45C6F13-FBAF-C019-DB64-0EB8E0D03E27}"
"396507","450878","1483.32","500.00",".00",".00","500.00","1983.32","634.09",".00",".00","634.09","1349.23",".00","1682.20","950.00","500.00","1450.00","3132.20","1148.88","634.09","1782.97","1349.23","","{487FD290-1143-D8F4-65E6-157B584B159D}"
"396508","450879",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{DD0FCC1B-CDEB-A695-1FFA-84A2005826C5}"
"396511","450882","691.59","824.94",".00",".00","824.94","1516.53","1203.77",".00",".00","1203.77","312.76","1000.00",".00","1076.00","824.94","1900.94","1900.94","384.41","1203.77","1588.18","312.76","","{4CADD6E2-B03E-78E8-A89B-FC80DAF9C5C7}"
"396513","450884","794.33","350.00",".00",".00","350.00","1144.33","514.51",".00",".00","514.51","629.82","4166.68",".00","1238.66","350.00","1588.66","1588.66","444.33","514.51","958.84","629.82","","{C1444692-9953-CABB-67BA-22E5399AEFA6}"
"396514","450885","794.33","350.00",".00",".00","350.00","1144.33","514.51",".00",".00","514.51","629.82","4166.68",".00","1238.66","350.00","1588.66","1588.66","444.33","514.51","958.84","629.82","","{C1444692-9953-CABB-67BA-22E5399AEFA6}"
"396515","450886","729.47","240.00",".00",".00","240.00","969.47","731.84",".00",".00","731.84","237.63",".00","229.47","500.00","240.00","740.00","969.47",".00","731.84","731.84","237.63","","{BE3C6618-F561-B1C0-3DAB-35BBE810A150}"
"396516","450887","8026.82",".00",".16",".00",".16","8026.98",".00",".00",".00",".00","8026.98",".00","8026.63",".19",".16",".35","8026.98",".00",".00",".00","8026.98","","{DB9A09D8-4BAC-F0DC-C6E4-1B3BBE9712A4}"
"396525","450896","8470.10","22992.14",".00",".00","22992.14","31462.24","12048.65",".00",".00","12048.65","19413.59",".00","8470.10",".00","22992.14","22992.14","31462.24",".00","12048.65","12048.65","19413.59","","{56254E75-EABE-E09C-0EB1-88D2C92D5E71}"
"396526","450897","1375.29","2121.28",".00",".00","2121.28","3496.57","1899.27",".00",".00","1899.27","1597.30",".00","527.23","1042.00","2121.28","3163.28","3690.51","193.94","1899.27","2093.21","1597.30","","{0B719889-91DE-C59D-4680-9135EDA56CE5}"
"396528","450899","41750.11","3250.00",".00",".00","3250.00","45000.11","1060.67",".00",".00","1060.67","43939.44",".00","44320.86","20404.74","3250.00","23654.74","67975.60","22975.49","1060.67","24036.16","43939.44","","{383AA517-47D9-D9D8-F52B-7BB79313A40F}"
"396531","450902","9657.32",".00",".00",".00",".00","9657.32",".00",".00",".00",".00","9657.32",".00","23158.80",".00",".00",".00","23158.80","13501.48",".00","13501.48","9657.32","","{FBEB40F0-201F-314C-D9B8-A33CE327BA78}"
"396532","450903","553.00","1.00",".00",".00","1.00","554.00",".00",".00",".00",".00","554.00",".00","553.00",".00","1.00","1.00","554.00",".00",".00",".00","554.00","","{3C0D2782-5213-16FC-8CE3-44F73CA5E986}"
"396535","450906","19413.59","500.00",".00",".00","500.00","19913.59","5456.00",".00",".00","5456.00","14457.59",".00","8470.10","22992.14","500.00","23492.14","31962.24","12048.65","5456.00","17504.65","14457.59","","{7C81849D-B723-43A4-0BDA-F3DDDE9AF42E}"
"396536","450907","119065.12",".00",".00",".00",".00","119065.12","5830.80",".00",".00","5830.80","113234.32","1000.00","119586.12",".00",".00",".00","119586.12","521.00","5830.80","6351.80","113234.32","","{9574A705-EF26-537A-6047-36B6694006CE}"
"396539","450910","300.00",".00",".00",".00",".00","300.00",".00",".00",".00",".00","300.00","300.00",".00","300.00",".00","300.00","300.00",".00",".00",".00","300.00","","{6720DD26-BBB0-5D6F-8EB8-955035CFF2F9}"
"396543","450914",".00","265.96",".00",".00","265.96","265.96","265.96",".00",".00","265.96",".00",".00",".00","1751.94","265.96","2017.90","2017.90","1751.94","265.96","2017.90",".00","","{6FA3761F-E013-D569-9E81-C91787CB7EE5}"
"396546","450917","1702.75","6230.00","87.29",".00","6317.29","8020.04","5456.49",".00",".00","5456.49","2563.55",".00",".00","4437.93","6317.29","10755.22","10755.22","2735.18","5456.49","8191.67","2563.55","","{3AD77CA0-8F7B-334C-D5BC-243E7AF00F40}"
"396549","450924","13285.26","500.00",".00",".00","500.00","13785.26","992.86",".00",".00","992.86","12792.40",".00","12268.51","4500.00","500.00","5000.00","17268.51","3483.25","992.86","4476.11","12792.40","","{AB7981D4-8450-48EE-CEE7-FFD904C92037}"
"396551","450926","100.00",".00",".00",".00",".00","100.00",".00",".00",".00",".00","100.00",".00",".00","100.00",".00","100.00","100.00",".00",".00",".00","100.00","","{8E10C64A-E81B-5130-0479-D4AC33E9C278}"
