"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"142068","158306","0",".00","0",".00","25","808.68","0",".00","25","808.68",".00",".00",".00","675.00","675.00",".00",".00",".00",".00",".00","","{623D3D4E-4FCE-9380-414F-388A0E5CBF87}"
"142073","158311","1","700.00","0",".00","0",".00","0",".00","1","700.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{EAC02C7B-5D95-9345-979F-89D9BA265CC2}"
"142076","158314","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","88.50","88.50",".00",".00",".00",".00",".00","","{B009F2B0-9784-901D-48C6-DC9313C9900E}"
"142077","158315","248","58859.02","10","968.09","408","15589.00","1","51.00","667","75467.11",".00","968.09","51.00","11942.56","12961.65",".00",".00",".00",".00",".00","","{ED806B9A-7DF1-C331-C694-2E9B2794A33C}"
"142078","158316","9","3950.00","2","939.65","5","250.00","5","258.00","21","5397.65",".00","939.65","258.00","15.00","1212.65",".00","500.00","500.00",".00","500.00","","{F57B1765-4EC2-7691-9451-DF30158A4F2D}"
"142082","158320","7","2300.00","0",".00","27","2440.00","0",".00","34","4740.00",".00",".00",".00","420.61","420.61",".00",".00",".00",".00",".00","","{8A594CDC-8324-B339-0E09-2776250B8137}"
"142083","158321","0",".00","0",".00","2","54.92","0",".00","2","54.92",".00",".00",".00","435.88","435.88",".00",".00",".00",".00",".00","","{095B4AB1-2BCE-2356-467B-FDC6062410BB}"
"142084","158323","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","500.00","500.00",".00",".00",".00",".00",".00","","{8EE3D718-69E2-467B-325A-8CEDCE4B0969}"
"142088","158327","20","10900.00","0",".00","13","1043.00","0",".00","33","11943.00",".00",".00",".00","9749.49","9749.49",".00","1000.00","1000.00",".00","1000.00","","{6AF86FB9-A591-AF85-715A-D9FA343CE295}"
"142089","158328","101","65950.00","1","535.00","58","4239.00","0",".00","160","70724.00",".00","535.00",".00","22384.64","22919.64",".00",".00",".00",".00",".00","","{E76E6947-9DBB-E342-321B-2C927CDE9187}"
"142091","158330","1","2500.00","0",".00","2","100.00","0",".00","3","2600.00",".00",".00",".00","6000.00","6000.00",".00",".00",".00",".00",".00","","{1BE6570B-276A-0DFA-4AEF-798F434645CA}"
"142092","158331","6","4900.00","0",".00","0",".00","0",".00","6","4900.00",".00",".00",".00","5991.73","5991.73",".00",".00",".00",".00",".00","","{C5A56DEE-A944-33FB-3AFD-ED5ABC47F711}"
"142095","158334","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","3315.56",".00","3315.56",".00","3315.56","","{FE154D63-75F0-5836-E064-84C6FC5A12F8}"
"142096","158335","3","7700.00","0",".00","1","100.00","0",".00","4","7800.00",".00",".00",".00","5006.45","5006.45",".00",".00",".00",".00",".00","","{EEDBA635-A624-79B7-E5F0-A72530B8FD95}"
"142099","158338","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{CDFB9B3F-CA6F-800F-9449-5BEC57873D87}"
"142100","158339","19","13871.33","2","799.43","23","1135.00","0",".00","44","15805.76",".00","799.43",".00","872.58","1672.01",".00",".00",".00",".00",".00","","{E82F3222-8045-EE51-8EF6-6C3E273D35D5}"
"142106","158346","1","118.40","0",".00","800","14647.76","0",".00","801","14766.16","101.93",".00",".00","277.70","277.70",".00",".00",".00",".00",".00","","{03FB37A3-79FD-8A9A-D65F-4FE0A3FEF16F}"
"142108","158349","8","5900.00","0",".00","3","250.00","0",".00","11","6150.00",".00",".00",".00","5810.53","5810.53",".00",".00",".00",".00",".00","","{B0EEACD8-A3A8-008F-EF91-3ED743D813F6}"
