"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"154067","166642","3305.77","5140.90",".00",".00","5140.90","8446.67","5239.65",".00",".00","5239.65","3207.02",".00",".00","5703.39","5140.90","10844.29","10844.29","2397.62","5239.65","7637.27","3207.02","","{0636591A-560F-1CF2-73E8-982688AE85B2}"
"154787","167470","2301.99",".00",".00",".00",".00","2301.99","25.00",".00",".00","25.00","2276.99",".00","2149.28","7668.07",".00","7668.07","9817.35","7515.36","25.00","7540.36","2276.99","","{47686D32-2C90-6C54-2470-16A32C36A439}"
"158893","171567","139597.73","8426.99",".00",".00","8426.99","148024.72","78500.00",".00",".00","78500.00","69524.72",".00","201098.85","6498.88","8426.99","14925.87","216024.72","68000.00","78500.00","146500.00","69524.72","","{7E23482A-1EFC-4C40-F69D-A869863559AF}"
"160882","173573","100.00","670.00",".00",".00","670.00","770.00","765.29",".00",".00","765.29","4.71",".00","100.00",".00","670.00","670.00","770.00",".00","765.29","765.29","4.71","","{45BA89EB-9284-2EC2-D432-C381E356C66D}"
"160948","173649",".00","1315.00",".00","1500.00","2815.00","2815.00","217.93",".00",".00","217.93","2597.07","1500.00",".00",".00","2815.00","2815.00","2815.00",".00","217.93","217.93","2597.07","","{63985055-E8FC-DB8F-5E78-33EA67145980}"
"160949","173650","2597.07","1900.00",".00",".00","1900.00","4497.07","431.93",".00",".00","431.93","4065.14","1500.00",".00","2815.00","1900.00","4715.00","4715.00","217.93","431.93","649.86","4065.14","","{891EB408-8759-903B-8806-CFEBF5E98F6A}"
"160950","173651","4065.14","306.00",".00",".00","306.00","4371.14","525.06",".00",".00","525.06","3846.08","1500.00",".00","4715.00","306.00","5021.00","5021.00","649.86","525.06","1174.92","3846.08","","{14A9BE8E-BB46-DA63-8BD1-D525B698CAC6}"
"160951","173654","33291.12","9550.00",".00",".00","9550.00","42841.12","18285.00",".00",".00","18285.00","24556.12",".00","36691.12","2600.00","9550.00","12150.00","48841.12","6000.00","18285.00","24285.00","24556.12","","{CA9B04E6-F1F4-65C1-D696-5DADA01EDEA0}"
"160955","173658",".00","224.01",".00",".00","224.01","224.01",".00",".00","224.01","224.01",".00",".00",".00",".00","224.01","224.01","224.01",".00","224.01","224.01",".00","","{05891B1E-EF58-6B0A-C70B-7216CD47F014}"
"160956","173659",".00","5.00",".00",".00","5.00","5.00",".00",".00",".00",".00","5.00",".00",".00",".00","5.00","5.00","5.00",".00",".00",".00","5.00","","{F0910C38-8BB8-CD7D-492F-870A70130FD2}"
"160962","173671",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{74A099DC-1785-410F-F026-43D90C81F75F}"
"160964","173673","5931.80",".00",".00",".00",".00","5931.80",".00",".00",".00",".00","5931.80",".00","5931.80",".00",".00",".00","5931.80",".00",".00",".00","5931.80","","{B7556745-7F4A-DBAF-55C9-F67461616A46}"
"160969","173678","14205.84","55493.08",".00",".00","55493.08","69698.92","2507.85","67191.07",".00","69698.92",".00",".00",".00","102634.07","55493.08","158127.15","158127.15","88428.23","69698.92","158127.15",".00","","{22E4BFA9-A9DF-A9B9-0970-E4754F73EC3A}"
"160977","173686","325.00","25.00",".00",".00","25.00","350.00",".00",".00",".00",".00","350.00",".00","325.00",".00","25.00","25.00","350.00",".00",".00",".00","350.00","","{AB8A5843-7682-4B27-FAE3-3545FE5C6473}"
"160983","173694",".00","6311.25",".00",".00","6311.25","6311.25","6311.25",".00",".00","6311.25",".00",".00",".00",".00","6311.25","6311.25","6311.25",".00","6311.25","6311.25",".00","","{91BB06AE-6D8B-1D6C-9279-4D5DE9EF4553}"
"160985","173696","2336.29","144.00",".49",".00","144.49","2480.78","1965.03",".00",".00","1965.03","515.75",".00",".00","18053.88","144.49","18198.37","18198.37","15717.59","1965.03","17682.62","515.75","","{95ACC025-8BEB-6FEF-0DB6-BB79C5D483CE}"
"160988","173702","949.11","4525.00",".49",".00","4525.49","5474.60","5234.67",".00",".00","5234.67","239.93","811.16",".00","949.11","4525.49","5474.60","5474.60",".00","5234.67","5234.67","239.93","","{755491FD-827E-F953-F37C-125153E37575}"
"160989","173703","239.93","1650.62",".11",".00","1650.73","1890.66","1120.28",".00",".00","1120.28","770.38",".00",".00","5474.60","1650.73","7125.33","7125.33","5234.67","1120.28","6354.95","770.38","","{CA73A746-30B6-4B2E-476F-AD36D3848140}"
"161007","173721","770.38",".00",".18","220.00","220.18","990.56","759.62","220.00",".00","979.62","10.94",".00",".00","7125.33","220.18","7345.51","7345.51","6354.95","979.62","7334.57","10.94","","{726219E7-D357-FA1B-6BC8-909F672705A9}"
"161018","173732","10.94",".00",".00",".00",".00","10.94",".00",".00","10.94","10.94",".00",".00",".00","7345.51",".00","7345.51","7345.51","7334.57","10.94","7345.51",".00","","{0A20697A-BD6E-700F-0156-C9A4FB62423F}"
"161021","173736","770.38","220.00",".18",".00","220.18","990.56","979.62",".00",".00","979.62","10.94",".00",".00","7125.33","220.18","7345.51","7345.51","6354.95","979.62","7334.57","10.94","","{726219E7-D357-FA1B-6BC8-909F672705A9}"
"161025","173741",".00","100.00",".00",".00","100.00","100.00",".00",".00",".00",".00","100.00",".00",".00",".00","100.00","100.00","100.00",".00",".00",".00","100.00","","{545B94ED-FECC-6C25-FB52-B1FF3F1D72EC}"
"161026","173742","100.00","670.00",".00",".00","670.00","770.00","765.29",".00",".00","765.29","4.71",".00",".00","100.00","670.00","770.00","770.00",".00","765.29","765.29","4.71","","{45BA89EB-9284-2EC2-D432-C381E356C66D}"
"161027","173743","4.71","300.00",".00",".00","300.00","304.71","233.49",".00",".00","233.49","71.22",".00",".00","770.00","300.00","1070.00","1070.00","765.29","233.49","998.78","71.22","","{4999B376-728A-1662-08E0-8CFFAA1AA977}"
"161028","173744","71.22","208.89",".00",".00","208.89","280.11","280.11",".00",".00","280.11",".00",".00",".00","1070.00","208.89","1278.89","1278.89","998.78","280.11","1278.89",".00","","{BEC33112-AE33-2541-1DA9-F0BC637FC08B}"
"161030","173746",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{0C2A197A-5E09-32F0-A74A-DF27ABD8C078}"
"161032","173749",".00","833410.35","5000.00","44305.00","882715.35","882715.35","183437.70","8500.00",".00","191937.70","690777.65","47080.00",".00",".00","882715.35","882715.35","882715.35",".00","191937.70","191937.70","690777.65","","{9021BE7E-B8C4-AC07-3F9B-BE29AB228CF3}"
"161035","173752","1354.81","9185.19",".00",".00","9185.19","10540.00",".00","10540.00",".00","10540.00",".00",".00","1154.81","200.00","9185.19","9385.19","10540.00",".00","10540.00","10540.00",".00","","{07AAB204-F732-F390-E843-0300AB3CA834}"
"161040","173757","3110.26",".00",".00",".00",".00","3110.26",".00",".00",".00",".00","3110.26",".00","3110.26",".00",".00",".00","3110.26",".00",".00",".00","3110.26","","{388B19DA-EE97-A265-3523-DD1E121F975A}"
