"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"90411","98217","18329.89","8287.76",".00",".00","8287.76","26617.65","14269.42",".00",".00","14269.42","12348.23",".00","1537.14","78044.33","8287.76","86332.09","87869.23","61251.58","14269.42","75521.00","12348.23","","{CF88F8CC-3B41-ABC2-A30C-B29D664E7AE2}"
"269353","294367","118555.09","137305.93",".00",".00","137305.93","255861.02","154730.79",".00",".00","154730.79","101130.23",".00",".00","156408.33","137305.93","293714.26","293714.26","37853.24","154730.79","192584.03","101130.23","","{A9F95DAB-0798-173F-9EFD-F31DC85FD00D}"
"269358","294375",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{98FE8199-29CA-531B-1090-5C27F0EB13BA}"
"269364","294381","333.15",".00",".00",".00",".00","333.15",".00",".00",".00",".00","333.15","2032.51","333.15",".00",".00",".00","333.15",".00",".00",".00","333.15","","{1E5FABFC-AB77-BD18-E2FB-4755B8E98B99}"
"269368","294385","333.15",".00",".00",".00",".00","333.15","10.00",".00",".00","10.00","323.15","2032.51","333.15",".00",".00",".00","333.15",".00","10.00","10.00","323.15","","{CFCBDA9A-1209-9077-BC34-05DD33113FFA}"
"269369","294386","323.15",".00",".00",".00",".00","323.15","20.00",".00",".00","20.00","303.15","2032.51","333.15",".00",".00",".00","333.15","10.00","20.00","30.00","303.15","","{1E5FABFC-AB77-BD18-E2FB-4755B8E98B99}"
"269371","294388","303.15","1729.36",".00",".00","1729.36","2032.51",".00","2032.51",".00","2032.51",".00",".00","333.15",".00","1729.36","1729.36","2062.51","30.00","2032.51","2062.51",".00","","{86534C59-166F-584B-4C37-6FD2F1855903}"
"269377","294394","4566.94","1000.00",".00","238.00","1238.00","5804.94","429.14","95.00",".00","524.14","5280.80","143.94","4235.95","5500.00","1238.00","6738.00","10973.95","5169.01","524.14","5693.15","5280.80","","{E87CA74D-B3BC-B9BC-95DC-0966FA9F0C2D}"
"269382","294399","1830.00","3414.89",".00",".00","3414.89","5244.89","1862.02",".00",".00","1862.02","3382.87",".00",".00","2025.00","3414.89","5439.89","5439.89","195.00","1862.02","2057.02","3382.87","","{A3F8964B-0584-1AFD-9E29-DEA368C0445D}"
"269392","294417","1027.05",".00",".00",".00",".00","1027.05","1027.05",".00",".00","1027.05",".00",".00","37271.23","56720.74",".00","56720.74","93991.97","92964.92","1027.05","93991.97",".00","","{15220A21-FB00-7E6F-B505-5941C49E5FBB}"
