"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"242446","265151","213426.46","296079.87","48.81",".00","296128.68","509555.14","381872.75",".00",".00","381872.75","127682.39",".00","13774.14","522417.49","296128.68","818546.17","832320.31","322765.17","381872.75","704637.92","127682.39","","{6CD5A0A5-86B6-EC2A-8078-F0149D05D1FE}"
"242447","265178","41172.61","67463.40",".00","8700.00","76163.40","117336.01","111039.80",".00",".00","111039.80","6296.21","8700.00",".00","172887.38","76163.40","249050.78","249050.78","131714.77","111039.80","242754.57","6296.21","","{B1F93968-908E-5BDB-6708-3150DEF5809D}"
"242451","265194","49379.39","15616.00",".00",".00","15616.00","64995.39","14180.48",".00",".00","14180.48","50814.91","4000.00","8962.24","77005.67","15616.00","92621.67","101583.91","36588.52","14180.48","50769.00","50814.91","","{8FBF417C-02D0-5E1F-BE16-2A504CC5DB05}"
"242452","265198",".00","1712.51",".00",".00","1712.51","1712.51","1712.51",".00",".00","1712.51",".00",".00",".00",".00","1712.51","1712.51","1712.51",".00","1712.51","1712.51",".00","","{E7292F55-EFC8-FD9A-3517-870A3A73DCDA}"
"242453","265200",".00","1712.51",".00",".00","1712.51","1712.51","1712.51",".00",".00","1712.51",".00",".00",".00","1712.50","1712.51","3425.01","3425.01","1712.50","1712.51","3425.01",".00","","{E7292F55-EFC8-FD9A-3517-870A3A73DCDA}"
"242457","265212",".00","1712.51",".00",".00","1712.51","1712.51","1712.51",".00",".00","1712.51",".00",".00",".00",".00","1712.51","1712.51","1712.51",".00","1712.51","1712.51",".00","","{E7292F55-EFC8-FD9A-3517-870A3A73DCDA}"
"242465","265279",".00","27.97",".00",".00","27.97","27.97","27.97",".00",".00","27.97",".00",".00",".00",".00","27.97","27.97","27.97",".00","27.97","27.97",".00","","{24E80790-FE68-ED4C-1D1B-B0736B5E3EFC}"
"242468","265290",".00","850.00",".00",".00","850.00","850.00","336.89",".00",".00","336.89","513.11",".00",".00",".00","850.00","850.00","850.00",".00","336.89","336.89","513.11","","{BC1166E8-0FB2-D3E4-B22E-253A570C71DE}"
"242470","265292","513.11","642.67",".00",".00","642.67","1155.78","672.83",".00",".00","672.83","482.95",".00",".00","850.00","642.67","1492.67","1492.67","336.89","672.83","1009.72","482.95","","{9DDA9A91-272F-E0E5-C0E6-F444048CE972}"
"242472","265295","482.95","150.00",".00",".00","150.00","632.95","515.00",".00",".00","515.00","117.95",".00",".00","1492.67","150.00","1642.67","1642.67","1009.72","515.00","1524.72","117.95","","{3292AD25-47AA-2E33-DFA8-3F7EF7C0E6EE}"
"242481","265325","27400.00","141.10",".00",".00","141.10","27541.10","21700.00",".00",".00","21700.00","5841.10","70000.00","40000.00","9100.00","141.10","9241.10","49241.10","21700.00","21700.00","43400.00","5841.10","","{4007CE5D-6B0E-BA2C-7030-997C4EC01711}"
"242487","265355",".00","2054.82",".00",".00","2054.82","2054.82","218.99",".00",".00","218.99","1835.83",".00",".00",".00","2054.82","2054.82","2054.82",".00","218.99","218.99","1835.83","","{3B3582E5-3562-76A4-A506-AD59F0D8C1D7}"
"242494","265387","4225.28",".00",".00",".00",".00","4225.28",".00",".00",".00",".00","4225.28",".00","1025.00","7973.61",".00","7973.61","8998.61","4773.33",".00","4773.33","4225.28","","{A7EEE831-ACCB-5582-0758-991482633D6B}"
