"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"236059","265151","72","257737.00","7","37505.17","16","837.70","0",".00","95","296079.87","48.81","37505.17",".00","344367.58","381872.75",".00",".00",".00",".00",".00","","{6CD5A0A5-86B6-EC2A-8078-F0149D05D1FE}"
"236060","265178","57","11611.11","10","52428.25","160","3424.04","0",".00","227","67463.40",".00","52428.25",".00","58611.55","111039.80",".00","8700.00","8700.00",".00","8700.00","","{B1F93968-908E-5BDB-6708-3150DEF5809D}"
"236064","265194","14","8900.00","1","6716.00","0",".00","0",".00","15","15616.00",".00","6716.00",".00","7464.48","14180.48","4000.00",".00","4000.00",".00","4000.00","","{8FBF417C-02D0-5E1F-BE16-2A504CC5DB05}"
"236065","265198","2","1712.51","0",".00","0",".00","0",".00","2","1712.51",".00",".00",".00","1712.51","1712.51",".00",".00",".00",".00",".00","","{E7292F55-EFC8-FD9A-3517-870A3A73DCDA}"
"236066","265200","2","1712.51","0",".00","0",".00","0",".00","2","1712.51",".00",".00",".00","1712.51","1712.51",".00",".00",".00",".00",".00","","{E7292F55-EFC8-FD9A-3517-870A3A73DCDA}"
"236070","265212","2","1712.51","0",".00","0",".00","0",".00","2","1712.51",".00",".00",".00","1712.51","1712.51",".00",".00",".00",".00",".00","","{E7292F55-EFC8-FD9A-3517-870A3A73DCDA}"
"236078","265279","0",".00","0",".00","0",".00","2","27.97","2","27.97",".00",".00","27.97",".00","27.97",".00",".00",".00",".00",".00","","{24E80790-FE68-ED4C-1D1B-B0736B5E3EFC}"
"236081","265290","3","850.00","0",".00","0",".00","0",".00","3","850.00",".00",".00",".00","336.89","336.89",".00",".00",".00",".00",".00","","{BC1166E8-0FB2-D3E4-B22E-253A570C71DE}"
"236083","265292","2","642.67","0",".00","0",".00","0",".00","2","642.67",".00",".00",".00","672.83","672.83",".00",".00",".00",".00",".00","","{9DDA9A91-272F-E0E5-C0E6-F444048CE972}"
"236085","265295","1","150.00","0",".00","0",".00","0",".00","1","150.00",".00",".00",".00","515.00","515.00",".00",".00",".00",".00",".00","","{3292AD25-47AA-2E33-DFA8-3F7EF7C0E6EE}"
"236094","265325","0",".00","0",".00","4","141.10","0",".00","4","141.10",".00",".00",".00","21700.00","21700.00","40000.00",".00","40000.00",".00","40000.00","","{4007CE5D-6B0E-BA2C-7030-997C4EC01711}"
"236100","265355","10","1547.02","2","215.74","10","292.06","0",".00","22","2054.82",".00","215.74",".00","3.25","218.99",".00",".00",".00",".00",".00","","{3B3582E5-3562-76A4-A506-AD59F0D8C1D7}"
"236107","265387","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{A7EEE831-ACCB-5582-0758-991482633D6B}"
"236110","265464","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{FA3CAA0B-E13B-9180-5F14-E5ED8CBDADCD}"
"236112","265466","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","158.00","158.00",".00",".00",".00",".00",".00","","{6DF69895-438F-4BE7-188A-DEC6BE79C3EC}"
"236119","265482","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","2100.00","2100.00",".00","2100.00","2100.00",".00","2100.00","","{9C655EE2-EEF4-A35C-4079-518A0978E742}"
"236123","265493","3","475.11","0",".00","6","370.00","0",".00","9","845.11",".00",".00",".00","1523.11","1523.11",".00",".00",".00",".00",".00","","{426238ED-BDFB-1237-8958-7F5C8C60A146}"
"236133","265513","2","400.00","0",".00","7","400.00","0",".00","9","800.00",".00",".00",".00","10.25","10.25",".00",".00",".00",".00",".00","","{CDE2A666-2805-8C1E-8A8D-086B9F776E00}"
"236134","265514","1","200.00","0",".00","9","750.00","0",".00","10","950.00",".00",".00",".00","350.07","350.07",".00",".00",".00",".00",".00","","{32B7BB3E-98A4-FC27-9D19-EB17E12DDE5C}"
"236135","265515","0",".00","1","724.00","6","319.08","0",".00","7","1043.08",".00","724.00",".00","72.77","796.77",".00",".00",".00",".00",".00","","{058EC647-45A8-ED6B-3381-2AEFD5289F8D}"
"236136","265517","8","1339.29","1","775.50","20","735.00","0",".00","29","2849.79",".00","775.50",".00","1398.40","2173.90",".00",".00",".00",".00",".00","","{88B796BE-B0BE-9520-769B-73FA4A6A4901}"
"236137","265518","3","475.11","0",".00","6","370.00","0",".00","9","845.11",".00",".00",".00","1523.11","1523.11",".00",".00",".00",".00",".00","","{426238ED-BDFB-1237-8958-7F5C8C60A146}"
"236138","265519","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","1107.61","1107.61",".00",".00",".00",".00",".00","","{76D56B59-E506-E2A8-14D6-EB7F11ED8053}"
"236142","265529","1","750.00","1","781.31","2","150.00","0",".00","4","1681.31",".00","781.31",".00",".00","781.31",".00",".00",".00",".00",".00","","{0721F6EC-984A-1A79-C3B0-667B0FD2E50C}"
"236152","265543","1","1500.00","0",".00","0",".00","0",".00","1","1500.00",".00",".00",".00","1500.00","1500.00",".00",".00",".00",".00",".00","","{9BFE3B66-9EA7-F6F7-0308-1ED3F85CA715}"
