"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"39656","44386","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","12000.00","12000.00",".00",".00",".00",".00",".00","","{6C5BB373-0F83-0726-D351-0F86518079F3}"
"145272","161774","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{D6792A40-B917-F748-2ACB-BF2A447A8527}"
"181773","203306","14","8962.50","13","1092.16","46","1769.50","0",".00","73","11824.16",".00","1092.16",".00","6350.17","7442.33",".00",".00",".00",".00",".00","","{7D833FD3-A121-82D3-C7F8-11C9133A1D74}"
"182548","204126","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","10.00","10.00",".00",".00",".00",".00",".00","","{BC05455A-82C2-D7E3-34F5-C94E1DD66DD4}"
"194571","216628","1","500.00","0",".00","0",".00","0",".00","1","500.00",".00",".00",".00","821.28","821.28",".00","871.28","871.28",".00","871.28","","{9B281A14-893D-BA17-7043-E7FD07ACD3E1}"
"194572","216629","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","871.28",".00","871.28",".00","871.28","","{00E27035-070C-5067-D852-A4DDF7FB0F34}"
"194574","216631","1","500.00","0",".00","0",".00","0",".00","1","500.00",".00",".00",".00","871.28","871.28",".00","871.28","871.28",".00","871.28","","{9B281A14-893D-BA17-7043-E7FD07ACD3E1}"
"194575","216632","1","250.00","0",".00","1","71.28","0",".00","2","321.28",".00",".00",".00",".00",".00","871.28",".00","871.28","871.28",".00","","{FA7F3EFB-B9EC-8F04-7FB2-1E24280ACFF2}"
"194578","216635","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1600.00",".00","1600.00",".00","1600.00","","{F0D07A84-F75B-BB5C-09A8-AD7F28478818}"
"194581","216638","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","84.00","84.00","565.00",".00","565.00",".00","565.00","","{C77F04F8-9216-BE87-D3DC-485D26CCE747}"
"194584","216641","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{73FDCF62-667D-26A9-C3DC-E3DF4DD509E5}"
"194586","216651","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{6986B9E3-02D5-F61E-473F-F8CE96B2300C}"
"194589","216654","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{BEC21573-02CF-F4BC-A21D-2D3110810BFF}"
"194591","216657","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{58637781-EBDC-8A38-868F-246C5DD1A7B1}"
"194592","216658","9","21862.32","0",".00","8","285.80","0",".00","17","22148.12",".00",".00",".00","949.00","949.00",".00",".00",".00",".00",".00","","{B382316A-68E5-0816-1AE8-648676B63670}"
"194607","216677","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{5B832E81-3CE2-3EC9-8BE6-E28E488EECA6}"
"194610","216680","70","34430.00","1","1764.00","134","8280.00","0",".00","205","44474.00",".00","1764.00",".00","18965.28","20729.28",".00",".00",".00",".00",".00","","{43AF4701-A784-9FD5-28AE-A28AF61CAD0E}"
"194616","216688","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","13290.24","13290.24",".00","13290.24","13290.24",".00","13290.24","","{B9C52798-A3A0-0529-BF00-1995094D0FA1}"
"194618","216690","13","3799.00","2","9958.01","34","1875.00","0",".00","49","15632.01",".00","9958.01",".00","11208.74","21166.75",".00",".00",".00",".00",".00","","{382A81E5-A9B5-0B39-7068-F87A8BB453EA}"
"194620","216692","2","850.00","0",".00","3","250.00","0",".00","5","1100.00",".00",".00",".00","11712.41","11712.41","10000.00",".00","10000.00",".00","10000.00","","{0873355C-3A31-63F2-13CF-8FEB7F7C4E20}"
"194621","216693","13","7350.00","0",".00","1","100.00","1","100.00","15","7550.00",".00",".00","100.00","18627.68","18727.68","10000.00","5000.00","15000.00","3000.00","12000.00","","{7CB1853A-D4B0-3398-8207-131472E60AB6}"
