"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"41083","44386","24301.36",".00",".00",".00",".00","24301.36","12000.00",".00",".00","12000.00","12301.36",".00","5175.87","80350.00",".00","80350.00","85525.87","61224.51","12000.00","73224.51","12301.36","","{6C5BB373-0F83-0726-D351-0F86518079F3}"
"149873","161774",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{D6792A40-B917-F748-2ACB-BF2A447A8527}"
"187247","203306","6080.35","11824.16",".00",".00","11824.16","17904.51","7442.33",".00",".00","7442.33","10462.18",".00",".00","6726.95","11824.16","18551.11","18551.11","646.60","7442.33","8088.93","10462.18","","{7D833FD3-A121-82D3-C7F8-11C9133A1D74}"
"188026","204126","1885.22",".00",".00",".00",".00","1885.22","10.00",".00",".00","10.00","1875.22",".00",".00","1980.00",".00","1980.00","1980.00","94.78","10.00","104.78","1875.22","","{BC05455A-82C2-D7E3-34F5-C94E1DD66DD4}"
"200278","216628",".00","500.00",".00","871.28","1371.28","1371.28","821.28",".00",".00","821.28","550.00","871.28",".00",".00","1371.28","1371.28","1371.28",".00","821.28","821.28","550.00","","{9B281A14-893D-BA17-7043-E7FD07ACD3E1}"
"200279","216629","550.00",".00",".00",".00",".00","550.00",".00",".00",".00",".00","550.00","871.28",".00","1371.28",".00","1371.28","1371.28","821.28",".00","821.28","550.00","","{00E27035-070C-5067-D852-A4DDF7FB0F34}"
"200281","216631",".00","500.00",".00","871.28","1371.28","1371.28","871.28",".00",".00","871.28","500.00","871.28",".00",".00","1371.28","1371.28","1371.28",".00","871.28","871.28","500.00","","{9B281A14-893D-BA17-7043-E7FD07ACD3E1}"
"200282","216632","550.00","321.28",".00",".00","321.28","871.28",".00","871.28",".00","871.28",".00",".00",".00","1371.28","321.28","1692.56","1692.56","821.28","871.28","1692.56",".00","","{FA7F3EFB-B9EC-8F04-7FB2-1E24280ACFF2}"
"200285","216635","1158.47",".00",".00",".00",".00","1158.47",".00",".00",".00",".00","1158.47","1600.00","1158.47",".00",".00",".00","1158.47",".00",".00",".00","1158.47","","{F0D07A84-F75B-BB5C-09A8-AD7F28478818}"
"200288","216638","832.38",".00",".00",".00",".00","832.38","84.00",".00",".00","84.00","748.38","565.00","832.38",".00",".00",".00","832.38",".00","84.00","84.00","748.38","","{C77F04F8-9216-BE87-D3DC-485D26CCE747}"
"200291","216641","200.00",".00",".00",".00",".00","200.00",".00",".00",".00",".00","200.00",".00",".00","200.00",".00","200.00","200.00",".00",".00",".00","200.00","","{73FDCF62-667D-26A9-C3DC-E3DF4DD509E5}"
"200293","216651","1730.54",".00",".00",".00",".00","1730.54",".00",".00",".00",".00","1730.54",".00","1730.54",".00",".00",".00","1730.54",".00",".00",".00","1730.54","","{6986B9E3-02D5-F61E-473F-F8CE96B2300C}"
"200296","216654","12470.62",".00",".00",".00",".00","12470.62",".00",".00",".00",".00","12470.62",".00","12470.12",".50",".00",".50","12470.62",".00",".00",".00","12470.62","","{BEC21573-02CF-F4BC-A21D-2D3110810BFF}"
"200298","216657","18551.32",".00",".00",".00",".00","18551.32",".00",".00","18551.32","18551.32",".00",".00","3364.46","22155.19",".00","22155.19","25519.65","6968.33","18551.32","25519.65",".00","","{58637781-EBDC-8A38-868F-246C5DD1A7B1}"
"200299","216658",".00","22148.12",".00",".00","22148.12","22148.12","949.00",".00",".00","949.00","21199.12",".00",".00",".00","22148.12","22148.12","22148.12",".00","949.00","949.00","21199.12","","{B382316A-68E5-0816-1AE8-648676B63670}"
"200314","216677","284.41",".00",".00",".00",".00","284.41",".00",".00","284.41","284.41",".00",".00","284.41",".00",".00",".00","284.41",".00","284.41","284.41",".00","","{5B832E81-3CE2-3EC9-8BE6-E28E488EECA6}"
"200317","216680",".00","44474.00",".00",".00","44474.00","44474.00","20729.28",".00",".00","20729.28","23744.72",".00",".00",".00","44474.00","44474.00","44474.00",".00","20729.28","20729.28","23744.72","","{43AF4701-A784-9FD5-28AE-A28AF61CAD0E}"
"200323","216688",".00",".00",".00","13290.24","13290.24","13290.24","13290.24",".00",".00","13290.24",".00","13290.24",".00",".00","13290.24","13290.24","13290.24",".00","13290.24","13290.24",".00","","{B9C52798-A3A0-0529-BF00-1995094D0FA1}"
