"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"251870","282912","0",".00","0",".00","10","436.09","0",".00","10","436.09",".00",".00",".00","1300.00","1300.00",".00",".00",".00",".00",".00","","{DCE0FE16-B5ED-1147-5CB8-6C3E0A5A35D2}"
"252097","283151","0",".00","0",".00","567","763.00","0",".00","567","763.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{B9AB0BBB-D3C7-91BB-C379-4498B7CE8C4F}"
"252103","283158","2","468.01","5","781.35","14","706.57","1","50.00","22","2005.93",".00","781.35","50.00","1174.58","2005.93",".00",".00",".00",".00",".00","","{3F00FC1B-C0CC-2E12-E7B4-751452EB354F}"
"252104","283159","39","19320.00","3","19960.50","144","5298.00","0",".00","186","44578.50",".00","19960.50",".00","5767.36","25727.86",".00",".00",".00",".00",".00","","{FEC464A5-F2A9-5B2B-17F7-DAEF70FD1C39}"
"252106","283161","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{3F6EA400-F166-1E69-9FE1-AA0343CD9E89}"
"252107","283162","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{077ECE45-F9E3-1273-6EBE-BE97BEA52847}"
"252108","283163","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{077ECE45-F9E3-1273-6EBE-BE97BEA52847}"
"252109","283164","12","6850.00","1","3000.00","39","2652.00","0",".00","52","12502.00",".00","3000.00",".00","4513.73","7513.73",".00",".00",".00",".00",".00","","{5F8F0305-7B96-8E8B-A891-80C57A7EA722}"
"252111","283166","13","1260.00","1","4731.40","32","847.00","0",".00","46","6838.40",".00","4731.40",".00","30518.98","35250.38",".00",".00",".00",".00",".00","","{B1B775CB-B999-D492-CDCD-AF1FB388753B}"
"252113","283168","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{7CE8C927-4525-0C21-6EFA-FBE92BEA4420}"
"252114","283169","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{B5D0295B-64AB-95DE-48BC-89845C94ACC9}"
"252116","283171","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{BB62C0F9-29E5-93E5-8CE1-03268F681925}"
"252118","283173","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{BB62C0F9-29E5-93E5-8CE1-03268F681925}"
"252120","283175","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{47C9DD81-0E30-E537-9D3E-66447C583477}"
"252121","283176","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{47C9DD81-0E30-E537-9D3E-66447C583477}"
"252123","283178","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{47C9DD81-0E30-E537-9D3E-66447C583477}"
