"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"330650","374574","996.55","900.00",".00","800.00","1700.00","2696.55","900.00",".00",".00","900.00","1796.55","800.00",".00","3800.00","1700.00","5500.00","5500.00","2803.45","900.00","3703.45","1796.55","","{39218A4F-39B9-8F78-BA4F-A48216069BD8}"
"336216","380452","1551.89",".00",".00",".00",".00","1551.89","1360.64",".00",".00","1360.64","191.25",".00","1390.06","2315.00",".00","2315.00","3705.06","2153.17","1360.64","3513.81","191.25","","{F04EC4C1-3CD7-48A5-4BDD-9447AC2F1D2D}"
"340871","385372","878.93",".00",".00",".00",".00","878.93","80.00",".00",".00","80.00","798.93",".00",".00","1686.05",".00","1686.05","1686.05","907.12","80.00","987.12","698.93","","{AAAC29A8-0412-C9ED-36AF-89172236F501}"
"341964","386618","403.37","323.00",".00",".00","323.00","726.37","726.37",".00",".00","726.37",".00",".00",".00","4690.35","323.00","5013.35","5013.35","4286.98","726.37","5013.35",".00","","{5C9E1846-8824-29C4-B66F-687F65D85AB5}"
"342201","386877",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{9A9507CC-03E2-9C14-42F3-F0B26DA67BFE}"
"342609","387328","12868.28",".00",".00",".00",".00","12868.28","1100.00",".00",".00","1100.00","11768.28",".00","1372.16","13850.00",".00","13850.00","15222.16","2353.88","1100.00","3453.88","11768.28","","{F70A3ABD-E4BA-CD82-C39A-C8589EA24E36}"
"342610","387329",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","59500.00","543.02",".00",".00",".00","543.02","543.02",".00","543.02",".00","","{626FF87F-A93E-7431-6796-75D2ACAEEE62}"
"342612","387331","2417.72",".00",".00",".00",".00","2417.72",".00",".00",".00",".00","2417.72",".00","2417.72",".00",".00",".00","2417.72",".00",".00",".00","2417.72","","{72F087B2-FFB2-14B3-D117-53A512C3CC89}"
"342613","387332","229.81","17448.57",".00",".00","17448.57","17678.38","17448.57",".00",".00","17448.57","229.81","19000.00","689.81","1000.00","17448.57","18448.57","19138.38","1460.00","17448.57","18908.57","229.81","","{BD029EAE-2A65-0CCE-6EB6-740367982267}"
"342614","387333",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{06E0696A-5D64-26A1-E275-E875862BE050}"
"342615","387334","4797.73",".00",".00",".00",".00","4797.73",".00",".00",".00",".00","4797.73","5100.00",".00","10450.00",".00","10450.00","10450.00","5652.27",".00","5652.27","4797.73","","{B838C254-FD67-E182-0098-C549A8FE5A30}"
"342617","387336","100.00",".00",".00",".00",".00","100.00",".00",".00",".00",".00","100.00",".00",".00","100.00",".00","100.00","100.00",".00",".00",".00","100.00","","{A19853D2-3F72-487C-3692-9234D009C3E6}"
"342620","387339",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","59.10",".90",".00",".00",".00",".90",".90",".00",".90",".00","","{3C8E0CCE-E8D6-1EE6-B042-5D993A6C144D}"
"342622","387341","901.63",".00",".00",".00",".00","901.63","76.60","600.00",".00","676.60","225.03",".00",".00","4800.00",".00","4800.00","4800.00","3898.37","676.60","4574.97","225.03","","{C5F29BAF-F221-4CCB-917D-12F275770377}"
