"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"193907","210096",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{4CD9C616-5F23-09A2-14FF-16DC9C83B5FF}"
"213425","231384","7250.45","800.00","207.68","1460.56","2468.24","9718.69","7224.64",".00",".00","7224.64","2494.05","6560.56",".00","8861.87","2468.24","11330.11","11330.11","1611.42","7224.64","8836.06","2494.05","","{E73E80B9-5055-78E2-746A-E068360BDBF9}"
"223157","242004",".00",".00",".00","100.00","100.00","100.00",".00",".00",".00",".00","100.00","100.00",".00",".00","100.00","100.00","100.00",".00",".00",".00","100.00","","{C5410F86-8356-14CC-DE2A-EC743432E05E}"
"224507","243560",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{5C172383-7F40-318E-BAA3-AF375C53CC56}"
"224890","244292","4000.00",".00",".00","60000.00","60000.00","64000.00",".00",".00",".00",".00","64000.00","60000.00","4000.00",".00","60000.00","60000.00","64000.00",".00",".00",".00","64000.00","","{E24FE1F9-825F-7C0B-3870-E25AEC61978F}"
"225339","244843","11615.45","11422.16",".00",".00","11422.16","23037.61","14037.61","9000.00",".00","23037.61",".00",".00",".00","36400.00","11422.16","47822.16","47822.16","24784.55","23037.61","47822.16",".00","","{63D547BB-6136-57A0-F997-DE43F7F83844}"
"225375","244886","1207.98",".00",".00",".00",".00","1207.98",".00",".00",".00",".00","1207.98","1586.43","1239.98","266.00",".00","266.00","1505.98","298.00",".00","298.00","1207.98","","{98E70B7F-2CBD-65B5-02E6-DE23D70F224E}"
"225379","244893","2417.72",".00",".00",".00",".00","2417.72",".00",".00",".00",".00","2417.72",".00","2561.82","1405.00",".00","1405.00","3966.82","1549.10",".00","1549.10","2417.72","","{2ABA45B5-B45C-C2AE-CF4C-72B02B6322F0}"
"225381","244895","411.23","2487.80",".00",".00","2487.80","2899.03","2520.19",".00",".00","2520.19","378.84",".00",".00","2462.04","2487.80","4949.84","4949.84","2050.81","2520.19","4571.00","378.84","","{92640079-F30F-49D5-D29E-6655915744BC}"
"225382","244896","399.02",".00",".00",".00",".00","399.02","72.00",".00",".00","72.00","327.02","59500.00","543.02",".00",".00",".00","543.02","144.00","72.00","216.00","327.02","","{096A3944-6A40-1789-49AD-6BB05DA4E23F}"
