"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"227772","247371","183.86",".00",".00",".00",".00","183.86",".00",".00",".00",".00","183.86","1250.00",".00","8292.66",".00","8292.66","8292.66","8108.80",".00","8108.80","183.86","","{445718F1-C9C2-A080-A5FE-F46835D13DF1}"
"231119","250967",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{1C2E9EC9-E5EE-D2EC-14C6-C42D1F36DDB5}"
"232314","252424","29317.67","100.00",".00",".00","100.00","29417.67","5783.47",".00",".00","5783.47","23634.20",".00",".00","38016.77","100.00","38116.77","38116.77","8699.10","5783.47","14482.57","23634.20","","{7E087FB1-DC53-E2B3-DC80-6E3C491A7665}"
"234400","254597","500.00",".00",".00","400.00","400.00","900.00",".00",".00",".00",".00","900.00","400.00","500.00",".00","400.00","400.00","900.00",".00",".00",".00","900.00","","{758A8BDF-C263-EEE3-976B-FC5D56322409}"
"234569","254797","4682.89","4710.57",".00",".00","4710.57","9393.46","2169.16",".00",".00","2169.16","7224.30","400.00",".00","8512.10","4710.57","13222.67","13222.67","3829.21","2169.16","5998.37","7224.30","","{7765BF27-A39F-2B4C-DFC6-BFC8E2C936A3}"
"234838","255201","7.75","4477.00",".00",".00","4477.00","4484.75","4484.75",".00",".00","4484.75",".00",".00",".00","779928.90","4477.00","784405.90","784405.90","779921.15","4484.75","784405.90",".00","","{8BAAFB25-62E9-3938-9C76-14DCDCA4535F}"
"234932","255354","14350.59","2419.43",".00",".00","2419.43","16770.02","8179.29",".00",".00","8179.29","8590.73",".00",".00","24880.70","2419.43","27300.13","27300.13","10530.11","8179.29","18709.40","8590.73","","{0F032DFE-CA40-1B94-4924-231BDB039AFA}"
"234936","255358","6225.39","820.00",".00",".00","820.00","7045.39","1615.69",".00",".00","1615.69","5429.70",".00",".00","10043.24","820.00","10863.24","10863.24","3817.85","1615.69","5433.54","5429.70","","{2BC8B178-3C9E-7E32-ADCA-226AB2009BDD}"
"234937","255359","2162.30","720.00",".00",".00","720.00","2882.30","2142.29",".00",".00","2142.29","740.01",".00",".00","10527.60","720.00","11247.60","11247.60","8365.30","2142.29","10507.59","740.01","","{AACDB016-99CD-6D57-73E0-AC4A3E73051F}"
"234939","255361","1434.25","100.00",".00",".00","100.00","1534.25","125.07",".00",".00","125.07","1409.18",".00",".00","4710.00","100.00","4810.00","4810.00","3275.75","125.07","3400.82","1409.18","","{DD26D2BE-8A7E-6297-DC2A-C8BA5F5A8B7A}"
