"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"221644","247371","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1250.00",".00","1250.00",".00","1250.00","","{445718F1-C9C2-A080-A5FE-F46835D13DF1}"
"224950","250967","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{1C2E9EC9-E5EE-D2EC-14C6-C42D1F36DDB5}"
"226134","252424","0",".00","0",".00","1","100.00","0",".00","1","100.00",".00",".00",".00","5783.47","5783.47",".00",".00",".00",".00",".00","","{7E087FB1-DC53-E2B3-DC80-6E3C491A7665}"
"228136","254597","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00","400.00","400.00",".00","400.00","","{758A8BDF-C263-EEE3-976B-FC5D56322409}"
"228304","254797","8","3500.00","1","152.72","18","930.00","2","127.85","29","4710.57",".00","152.72","127.85","1888.59","2169.16","400.00",".00","400.00",".00","400.00","","{7765BF27-A39F-2B4C-DFC6-BFC8E2C936A3}"
"228568","255201","0",".00","1","4477.00","0",".00","0",".00","1","4477.00",".00","4477.00",".00","7.75","4484.75",".00",".00",".00",".00",".00","","{8BAAFB25-62E9-3938-9C76-14DCDCA4535F}"
"228662","255354","6","1780.00","0",".00","9","606.00","1","33.43","16","2419.43",".00",".00","33.43","8145.86","8179.29",".00",".00",".00",".00",".00","","{0F032DFE-CA40-1B94-4924-231BDB039AFA}"
"228666","255358","2","250.00","1","420.00","2","150.00","0",".00","5","820.00",".00","420.00",".00","1195.69","1615.69",".00",".00",".00",".00",".00","","{2BC8B178-3C9E-7E32-ADCA-226AB2009BDD}"
"228667","255359","3","520.00","0",".00","2","200.00","0",".00","5","720.00",".00",".00",".00","2142.29","2142.29",".00",".00",".00",".00",".00","","{AACDB016-99CD-6D57-73E0-AC4A3E73051F}"
"228669","255361","0",".00","0",".00","1","100.00","0",".00","1","100.00",".00",".00",".00","125.07","125.07",".00",".00",".00",".00",".00","","{DD26D2BE-8A7E-6297-DC2A-C8BA5F5A8B7A}"
"228670","255362","0",".00","0",".00","0",".00","0",".00","0",".00",".04",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{C11DF97C-D5EF-DD03-1567-40A446DB19B3}"
"228671","255363","1","150.00","0",".00","0",".00","0",".00","1","150.00",".00",".00",".00",".00",".00","745.47",".00","745.47",".00","745.47","","{93CF91B4-99A5-C1D7-6841-A0AEB95B7C0E}"
"228675","255367","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{CAE809F9-64B8-3A3E-A7AE-BA83FEAFED06}"
"228676","255368","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1150.00",".00","1150.00",".00","1150.00","","{E0AA7F29-2F06-244E-5D30-30BBC88F7854}"
"228677","255369","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{B14D5886-2D41-D8EC-D4C8-CF9702879D30}"
"228678","255370","23","10425.00","2","4870.76","37","2085.00","1","26.24","63","17407.00",".00","4870.76","26.24","29998.25","34895.25",".00",".00",".00",".00",".00","","{45E508F0-5C21-67BC-C01A-1C0AC7267560}"
"228680","255372","40","12975.00","2","212.00","13","1050.00","1","96.09","56","14333.09",".17","212.00","96.09","16506.60","16814.69",".00",".00",".00",".00",".00","","{A60B5D73-3E6D-6FD6-EDB8-34EF2F2B2B6E}"
"228681","255373","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","559.71","559.71","500.00",".00","500.00",".00","500.00","","{A4CD420F-2622-249B-4487-B47CD7B5B46E}"
"228682","255374","1","50.00","1","40.34","1","100.00","0",".00","3","190.34",".00","40.34",".00",".00","40.34",".00",".00",".00",".00",".00","","{5289F95F-188A-E2BD-433D-BC72D49D0AB5}"
"228683","255375","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","5.00",".00","5.00",".00","5.00","","{AB80EF6E-B321-D2DE-6E18-C4399E5D7E7E}"
"228684","255376","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{4967396D-F388-3714-039E-CD5EB3C3D790}"
"228685","255377","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{4B10F86D-47FB-885D-6373-1B4CD434E00B}"
"228686","255378","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{2748AD99-B6F0-8E28-D2DB-B36B84269043}"
"228687","255379","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","20.00",".00","20.00",".00","20.00","","{357455A9-685A-2D7B-B890-316D532D69EC}"
"228688","255380","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","20.00",".00","20.00",".00","20.00","","{357455A9-685A-2D7B-B890-316D532D69EC}"
"228689","255382","1","1000.00","0",".00","6","230.00","0",".00","7","1230.00",".00",".00",".00","1152.44","1152.44",".00",".00",".00",".00",".00","","{30F86AA7-4016-CB90-9EB3-F455E53FC78D}"
"228691","255384","0",".00","0",".00","10","340.00","0",".00","10","340.00",".00",".00",".00","4264.00","4264.00",".00",".00",".00",".00",".00","","{EE2F792E-A35C-C0B9-CFD4-5F0605951DF3}"
"228698","255391","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","3959.02","3959.02",".00",".00",".00",".00",".00","","{E253BC19-55C6-6BEE-6094-5DFC6295CA91}"
"228699","255392","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","389.44","389.44","100.00","400.00","500.00",".00","500.00","","{4E4734C4-62C6-DC28-B131-0464B8556F39}"
"228700","255393","5","1600.00","0",".00","28","1106.00","0",".00","33","2706.00",".00",".00",".00","943.95","943.95","2439.69",".00","2439.69",".00","2439.69","","{F51255AB-F8BD-8924-FE00-B6B32C7A0080}"
"228701","255394","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{12CBB22A-5DAE-760A-0A13-E58FB88C2588}"
"228702","255395","11","3650.00","1","375.00","24","1745.00","1","22.00","37","5792.00",".00","375.00","22.00","3559.50","3956.50","3774.15","65.29","3839.44","65.29","3774.15","","{C6D9727C-542E-E79B-DFD0-AAD9AC26FFDE}"
"228704","255400","0",".00","0",".00","2","125.00","0",".00","2","125.00",".00",".00",".00","7750.00","7750.00",".00",".00",".00",".00",".00","","{2F09A4A1-2A1A-EF0D-C3E7-9E8BF9EEDC61}"
"228705","255401","2","560.00","2","1268.33","6","425.00","1","50.00","11","2303.33",".00","1268.33","50.00","3135.89","4454.22",".00",".00",".00",".00",".00","","{31694DE7-E4A0-6B0D-3E85-9B6041DBC04F}"
"228708","255405","0",".00","0",".00","0",".00","0",".00","0",".00",".09",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{3318D1CB-3583-C9AC-3E16-15D29CD5A1E3}"
"228709","255406","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{4433C9B1-02B9-78B7-B9C5-96ADF8098B19}"
"228710","255407","4","650.00","0",".00","26","1080.00","0",".00","30","1730.00",".00",".00",".00","933.88","933.88",".00",".00",".00",".00",".00","","{CE91C98B-460A-E6D2-0467-1F690B860EB1}"
"228712","255409","0",".00","0",".00","98","4875.00","0",".00","98","4875.00",".00",".00",".00","7000.00","7000.00",".00",".00",".00",".00",".00","","{4EFFA5AF-B8EB-A73B-988B-6309130CE991}"
"228714","255411","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{4434F345-0A5B-E74D-D68A-B15E21E52AC1}"
"228715","255412","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{84FF9E4F-7763-FAA8-EDFD-8B0B314CE8E4}"
"228716","255413","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","20.00",".00","20.00",".00","20.00","","{86D907AD-4971-AEAB-FA9A-208C5754DC60}"
"228717","255414","4","650.00","1","2000.00","26","1080.00","0",".00","31","3730.00",".00","2000.00",".00","933.88","2933.88",".00",".00",".00",".00",".00","","{CE91C98B-460A-E6D2-0467-1F690B860EB1}"
"228718","255415","4","1242.96","0",".00","0",".00","0",".00","4","1242.96",".00",".00",".00","2050.00","2050.00",".00",".00",".00",".00",".00","","{FF5CE620-BABD-148A-8999-B5F607FF0B06}"
"228721","255418","180","142039.99","2","20832.00","74","3873.00","0",".00","256","166744.99",".00","20832.00",".00","50559.51","71391.51",".00",".00",".00",".00",".00","","{FFCE45BD-DA3A-4130-4EC0-CBD065225BC8}"
"228722","255421","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","1683.47","1683.47",".00",".00",".00",".00",".00","","{125B89CE-C5A3-ABDF-3ABA-4554B98EFBFB}"
"228724","255423","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{1D76BE47-4A74-22D7-5623-BFC2DD9565AE}"
"228725","255424","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","14000.00","14000.00",".00",".00",".00",".00",".00","","{DA7AC546-8D24-16CE-EB35-A2FC7E49F463}"
"228726","255431","2","1287.70","0",".00","2","200.00","0",".00","4","1487.70",".00",".00",".00","2758.51","2758.51","1500.00","1000.00","2500.00",".00","2500.00","","{B219ED5F-D61F-47DF-D8AD-2D20B5B9BB7A}"
"228729","255434","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{FE98FE12-FE2C-9C70-7380-6BF53A648DC7}"
"228730","255436","1","1500.00","0",".00","1","50.00","0",".00","2","1550.00",".00",".00",".00","1866.50","1866.50",".00",".00",".00",".00",".00","","{0C66F2E2-30A7-5EC2-CCD5-7A61C5DCD760}"
"228731","255437","5","1550.00","2","9300.00","10","485.00","0",".00","17","11335.00",".00","9300.00",".00","1715.57","11015.57","859.06","319.98","1179.04","75.00","1104.04","","{7DA1AF77-56B1-634C-6E34-F354DD616007}"
"228733","255439","2","275.00","0",".00","1","99.00","0",".00","3","374.00",".00",".00",".00","347.85","347.85","1104.04",".00","1104.04",".00","1104.04","","{0322A28E-1E3E-CFD2-269E-646339929627}"
"228734","255440","1","56107.48","0",".00","0",".00","0",".00","1","56107.48",".00",".00",".00","24000.00","24000.00",".00",".00",".00",".00",".00","","{B6CB9063-F4B7-2982-8399-305B84F3BC99}"
"228738","255444","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{523573CF-AC6E-43C4-8F5D-1A8C7D596EFC}"
"228742","255450","9","2450.00","0",".00","12","925.00","0",".00","21","3375.00",".00",".00",".00","42.62","42.62",".00",".00",".00",".00",".00","","{C88A52AC-7284-AC62-2012-D7111EECE8EE}"
