"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"207324","231076","6","1650.00","1","2000.00","2","135.00","0",".00","9","3785.00","129.60","2000.00",".00","685.77","2685.77","5837.57",".00","5837.57",".00","5837.57","","{19C2BDB7-BD6E-8A30-1D82-3B4B8085A366}"
"207912","231875","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","4764.16",".00","4764.16",".00","4764.16","","{4575B8C5-39A9-DAEF-3F36-C89258E0CCD8}"
"208354","232393","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{DDEBD0F7-7172-29A5-8978-97A60C5030EA}"
"210363","234409","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","3577.97",".00","3577.97",".00","3577.97","","{7BC44069-9CA0-4F2C-FA71-57B16FF5A924}"
"210375","234423","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","220.00","220.00",".00",".00",".00",".00",".00","","{C926044B-C2BD-3509-9D24-4B775C665428}"
"210376","234424","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","95.00","95.00",".00",".00",".00",".00",".00","","{3A6F198D-6F77-3A29-37B0-C5F7A3C68BD6}"
"210380","234428","1","248.43","0",".00","0",".00","0",".00","1","248.43",".00",".00",".00",".00",".00","3577.97",".00","3577.97","3577.97",".00","","{FCDDB378-8627-7D7F-F29F-33A3FD25A074}"
"210382","234430","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","619.44","619.44",".00",".00",".00",".00",".00","","{AFB6FB56-4999-41C2-25CA-CDD370D8CBA4}"
"210383","234431","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{A9E96E45-61A0-317C-0EFE-EEE0D87D0480}"
"210386","234437","5","17160.05","0",".00","1","100.00","0",".00","6","17260.05",".00",".00",".00","21573.48","21573.48",".00",".00",".00",".00",".00","","{4E31BB2D-9C1E-8C2E-F726-6B685D8C6631}"
"210387","234438","11","15013.01","0",".00","0",".00","0",".00","11","15013.01",".00",".00",".00",".00",".00","15931.96",".00","15931.96","15013.01","918.95","","{57691893-D79E-19F8-3128-86233910F637}"
"210388","234439","5","1330.00","0",".00","7","189.24","0",".00","12","1519.24",".00",".00",".00","1476.41","1476.41",".00",".00",".00",".00",".00","","{AD7587F9-B9B5-7D81-9C65-0F043DE0ECC0}"
"210389","234440","9","1350.00","0",".00","6","334.60","0",".00","15","1684.60",".00",".00",".00","1631.50","1631.50",".00",".00",".00",".00",".00","","{2FB010F1-EE1A-0CCF-719C-C4EABBCB10ED}"
"210395","234447","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{EB1BD158-2362-0DDE-AA4B-91577F2010FA}"
"210413","234465","2","3690.87","0",".00","0",".00","0",".00","2","3690.87",".00",".00",".00",".00",".00","3690.87",".00","3690.87","3690.87",".00","","{F2D4DCD8-BA73-D7DC-E468-2B1954190B16}"
"210437","234490","57","35570.00","0",".00","34","1339.00","0",".00","91","36909.00",".00",".00",".00","8762.94","8762.94",".00",".00",".00",".00",".00","","{34B420BE-D69E-79D0-3409-4D9CFD85A1C3}"
"210442","234499","1","1500.00","0",".00","0",".00","0",".00","1","1500.00",".00",".00",".00",".00",".00","1500.00",".00","1500.00","1500.00",".00","","{BA00B213-0A85-2D3D-A839-454714CE8509}"
"210443","234500","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","1015.00","1015.00",".00",".00",".00",".00",".00","","{93569D64-3830-DC60-9E30-B5E43D74E87F}"
"210445","234502","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{D6CEDE71-0DF0-EDBE-604F-B56034F7203C}"
"210479","234545","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","40.00","40.00",".00",".00",".00",".00",".00","","{4237444F-85B8-48AC-7056-0D9DBA00113E}"
"210488","234555","2","8500.00","0",".00","0",".00","0",".00","2","8500.00","12.54",".00",".00",".00",".00","8500.00",".00","8500.00","8500.00",".00","","{3D9E487C-548C-FEA9-D5CE-3A7A814A4AA8}"
"210512","234582","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","1180.08","1180.08",".00",".00",".00",".00",".00","","{465C1876-F547-EF5E-3428-F349C9E47E01}"
"210527","234608","1","306.86","0",".00","0",".00","0",".00","1","306.86",".00",".00",".00","651.67","651.67",".00",".00",".00",".00",".00","","{8FA8EA67-E77D-96C0-484B-5E4D37BFD9BE}"
"210544","234627","30","39402.87","0",".00","32","2298.23","0",".00","62","41701.10",".00",".00",".00","41701.10","41701.10",".00",".00",".00",".00",".00","","{761596A5-D53B-A7A8-F0C2-9000415BEABF}"
"210548","234631","2","300.00","0",".00","4","300.00","0",".00","6","600.00",".00",".00",".00","2043.19","2043.19",".00",".00",".00",".00",".00","","{92D0E452-5645-8928-52A9-BAE9109CF1F9}"
"210549","234632","2","300.00","0",".00","4","300.00","0",".00","6","600.00",".00",".00",".00","2043.19","2043.19",".00",".00",".00",".00",".00","","{92D0E452-5645-8928-52A9-BAE9109CF1F9}"
"210554","234638","154","199969.37","3","29208.00","105","7075.00","1","26.97","263","236279.34",".00","29208.00","26.97","132291.46","161526.43",".00","31000.00","31000.00",".00","31000.00","","{D8F59FC2-9E0F-F6F3-6D4F-BC42FE593982}"
"210556","234646","15","11830.20","0",".00","34","1915.80","0",".00","49","13746.00",".00",".00",".00","13746.00","13746.00",".00",".00",".00",".00",".00","","{3E820CAD-2688-1FD5-1C67-3FC105028D11}"
"210559","234649","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{02BBD235-E7CE-2770-3001-011D49F006AD}"
"210560","234650","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{02BBD235-E7CE-2770-3001-011D49F006AD}"
"210561","234651","121","60850.00","11","82267.80","431","20677.62","0",".00","563","163795.42",".00","82267.80",".00","66449.47","148717.27",".00",".00",".00",".00",".00","","{F5B5A320-5E22-CB3F-76FC-203782F6454C}"
"210564","234656","9","13000.00","1","125.00","113","3887.00","0",".00","123","17012.00","300.00","125.00",".00","16621.03","16746.03",".00",".00",".00",".00",".00","","{5FFC8501-588E-0AF8-40F7-5A1B218ACA59}"
