"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"384261","444887","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","200.00","200.00",".00",".00",".00",".00",".00","","{111204FC-67C8-B5B8-CC05-8996063CCA17}"
"389466","450703","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{A64B93A4-75C5-87D6-44DD-87C011FCE562}"
"393809","456925","8","2910.00","0",".00","56","1034.26","0",".00","64","3944.26",".00",".00",".00","2269.32","2269.32",".00",".00",".00",".00",".00","","{83B8A72E-87A7-DDD6-DAA1-C1B4056A5FE2}"
"393810","456926","4","9500.00","4","2100.00","10","435.00","0",".00","18","12035.00",".00","2100.00",".00","11294.58","13394.58",".00",".00",".00",".00",".00","","{F0B0546B-8BC4-69A8-B0EB-A3775CEF1A7F}"
"393812","456928","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{76C94358-66D8-1E38-0319-0A20D7D0B487}"
"393813","456930","0",".00","0",".00","2","40.00","0",".00","2","40.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{4D2D8441-B0FF-17F4-9D4F-8C51D16FE6A5}"
"393814","456931","2","400.00","0",".00","0",".00","0",".00","2","400.00",".00",".00",".00",".00",".00","444.33",".00","444.33",".00","444.33","","{03798A5F-888A-CAB6-F8AE-980FCB65922A}"
"393815","456932","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{0A3FBDC8-16A3-9D96-5476-89F599314F93}"
"393817","456934","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{E9340FE2-D806-3EE0-850A-5E549903B92D}"
"393819","456936","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{6053F7E4-22DD-267D-ED1B-5BA6D3352689}"
"393820","456937","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","115.00","115.00",".00",".00",".00",".00",".00","","{2AF32116-B25E-A74F-A483-816858BD85EF}"
"393821","456938","73","17324.62","1","13226.89","115","5483.00","0",".00","189","36034.51",".00","13226.89",".00","28041.98","41268.87",".00",".00",".00",".00",".00","","{DDCF019A-1587-04C1-1403-C2AF1EFE42F5}"
"393823","456940","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1000.00",".00","1000.00",".00","1000.00","","{EC6EB9BF-7344-DCFA-74A5-A46CCD94C016}"
"393825","456942","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","2927.00","2927.00","32669.15",".00","32669.15",".00","32669.15","","{4F2E6DA8-917C-CBCC-22A5-3ACE646A50A8}"
"393827","456944","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{045D9AFF-6E59-F970-7096-4EB1394C2EBE}"
"393829","456946","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{C41215D4-D8AF-5860-0E31-3E68D1717C6E}"
"393830","456947","2","400.00","0",".00","2","200.00","0",".00","4","600.00",".00",".00",".00","161.85","161.85",".00",".00",".00",".00",".00","","{D3C0125B-7594-4501-41DA-2EFA0DFD8684}"
