"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"177185","193222","27.21","156.00",".00",".00","156.00","183.21","181.06",".00",".00","181.06","2.15",".00","52.88",".00","156.00","156.00","208.88","25.67","181.06","206.73","2.15","","{DC1B6538-85B4-145B-A7B9-1B140C2D6E22}"
"186256","202330","1918.95",".00",".00",".00",".00","1918.95",".00",".00",".00",".00","1918.95","15931.96","1918.95",".00",".00",".00","1918.95",".00",".00",".00","1918.95","","{A33C7AC8-4AF3-38CA-E493-0EC813C33169}"
"189496","205640","92.45",".00",".00",".00",".00","92.45","92.45",".00",".00","92.45",".00",".00","2076.12",".00",".00",".00","2076.12","1983.67","92.45","2076.12",".00","","{125754DC-1F56-6344-EA33-0BC00B17C083}"
"192594","208715","72234.15","14250.00",".00",".00","14250.00","86484.15","1065.33",".00",".00","1065.33","85418.82",".00",".00","203950.40","14250.00","218200.40","218200.40","131716.25","1065.33","132781.58","85418.82","","{95E9C39E-F99D-EADC-F858-CAC467D865BE}"
"193785","209977",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{F89ADE36-97C9-E312-E5E1-EC20EC19283C}"
"194348","210581","10971.98",".00",".00",".00",".00","10971.98","3884.50",".00","7087.48","10971.98",".00",".00",".00","2466509.21",".00","2466509.21","2466509.21","2455537.23","10971.98","2466509.21",".00","","{555B7E10-6F09-9E53-7E63-D1F84F9671F2}"
"194556","210814",".00","200.00",".00",".00","200.00","200.00","100.00",".00",".00","100.00","100.00",".00",".00",".00","200.00","200.00","200.00",".00","100.00","100.00","100.00","","{FB6A832D-C340-D892-07B0-A8241A408EDE}"
"194557","210815","926.06","250.00",".00",".00","250.00","1176.06","72.05",".00",".00","72.05","1104.01",".00","926.06",".00","250.00","250.00","1176.06",".00","72.05","72.05","1104.01","","{4AAD1C8C-F945-519F-9204-A9A87441489B}"
"194558","210816","94.00","9050.00","5450.00",".00","14500.00","14594.00","14500.00",".00",".00","14500.00","94.00",".00","94.00","5397.00","14500.00","19897.00","19991.00","5397.00","14500.00","19897.00","94.00","","{1AD92CB8-4217-A2B7-6476-1A6F227B70CB}"
"194560","210818",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{5337D051-F299-E97A-00B3-858D44D78B32}"
