"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"169627","188697","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","-707.83",".00","-707.83",".00","-707.83","","{CFE81A99-3C5A-4EB2-125C-2E4A32AD2DF6}"
"171880","193222","1","156.00","0",".00","0",".00","0",".00","1","156.00",".00",".00",".00","181.06","181.06",".00",".00",".00",".00",".00","","{DC1B6538-85B4-145B-A7B9-1B140C2D6E22}"
"180795","202330","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","15931.96",".00","15931.96",".00","15931.96","","{A33C7AC8-4AF3-38CA-E493-0EC813C33169}"
"183993","205640","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","92.45","92.45",".00",".00",".00",".00",".00","","{125754DC-1F56-6344-EA33-0BC00B17C083}"
"186989","208715","13","14250.00","0",".00","0",".00","0",".00","13","14250.00",".00",".00",".00","1065.33","1065.33",".00",".00",".00",".00",".00","","{95E9C39E-F99D-EADC-F858-CAC467D865BE}"
"188162","209977","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{F89ADE36-97C9-E312-E5E1-EC20EC19283C}"
"188712","210581","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","3884.50","3884.50",".00",".00",".00",".00",".00","","{555B7E10-6F09-9E53-7E63-D1F84F9671F2}"
"188919","210814","1","200.00","0",".00","0",".00","0",".00","1","200.00",".00",".00",".00","100.00","100.00",".00",".00",".00",".00",".00","","{FB6A832D-C340-D892-07B0-A8241A408EDE}"
"188920","210815","1","250.00","0",".00","0",".00","0",".00","1","250.00",".00",".00",".00","72.05","72.05",".00",".00",".00",".00",".00","","{4AAD1C8C-F945-519F-9204-A9A87441489B}"
"188921","210816","2","9050.00","0",".00","0",".00","0",".00","2","9050.00","5450.00",".00",".00","14500.00","14500.00",".00",".00",".00",".00",".00","","{1AD92CB8-4217-A2B7-6476-1A6F227B70CB}"
"188923","210818","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{5337D051-F299-E97A-00B3-858D44D78B32}"
"188924","210819","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{F544D1FF-285B-D467-AD3E-EB54D75A2F8E}"
"188925","210820","0",".00","0",".00","2","150.00","0",".00","2","150.00",".00",".00",".00","206.89","206.89",".00",".00",".00",".00",".00","","{ADE7242E-9C25-00AF-D7D6-5850C964207C}"
"188928","210823","3","187.50","0",".00","0",".00","0",".00","3","187.50",".00",".00",".00","1000.00","1000.00",".00",".00",".00",".00",".00","","{602F90A3-449B-749E-7503-D2786A058460}"
"188929","210824","3","10455.00","0",".00","0",".00","0",".00","3","10455.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{7FE3201D-41FB-288A-FFF4-84ED6A461D51}"
"188930","210825","9","3831.70","0",".00","3","211.16","0",".00","12","4042.86","95.00",".00",".00","3892.00","3892.00",".00",".00",".00",".00",".00","","{514FF8CB-54B4-E5CE-F6E7-B2A722C113D0}"
"188932","210827","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","1094.26","1094.26",".00",".00",".00",".00",".00","","{D0163629-CCA3-66EE-694B-30EC7D6DAA3A}"
"188933","210828","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","500.00",".00","500.00",".00","500.00","","{20E1CD7E-F60A-E4BE-F414-B8E369E04825}"
"188938","210833","4","4400.00","1","560.00","6","474.50","0",".00","11","5434.50",".00","560.00",".00","153.38","713.38",".00",".00",".00",".00",".00","","{05E56EE7-87B5-705C-5AB8-222F9848285E}"
"188940","210835","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{A258A5ED-A4C1-CF74-4188-3496384A793F}"
"188941","210836","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1300.00",".00","1300.00",".00","1300.00","","{EF0D42D6-3296-7C71-8C34-9E5F0D298536}"
"188943","210838","1","25000.00","0",".00","0",".00","0",".00","1","25000.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{7A2E7E09-EAE4-1A82-D975-7E1AB5E10741}"
"188945","210840","0",".00","4","636.29","0",".00","0",".00","4","636.29","293.73","636.29",".00","600.99","1237.28",".00",".00",".00",".00",".00","","{3F856AD2-A2A8-0313-4D5A-4D61B52783F7}"
"188947","210842","5","1350.01","0",".00","5","310.00","0",".00","10","1660.01",".00",".00",".00","98.00","98.00","400.00",".00","400.00",".00","400.00","","{E9DD083A-7026-59A7-B95C-61106E6DB794}"
"188948","210843","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{A9B663E0-9363-9507-C3C3-82921D03B573}"
"188949","210844","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{D75C6CF4-5E1B-43DF-8572-D46F50D2CD01}"
"188950","210845","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{31896251-729A-39EA-9E1E-CCC2B34E74EB}"
"188951","210846","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{A13581DC-1D54-F764-5552-F26C44476482}"
"188952","210847","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{66A44820-2DF5-605D-3B21-0BC95822BC2B}"
"188953","210848","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{021EF0B6-E32D-978E-E192-C7DE3DE81727}"
"188954","210849","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{262075F8-C450-17C9-9C81-30C672ADA5AF}"
"188955","210850","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{093A26CB-2AC9-0BFA-5462-9A92842AC4CA}"
"188956","210851","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","1200.00","1200.00",".00",".00",".00",".00",".00","","{8D4CF7FA-1284-CC7B-FCFF-136AA0642B5D}"
"188957","210852","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","308.00","308.00","35392.09","308.00","35700.09",".00","35700.09","","{3668B932-C183-0723-CB19-F2B987098337}"
"188958","210853","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","76.00","76.00",".00",".00",".00",".00",".00","","{CA175622-CBAE-A226-B627-C433B78137B6}"
"188959","210854","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{97D20187-2DED-106C-6977-6CA50DB31D99}"
"188960","210856","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{360527B7-BC3E-05BA-A62F-3B33CCD845F1}"
"188961","210855","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","893.00","893.00","5000.00",".00","5000.00",".00","5000.00","","{D72EE2F1-E61D-6C14-B1B2-A01D7581857C}"
"188962","210857","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{DB59C232-A442-E650-BDDD-88447F1C75B7}"
"188963","210858","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","125.00","125.00","5000.00",".00","5000.00",".00","5000.00","","{145AE9B8-7445-193C-F477-874799468350}"
"188967","210863","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{790D8BA6-4326-B955-E7DA-AE52AB51FBB9}"
"188968","210862","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","28.16","28.16",".00",".00",".00",".00",".00","","{93A534AC-F5E8-7357-C51B-2A410BCF18CC}"
"188969","210864","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","254.00","254.00","14404.13",".00","14404.13",".00","14404.13","","{6A4F6C87-10B4-5AD2-C6BA-D247EFFDA63D}"
"188970","210865","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{AF12E38E-D879-D334-4472-D7C6357F61E9}"
"188971","210866","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{A35A5F85-3FC6-A7A3-7841-7F4CBED0E8CB}"
"188973","210868","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{622119DF-BC33-B7BC-D7DE-C896F636BF1B}"
"188974","210869","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1900.00",".00","1900.00",".00","1900.00","","{4C920F68-34C0-D74F-2BB9-559F83FF865D}"
"188975","210870","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","1087.19","1087.19",".00",".00",".00",".00",".00","","{4D943C94-644A-A332-A80A-B0A6277A8BCE}"
"188976","210871","12","9040.00","0",".00","5","265.00","0",".00","17","9305.00",".00",".00",".00","1638.00","1638.00",".00",".00",".00",".00",".00","","{C88998BF-A86D-43A4-925F-CCD17F739877}"
"188978","210874","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{AF58551C-5EF7-2128-7A8C-1AAF0A99201E}"
