"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"329564","380572","0",".00","0",".00","2","20.11","0",".00","2","20.11",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{2CB33867-1B10-1D17-C3FE-69A571C5B73E}"
"331336","382475","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","125.00","125.00","700.00",".00","700.00",".00","700.00","","{2B71042D-D267-4B76-E51F-6FF59CB35525}"
"342481","395131","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{404A9094-D80A-F566-87B7-9D216E540DA0}"
"349021","402750","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{B4422DE2-05EE-5B18-566A-5FAC98629821}"
"350744","404561","1","2500.00","0",".00","1","100.00","0",".00","2","2600.00",".00",".00",".00","11748.94","11748.94",".00",".00",".00",".00",".00","","{43C658D6-BFB2-0819-15F7-D9A3DCB0BCC7}"
"351173","405096","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{55B24BE2-1015-1163-DA0D-ED66F699A260}"
"351219","405160","2","4999.47","0",".00","0",".00","0",".00","2","4999.47",".00",".00",".00","336.00","336.00","4673.47",".00","4673.47","4673.47",".00","","{7B723D09-7A2C-4680-84C8-5D35965144C2}"
"351368","405355","1","250.00","0",".00","9","249.96","0",".00","10","499.96","7.54",".00",".00","1954.34","1954.34",".00",".00",".00",".00",".00","","{E1EEC971-66EF-14B2-3D89-47FE933559C1}"
"351392","405383","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{4AC47FA7-99A0-59B6-3D25-3CBA72B25D4A}"
"351393","405385","2","295.24","15","300.04","6","325.00","0",".00","23","920.28",".00","300.04",".00","285.24","585.28",".00",".00",".00",".00",".00","","{D8569E85-B3A8-A2B1-6C9B-AE120D9F5073}"
