"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"207780","231716","1","2500.00","0",".00","0",".00","0",".00","1","2500.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{BD5B9AC8-2208-95B2-D187-BD1AD4BC3672}"
"277661","312383","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1000.00",".00","1000.00",".00","1000.00","","{BD10C10D-6E7C-874C-83AC-5F892B7B85A2}"
"277666","312388","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1000.00",".00","1000.00",".00","1000.00","","{459BA98B-90D0-6D77-A055-7DB87D755383}"
"277668","312390","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1000.00",".00","1000.00",".00","1000.00","","{1D45D6F0-8939-15DD-94CA-26F0287ABF26}"
"277669","312391","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1000.00",".00","1000.00",".00","1000.00","","{E2C3ED92-0674-4A44-59B5-50533D5D2C26}"
"277670","312393","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1000.00",".00","1000.00",".00","1000.00","","{FD294410-73E2-6F4F-F4CF-6293906697C2}"
"277673","312395","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1000.00",".00","1000.00",".00","1000.00","","{FD294410-73E2-6F4F-F4CF-6293906697C2}"
"277674","312396","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1000.00",".00","1000.00",".00","1000.00","","{1D45D6F0-8939-15DD-94CA-26F0287ABF26}"
"277675","312397","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1000.00",".00","1000.00",".00","1000.00","","{9D1867FB-6E4E-2E2C-6CEB-9091E20EA6C0}"
"277676","312398","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1000.00",".00","1000.00",".00","1000.00","","{7A000169-CB0C-C6E1-D5AB-90EF43E9FE9F}"
"277677","312399","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1000.00",".00","1000.00",".00","1000.00","","{191A3161-400C-DB40-A799-D66EA9290473}"
"277678","312400","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1000.00",".00","1000.00",".00","1000.00","","{F97A6934-3D44-82C3-23FD-B30A5628E6B5}"
"277679","312401","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1000.00",".00","1000.00",".00","1000.00","","{2C2E2FE0-30EA-2B3A-7067-A88EDBDA3196}"
"277680","312402","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1000.00",".00","1000.00",".00","1000.00","","{2B2F361D-EE88-CECE-445B-F150C50CB517}"
"277681","312403","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1000.00",".00","1000.00",".00","1000.00","","{6C04EA9E-4D8D-E09A-31EB-F7EEED52E93A}"
"277683","312406","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1000.00",".00","1000.00",".00","1000.00","","{817DEC03-7000-1BC0-32CF-77917B06790F}"
"277685","312407","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1000.00",".00","1000.00",".00","1000.00","","{235833DF-FA4A-B6B5-2C42-71495E4FC828}"
"277687","312409","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1000.00",".00","1000.00",".00","1000.00","","{41DA61FF-7F1D-4EB7-FE9A-D89E8C1BB54A}"
"277689","312411","13","29340.00","0",".00","4","320.00","0",".00","17","29660.00","7500.00",".00",".00","25123.48","25123.48",".00",".00",".00",".00",".00","","{2EE64421-7857-1F6A-B73D-1DF051635F06}"
"277690","312412","35","61675.00","0",".00","4","350.00","0",".00","39","62025.00",".00",".00",".00","146857.32","146857.32",".00",".00",".00",".00",".00","","{1A521064-396D-A5C5-6FA4-AB98C59F017B}"
"277691","312413","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1000.00",".00","1000.00",".00","1000.00","","{C8790FCE-8586-1463-BC31-DF224F206341}"
"277692","312414","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1000.00",".00","1000.00",".00","1000.00","","{C122EF03-1BCC-09AC-FC56-1330DE72961F}"
"277693","312415","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1000.00",".00","1000.00",".00","1000.00","","{2091E0B9-BD15-9EFA-7D79-397A0C8B5286}"
"277695","312417","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","4431.27","4431.27",".00",".00",".00",".00",".00","","{249F422B-65B9-39EA-2DBF-E148830FE3E8}"
