"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"363709","420012","4","850.00","0",".00","2","75.00","0",".00","6","925.00",".00",".00",".00","3003.32","3003.32",".00",".00",".00",".00",".00","","{885212B4-FC03-C93B-C501-AC46ED1EE003}"
"364062","420464","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1000.00",".00","1000.00",".00","1000.00","","{07B76EB3-F01F-45AD-D318-CEB5354D21F1}"
"364475","421166","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{AB795F33-B7DB-95A8-E0F1-3E3761B398F2}"
"365140","422129","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","1920.98","1920.98",".00",".00",".00",".00",".00","","{53714481-C0B6-E038-8548-4BD94E43874F}"
"365259","422254","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","3000.00",".00","3000.00","3000.00",".00","","{FA90FE19-7E02-12FF-0EBE-1491DDDE31F8}"
"365364","422363","11","7870.00","1","3500.00","17","955.00","0",".00","29","12325.00",".00","3500.00",".00","4013.66","7513.66","3334.09",".00","3334.09",".00","3334.09","","{293DD95B-3594-3205-AD4A-AF6F10FC2F8E}"
"365387","422389","1","350.00","1","240.00","3","225.00","0",".00","5","815.00",".00","240.00",".00","4702.54","4942.54",".00",".00",".00",".00",".00","","{B420D60A-4A67-47D5-52AA-996A4A0CDDDD}"
"365442","422451","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1000.00",".00","1000.00",".00","1000.00","","{942DC072-C8FB-A411-42B7-201BE8BC4EAF}"
"365443","422452","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{6D9C8E29-9175-FD29-DD26-7512B02893CD}"
"365444","422453","4","1000.00","1","254.40","2","125.00","0",".00","7","1379.40",".00","254.40",".00","7230.47","7484.87",".00",".00",".00",".00",".00","","{399EA9CB-4663-ACB0-742D-4E5267A5F86F}"
"365445","422454","2","508.88","0",".00","0",".00","0",".00","2","508.88",".00",".00",".00","452.94","452.94",".00",".00",".00",".00",".00","","{EACEDE91-2177-9132-1C8B-80E9AD22F869}"
"365446","422455","0",".00","0",".00","1","100.00","0",".00","1","100.00",".00",".00",".00","78.80","78.80",".00",".00",".00",".00",".00","","{248E04D8-77EE-3F5D-9FA2-5EFE254C630B}"
"365447","422456","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{D5D2FBC0-9A47-E054-62E9-BCB469F97019}"
