"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"370564","420012","6695.46","925.00",".00",".00","925.00","7620.46","3003.32",".00",".00","3003.32","4617.14",".00",".00","22402.84","925.00","23327.84","23327.84","15707.38","3003.32","18710.70","4617.14","","{885212B4-FC03-C93B-C501-AC46ED1EE003}"
"370917","420464","44.96",".00",".00",".00",".00","44.96",".00",".00",".00",".00","44.96","1000.00",".00","36365.67",".00","36365.67","36365.67","36320.71",".00","36320.71","44.96","","{07B76EB3-F01F-45AD-D318-CEB5354D21F1}"
"371330","421166",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{AB795F33-B7DB-95A8-E0F1-3E3761B398F2}"
"371995","422129","1920.98",".00",".00",".00",".00","1920.98","1920.98",".00",".00","1920.98",".00",".00","2062.48",".00",".00",".00","2062.48","141.50","1920.98","2062.48",".00","","{53714481-C0B6-E038-8548-4BD94E43874F}"
"372114","422254","4020.32",".00",".00",".00",".00","4020.32",".00","3000.00",".00","3000.00","1020.32",".00","4020.32",".00",".00",".00","4020.32",".00","3000.00","3000.00","1020.32","","{FA90FE19-7E02-12FF-0EBE-1491DDDE31F8}"
"372219","422363","24707.93","12325.00",".00",".00","12325.00","37032.93","7513.66",".00",".00","7513.66","29519.27","3334.09",".00","83168.52","12325.00","95493.52","95493.52","58460.59","7513.66","65974.25","29519.27","","{293DD95B-3594-3205-AD4A-AF6F10FC2F8E}"
"372242","422389","10518.03","815.00",".00",".00","815.00","11333.03","4942.54",".00",".00","4942.54","6390.49",".00",".00","29947.61","815.00","30762.61","30762.61","19429.58","4942.54","24372.12","6390.49","","{B420D60A-4A67-47D5-52AA-996A4A0CDDDD}"
"372297","422451","425.26",".00",".00",".00",".00","425.26",".00",".00",".00",".00","425.26","1000.00","425.26",".00",".00",".00","425.26",".00",".00",".00","425.26","","{942DC072-C8FB-A411-42B7-201BE8BC4EAF}"
"372298","422452","1663.94",".00",".00",".00",".00","1663.94",".00",".00",".00",".00","1663.94","219.43","1663.94",".00",".00",".00","1663.94",".00",".00",".00","1663.94","","{6D9C8E29-9175-FD29-DD26-7512B02893CD}"
"372299","422453","6205.69","1379.40",".00",".00","1379.40","7585.09","7484.87",".00",".00","7484.87","100.22",".00",".00","42445.68","1379.40","43825.08","43825.08","36239.99","7484.87","43724.86","100.22","","{399EA9CB-4663-ACB0-742D-4E5267A5F86F}"
"372300","422454","667.74","508.88",".00",".00","508.88","1176.62","452.94",".00",".00","452.94","723.68",".00",".00","2050.00","508.88","2558.88","2558.88","1382.26","452.94","1835.20","723.68","","{EACEDE91-2177-9132-1C8B-80E9AD22F869}"
"372301","422455","723.68","100.00",".00",".00","100.00","823.68","78.80",".00",".00","78.80","744.88",".00",".00","2558.88","100.00","2658.88","2658.88","1835.20","78.80","1914.00","744.88","","{248E04D8-77EE-3F5D-9FA2-5EFE254C630B}"
"372302","422456","25.00",".00",".00",".00",".00","25.00",".00",".00",".00",".00","25.00",".00","25.00",".00",".00",".00","25.00",".00",".00",".00","25.00","","{D5D2FBC0-9A47-E054-62E9-BCB469F97019}"
"372304","422458","901.10","200.00",".00",".00","200.00","1101.10","7.90",".00",".00","7.90","1093.20",".00",".00","2380.00","200.00","2580.00","2580.00","1478.90","7.90","1486.80","1093.20","","{15B953DF-FA23-02B1-BAED-659FD0330C76}"
"372308","422462","4387.59",".00",".00",".00",".00","4387.59",".00",".00",".00",".00","4387.59",".00","1508.59","5000.00",".00","5000.00","6508.59","2121.00",".00","2121.00","4387.59","","{FAC04141-1DFB-34A0-C37D-6C956B6456DB}"
"372312","422466","140.00",".00",".00",".00",".00","140.00",".00",".00",".00",".00","140.00",".00",".00","150.00",".00","150.00","150.00","10.00",".00","10.00","140.00","","{A0BDDA5F-630E-DE7D-0CBB-A762DB3251B1}"
"372313","422467","405.55","95.00",".64",".00","95.64","501.19","126.78",".00",".00","126.78","374.41",".00","203.33","14179.58","95.64","14275.22","14478.55","13977.36","126.78","14104.14","374.41","","{493F5376-C3EC-8FDE-5C02-B16E18295D0A}"
"372314","422468","13211.04",".00",".00","9.00","9.00","13220.04","9.00",".00",".00","9.00","13211.04","17610.39","12908.04","567.41","9.00","576.41","13484.45","264.41","9.00","273.41","13211.04","","{4F405348-5EA6-105E-3091-06DB1248E9B4}"
"372315","422469","2548.85",".00",".00",".00",".00","2548.85","182.99",".00",".00","182.99","2365.86","185147.22",".00","195684.69",".00","195684.69","195684.69","193135.84","182.99","193318.83","2365.86","","{181ED63F-1C73-F0AA-121E-440B5FF553E0}"
"372316","422470","120.00",".00",".00",".00",".00","120.00",".00",".00",".00",".00","120.00",".00",".00","120.00",".00","120.00","120.00",".00",".00",".00","120.00","","{FB5D5D6D-8422-3F58-1131-C7C538031FCB}"
"372319","422473","999.41","1725.00",".00",".00","1725.00","2724.41","561.63",".00",".00","561.63","2162.78","1100.00","3.47","19419.00","1725.00","21144.00","21147.47","18423.06","561.63","18984.69","2162.78","","{45622447-D84B-14F5-E7CA-40757311F840}"
"372324","422478","37.02","6797.76",".00","2470.43","9268.19","9305.21","2507.45","6797.76",".00","9305.21",".00",".00",".00","4327.33","9268.19","13595.52","13595.52","4290.31","9305.21","13595.52",".00","","{4F73A7E8-1F66-A328-52F8-FEC42D5211F7}"
"372326","422480","350.00",".00",".00",".00",".00","350.00",".00",".00",".00",".00","350.00",".00",".00","350.00",".00","350.00","350.00",".00",".00",".00","350.00","","{DAD0E5D9-8D12-2490-0AED-FA347F019A68}"
"372329","422483","690.06",".00",".00",".00",".00","690.06",".00",".00",".00",".00","690.06",".00",".00","2148.00",".00","2148.00","2148.00","1457.94",".00","1457.94","690.06","","{4D84DF77-C9DB-0019-0063-C939190F09BF}"
"372330","422484","2431.82","235.11","400.00",".00","635.11","3066.93","1713.01",".00",".00","1713.01","1353.92",".00",".00","24296.18","635.11","24931.29","24931.29","21864.36","1713.01","23577.37","1353.92","","{3275848C-35E3-5342-38F0-4A243806AABB}"
"372331","422488","2104.47","5130.00",".00",".00","5130.00","7234.47",".00",".00",".00",".00","7234.47","2000.00","2697.94","12818.50","5130.00","17948.50","20646.44","13411.97",".00","13411.97","7234.47","","{FF6B0D27-2F68-32F1-F442-A096E5092057}"
"372332","422489",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{89DCE2CB-AED5-7563-7E64-0664F702FE10}"
"372333","422490",".00","235.00",".00",".00","235.00","235.00","234.67",".00",".00","234.67",".33",".00",".00",".00","235.00","235.00","235.00",".00","234.67","234.67",".33","","{C06975C0-620D-4223-8F16-62583E037E49}"
"372335","422492","853.08",".00",".00",".00",".00","853.08","439.29",".00",".00","439.29","413.79","438.11",".00","7692.11",".00","7692.11","7692.11","6839.03","439.29","7278.32","413.79","","{FC75E4EF-D559-EC8D-5AD4-57F283134121}"
"372337","422494","403.06",".00",".00",".00",".00","403.06",".00",".00",".00",".00","403.06",".00",".00","540.00",".00","540.00","540.00","136.94",".00","136.94","403.06","","{66D412CE-7DD1-6024-88F6-312F54D05033}"
"372339","422496","7376.41",".00",".00",".00",".00","7376.41","3111.04",".00",".00","3111.04","4265.37","10000.00",".00","11950.53",".00","11950.53","11950.53","4574.12","3111.04","7685.16","4265.37","","{C361E745-74E6-576F-F048-C2C531B89045}"
"372341","422498","527.97",".00",".00",".00",".00","527.97",".00",".00",".00",".00","527.97",".00","2399.97",".00",".00",".00","2399.97","1872.00",".00","1872.00","527.97","","{F5A3F2B1-529A-1DAD-7B21-4D1A86AAE900}"
"372342","422499","12496.80","2700.00",".00",".00","2700.00","15196.80","5555.82",".00",".00","5555.82","9640.98",".00",".00","78051.94","2700.00","80751.94","80751.94","65555.14","5555.82","71110.96","9640.98","","{F09A03EB-3322-9FA5-49A9-9A64DBDCB896}"
"372343","422500","3266.60",".00",".00",".00",".00","3266.60","2766.60","500.00",".00","3266.60",".00",".00",".00","17493.37",".00","17493.37","17493.37","14226.77","3266.60","17493.37",".00","","{B15B0782-81BD-B778-DF54-A95B04FC68B6}"
"372345","422502","504.00","1887.00",".00",".00","1887.00","2391.00","2391.00",".00",".00","2391.00",".00",".00","100.00","2360.00","1887.00","4247.00","4347.00","1956.00","2391.00","4347.00",".00","","{08A34131-3458-7964-2EE7-7EC99B97105D}"
"372349","422515","741.06",".00",".00",".00",".00","741.06","34.29",".00",".00","34.29","706.77",".00",".00","2011.23",".00","2011.23","2011.23","1270.17","34.29","1304.46","706.77","","{6118E6C5-E8EA-B9A3-FDE2-11DFDEAA89F5}"
"372351","422517","2291.13",".00",".00",".00",".00","2291.13",".00",".00",".00",".00","2291.13","3051.28",".00","5501.56",".00","5501.56","5501.56","3210.43",".00","3210.43","2291.13","","{C87D7CA5-45F3-26EF-48BA-2AA8EDF3FDBE}"
