"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"251249","282273","0",".00","0",".00","1","50.00","0",".00","1","50.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{EAE85AA9-4CBB-5AAE-D499-DED4C22C2B87}"
"257387","288865","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{E082F7A7-E5B9-5F46-5402-E087090F130D}"
"261058","292656","11","8737.49","0",".00","60","2510.53","0",".00","71","11248.02",".00",".00",".00","179.02","179.02",".00",".00",".00",".00",".00","","{3FAA2934-7745-532F-966B-0A8D0F43A8B0}"
"261227","292830","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{5F89E1D5-FA1D-006C-BCA0-9A37B05873E2}"
"266361","298548","2","1500.00","0",".00","1","100.00","0",".00","3","1600.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{47FF35C1-E3F2-B4B5-02B4-74C5668DC9F9}"
"266678","298900","0",".00","0",".00","2","2.00","0",".00","2","2.00",".00",".00",".00",".00",".00","20.00",".00","20.00",".00","20.00","","{6B311626-BD61-CD24-EE73-B9C14C2D8B25}"
"270238","303367","7","2100.00","7","907.52","5","215.00","3","134.29","22","3356.81",".00","907.52","134.29","6029.88","7071.69","2294.98","3600.00","5894.98",".00","5894.98","","{073E46AF-D8F7-EAB9-0ECD-E69E163E08E6}"
"270617","303781","12","8356.60","0",".00","9","422.62","0",".00","21","8779.22",".00",".00",".00","7674.79","7674.79",".00",".00",".00",".00",".00","","{D556E9C9-25F0-0F7F-1614-261B03F12DF3}"
"271366","304762","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","657.78","657.78",".00",".00",".00",".00",".00","","{01FE494D-DC9F-0926-13CE-A9B6AA38A4BA}"
"271368","304764","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{40626134-722E-144B-3CA7-E293D23D5E6E}"
"271369","304765","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","121.17","121.17","3961.68","121.17","4082.85",".00","4082.85","","{B4DCB1F4-D584-C8AC-7E54-F1B611AD6724}"
"271371","304767","56","705.00","0",".00","72","635.00","0",".00","128","1340.00",".53",".00",".00","3477.48","3477.48",".00",".00",".00",".00",".00","","{5958DA1C-EA7A-207F-6723-D26A20B4BB90}"
"271372","304768","63","52350.00","0",".00","70","3420.00","0",".00","133","55770.00",".00",".00",".00","20967.50","20967.50",".00",".00",".00",".00",".00","","{CFD2B203-3571-2EA5-7513-FA912FD4D65F}"
"271374","304770","5","25000.00","0",".00","0",".00","0",".00","5","25000.00",".00",".00",".00","28235.04","28235.04",".00",".00",".00",".00",".00","","{C1776E0A-8D85-8D4F-0936-76D5FC8336C3}"
"271376","304772","0",".00","0",".00","0",".00","0",".00","0",".00",".40",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{6658F4FC-07DA-3BA4-1FC6-3C0A3FDDAD1B}"
"271379","304775","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","651.00","651.00",".00",".00",".00",".00",".00","","{6E93C600-69EB-D8DF-2FCB-E8A1CC4427DE}"
"271384","304780","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{B09F5A84-69B5-F9FC-CAAC-FCE8B5B34F0B}"
"271385","304781","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","2554.67",".00","2554.67",".00","2554.67","","{99BB4AE2-01BD-5A3B-67A4-16035FC7EA07}"
