"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"304010","335107",".00",".00",".00","1000.00","1000.00","1000.00","475.09",".00",".00","475.09","524.91","1100.00",".00",".00","1000.00","1000.00","1000.00",".00","475.09","475.09","524.91","","{C15EB5F5-5AE6-6B37-D63F-645A6A6492C9}"
"308904","341291",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","1538.20",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{47090122-746D-7335-CA42-B9174A4FFBA8}"
"309265","342763","3198.90",".00",".00",".00",".00","3198.90","1002.85",".00",".00","1002.85","2196.05",".00","8767.09","3175.29",".00","3175.29","11942.38","8743.48","1002.85","9746.33","2196.05","","{C5F66AE4-0786-933E-965C-F4F45D552EFC}"
"309470","343016",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{0D9AFE53-4CB7-FF50-38A0-5E00DB2D4CCD}"
"314039","349021",".00",".00",".00","25.00","25.00","25.00",".00",".00",".00",".00","25.00","25.00",".00",".00","25.00","25.00","25.00",".00",".00",".00","25.00","","{9B16537D-B713-285E-CFF5-F111506267AD}"
"314046","349028",".00","15620.00",".00","5523.16","21143.16","21143.16","7880.79",".00",".00","7880.79","13262.37","8023.16",".00",".00","21143.16","21143.16","21143.16",".00","7880.79","7880.79","13262.37","","{84784544-5795-A429-A529-29D79CFE0172}"
"314278","349279","23440.30","2079.00",".00",".00","2079.00","25519.30","7759.42",".00",".00","7759.42","17759.88",".00","23534.10","2091.75","2079.00","4170.75","27704.85","2185.55","7759.42","9944.97","17759.88","","{D98C2071-2A50-3272-DE3F-59B70458DEC2}"
"315245","350378",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{1DB153EF-43F9-0224-5CF5-29C0563AB83C}"
"319955","356649","6142.00","21621.48",".00",".00","21621.48","27763.48","17619.66",".00",".00","17619.66","10143.82",".00",".00","8494.00","21621.48","30115.48","30115.48","2352.00","17619.66","19971.66","10143.82","","{33442A24-2E7D-142F-B8B3-E8F10BBFF523}"
"325672","365661","70.00","50.00",".01",".00","50.01","120.01","118.00",".00",".00","118.00","2.01","320.00",".00","320.00","50.01","370.01","370.01","250.00","118.00","368.00","2.01","","{D4336609-5596-E406-35AC-7C52BBD77187}"
"330943","374916","967.37","58.96",".00",".00","58.96","1026.33","1026.33",".00",".00","1026.33",".00",".00",".00","26773.27","58.96","26832.23","26832.23","25805.90","1026.33","26832.23",".00","","{F99909C6-A4FF-2C01-B9DB-94CEAA8E7A4D}"
"331758","375806",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{55535BC2-AA9E-B887-A21F-DF50ECC2CC82}"
