"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"249314","280192","29","4391.00","0",".00","55","2405.00","0",".00","84","6796.00",".00",".00",".00","2814.80","2814.80",".00",".00",".00",".00",".00","","{CC069CFD-6E9B-98D4-4A59-6F20805B1BC0}"
"249315","280193","5","325.00","0",".00","12","420.19","0",".00","17","745.19",".00",".00",".00","10240.05","10240.05",".00",".00",".00",".00",".00","","{12D9086B-5E5E-0CF7-E863-73CB4255F486}"
"249354","280232","0",".00","0",".00","34","2012.50","0",".00","34","2012.50",".00",".00",".00","1047.01","1047.01",".00",".00",".00",".00",".00","","{B8E4BC21-F41D-74B5-C9D5-A2E6D108423D}"
"249398","280277","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","2500.00",".00","2500.00",".00","2500.00","","{55861CF9-5E3A-4049-6CE1-DC009EE74E16}"
"249403","280282","73","15064.57","0",".00","42","2195.77","0",".00","115","17260.34",".50",".00",".00","21821.36","21821.36",".00",".00",".00",".00",".00","","{65847C5B-B972-0EFF-1535-701FAAEE0D33}"
"249486","280373","5","1596.68","0",".00","18","905.51","0",".00","23","2502.19",".00",".00",".00","1636.11","1636.11",".00",".00",".00",".00",".00","","{92EB8F39-6112-A6CD-235D-4DAA81A81BB3}"
"249487","280374","5","1596.68","0",".00","18","905.51","0",".00","23","2502.19",".00",".00",".00","1636.11","1636.11",".00",".00",".00",".00",".00","","{92EB8F39-6112-A6CD-235D-4DAA81A81BB3}"
"249488","280375","0",".00","0",".00","34","2012.50","0",".00","34","2012.50",".00",".00",".00","1047.01","1047.01",".00",".00",".00",".00",".00","","{B8E4BC21-F41D-74B5-C9D5-A2E6D108423D}"
"249490","280377","2","2500.00","0",".00","1","97.47","0",".00","3","2597.47","299.52",".00",".00","4678.90","4678.90",".00",".00",".00",".00",".00","","{69955CF1-005B-A11F-43DD-9202CE9B404B}"
"249491","280378","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{CFA24E00-13CA-EFE4-F591-79336E9F3972}"
