"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"271260","296585","2867.98","665.00",".00",".00","665.00","3532.98","2107.54",".00",".00","2107.54","1425.44","763.45",".00","9237.28","665.00","9902.28","9902.28","6369.30","2107.54","8476.84","1425.44","","{6B1E8355-E687-6E38-91F5-D17A5452C1B7}"
"271262","296588",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{0D6EE078-3FBE-BFE0-0D11-F56574C2BD2B}"
"271266","296592","6697.79","9140.00",".00",".00","9140.00","15837.79","14919.93",".00",".00","14919.93","917.86",".00",".00","7150.00","9140.00","16290.00","16290.00","452.21","14919.93","15372.14","917.86","","{9834638B-F575-297C-BD8A-F4E676D8B119}"
"271267","296593","2988.27","2996.00",".00",".00","2996.00","5984.27","3262.30",".00",".00","3262.30","2721.97",".00",".00","4281.50","2996.00","7277.50","7277.50","1293.23","3262.30","4555.53","2721.97","","{9BE1A890-FD85-6CC5-9C84-EDC37CC58FA2}"
"271269","296595","1037.27","2000.00",".00",".00","2000.00","3037.27","2667.97",".00",".00","2667.97","369.30",".00",".00","3227.55","2000.00","5227.55","5227.55","2190.28","2667.97","4858.25","369.30","","{63CB9EAC-63E8-9D1D-9AB5-5A5710BB758A}"
"271271","296597","5774.62","17121.74",".00",".00","17121.74","22896.36","4702.27",".00",".00","4702.27","18194.09",".00","5774.62",".00","17121.74","17121.74","22896.36",".00","4702.27","4702.27","18194.09","","{46E96D3B-941C-B785-E00C-1CAF9913F229}"
"271273","296601",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{4F4C5222-C0E0-1596-7D70-3B6FA74BE27E}"
"271276","296600","20380.50","2900.00",".00",".00","2900.00","23280.50","15332.69",".00",".00","15332.69","7947.81",".00",".00","35825.00","2900.00","38725.00","38725.00","15444.50","15332.69","30777.19","7947.81","","{2277BF57-1E6C-CE6A-F21F-9649F281C165}"
"271278","296604",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{4F4C5222-C0E0-1596-7D70-3B6FA74BE27E}"
"271279","296605",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{4F4C5222-C0E0-1596-7D70-3B6FA74BE27E}"
