"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"215900","240778","0",".00","0",".00","1","100.00","0",".00","1","100.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{438B4B42-5ACF-5F36-25BA-6A54CDDF2F6E}"
"223202","248958","0",".00","0",".00","1","100.00","0",".00","1","100.00",".00",".00",".00","1460.39","1460.39",".00","1460.39","1460.39",".00","1460.39","","{1F00238A-B325-3D36-614F-F0C2601E97A0}"
"224328","250133","30","16238.67","0",".00","80","3184.72","0",".00","110","19423.39",".00",".00",".00","62603.10","62603.10","40864.92",".00","40864.92","29050.00","11814.92","","{F103C44E-6A60-536E-B50C-11FD80E06C51}"
"225231","251351","17","9451.00","1","250.00","54","3094.99","0",".00","72","12795.99",".00","250.00",".00","7636.82","7886.82",".00",".00",".00",".00",".00","","{D74915BA-A8CD-9CA9-D06C-9D9C58341ADA}"
"225233","251353","22","3615.89","4","1450.00","11","511.87","0",".00","37","5577.76",".00","1450.00",".00","2344.30","3794.30",".00",".00",".00",".00",".00","","{EEA7B17A-8D1C-3553-6FF0-486D7940D3D0}"
"225234","251354","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","100.00",".00","100.00",".00","100.00","","{932D9695-5529-B2FC-4CDD-273461561A9B}"
"225235","251355","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","596.85","596.85",".00","500.00","500.00",".00","500.00","","{0B383A36-AA70-97FA-7F7F-C4D9E7672339}"
"225236","251356","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{64D1F2E8-BF89-C217-5243-11482ED5BBAB}"
"225238","251358","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1150.00",".00","1150.00",".00","1150.00","","{4F62E096-AE53-DD46-A9D0-C75EB8700D2C}"
"225241","251361","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{7A01AD4D-3111-9348-93A4-1BF65EA01576}"
