"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"263505","295334","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{AD301445-3793-804A-A96B-F4ABCBD26DBE}"
"269336","302193","1","500.00","0",".00","1","100.00","0",".00","2","600.00",".00",".00",".00","2380.51","2380.51",".00",".00",".00",".00",".00","","{0D7DD358-293D-3E81-5506-16C82DB0A66D}"
"269338","302195","3","10000.00","0",".00","1","100.00","0",".00","4","10100.00",".00",".00",".00","2191.76","2191.76","4550.00",".00","4550.00",".00","4550.00","","{F807D794-4423-26D2-0665-435DA34110A4}"
"269339","302196","1","954.66","0",".00","0",".00","0",".00","1","954.66",".00",".00",".00","954.66","954.66",".00",".00",".00",".00",".00","","{27EAA005-6BD1-0219-6355-00B7AF5334DC}"
"269347","302206","25","21525.00","2","879.70","4","350.00","0",".00","31","22754.70",".00","879.70",".00","9695.57","10575.27",".00",".00",".00",".00",".00","","{69C2958A-1187-8466-07BD-3FB9AC89D72C}"
"269355","302214","1","750.47","0",".00","0",".00","0",".00","1","750.47",".00",".00",".00","750.47","750.47",".00",".00",".00",".00",".00","","{991F31C7-86F2-8C53-8921-2C14E4E7C331}"
"269357","302216","138","93714.22","11","30014.36","49","3220.00","0",".00","198","126948.58",".00","30014.36",".00","98236.69","128251.05",".00",".00",".00",".00",".00","","{9B75CA4B-091A-71DD-3B41-60E6E1CBF812}"
"269358","302217","51","22050.00","4","996.21","62","4386.00","2","115.50","119","27547.71","167.35","996.21","115.50","17821.47","18933.18",".00",".00",".00",".00",".00","","{3D02B64C-28CC-F599-03C9-F04A6D02AD3B}"
"269374","302233","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{64E0BBCB-3BF9-8AF2-E799-928CCC129774}"
"269392","302253","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","118.80","118.80",".00",".00",".00",".00",".00","","{C20F8EE9-52B0-51B7-D28E-7E4A41A5458C}"
"269393","302254","7","17775.00","0",".00","1","50.00","0",".00","8","17825.00",".00",".00",".00","26006.91","26006.91","20000.00",".00","20000.00",".00","20000.00","","{C8ABF800-CB7F-59E3-B796-AFFAC38CFC17}"
"269394","302255","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","100.00",".00","100.00",".00","100.00","","{685C94A4-EEAA-2816-773D-F6E507F53F63}"
"269397","302258","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","100.00",".00","100.00",".00","100.00","","{264BF544-6BA0-8E6A-06DD-66B4E504F4F0}"
"269399","302260","2","1650.00","0",".00","0",".00","0",".00","2","1650.00",".00",".00",".00","2260.46","2260.46",".00",".00",".00",".00",".00","","{865397B1-A0A9-27D7-C15D-27A90F11C576}"
"269400","302261","0",".00","0",".00","1","100.00","0",".00","1","100.00",".00",".00",".00","100.00","100.00",".00",".00",".00",".00",".00","","{C6EAA424-258B-55C0-91D8-125D1ECEB09B}"
