"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"276029","302193","1780.51","600.00",".00",".00","600.00","2380.51","2380.51",".00",".00","2380.51",".00",".00","500.00","4520.73","600.00","5120.73","5620.73","3240.22","2380.51","5620.73",".00","","{0D7DD358-293D-3E81-5506-16C82DB0A66D}"
"276031","302195","2645.33","10100.00",".00",".00","10100.00","12745.33","2191.76",".00","10553.57","12745.33",".00",".00","2545.33","100.00","10100.00","10200.00","12745.33",".00","12745.33","12745.33",".00","","{F807D794-4423-26D2-0665-435DA34110A4}"
"276032","302196",".00","954.66",".00",".00","954.66","954.66","954.66",".00",".00","954.66",".00",".00",".00",".00","954.66","954.66","954.66",".00","954.66","954.66",".00","","{27EAA005-6BD1-0219-6355-00B7AF5334DC}"
"276040","302206",".00","22754.70",".00",".00","22754.70","22754.70","10575.27",".00",".00","10575.27","12179.43",".00",".00",".00","22754.70","22754.70","22754.70",".00","10575.27","10575.27","12179.43","","{69C2958A-1187-8466-07BD-3FB9AC89D72C}"
"276048","302214",".00","750.47",".00",".00","750.47","750.47","750.47",".00",".00","750.47",".00",".00",".00",".00","750.47","750.47","750.47",".00","750.47","750.47",".00","","{991F31C7-86F2-8C53-8921-2C14E4E7C331}"
"276050","302216","12179.43","126948.58",".00",".00","126948.58","139128.01","128251.05",".00",".00","128251.05","10876.96",".00",".00","22754.70","126948.58","149703.28","149703.28","10575.27","128251.05","138826.32","10876.96","","{9B75CA4B-091A-71DD-3B41-60E6E1CBF812}"
"276051","302217","10876.96","27547.71","167.35",".00","27715.06","38592.02","18933.18",".00",".00","18933.18","19658.84",".00","10876.96",".00","27715.06","27715.06","38592.02",".00","18933.18","18933.18","19658.84","","{3D02B64C-28CC-F599-03C9-F04A6D02AD3B}"
"276067","302233",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{64E0BBCB-3BF9-8AF2-E799-928CCC129774}"
"276085","302253","118.80",".00",".00",".00",".00","118.80","118.80",".00",".00","118.80",".00",".00",".00","1725.00",".00","1725.00","1725.00","1606.20","118.80","1725.00",".00","","{C20F8EE9-52B0-51B7-D28E-7E4A41A5458C}"
"276086","302254","8871.72","17825.00",".00",".00","17825.00","26696.72","26006.91",".00",".00","26006.91","689.81","20000.00",".00","221576.77","17825.00","239401.77","239401.77","212705.05","26006.91","238711.96","689.81","","{C8ABF800-CB7F-59E3-B796-AFFAC38CFC17}"
"276087","302255","2417.72",".00",".00",".00",".00","2417.72",".00",".00",".00",".00","2417.72",".00","2561.82","1405.00",".00","1405.00","3966.82","1549.10",".00","1549.10","2417.72","","{685C94A4-EEAA-2816-773D-F6E507F53F63}"
"276090","302258","314.80",".00",".00",".00",".00","314.80",".00",".00",".00",".00","314.80",".00","314.80",".00",".00",".00","314.80",".00",".00",".00","314.80","","{264BF544-6BA0-8E6A-06DD-66B4E504F4F0}"
"276092","302260","627.65","1650.00",".00",".00","1650.00","2277.65","2260.46",".00",".00","2260.46","17.19",".00",".00","7333.88","1650.00","8983.88","8983.88","6706.23","2260.46","8966.69","17.19","","{865397B1-A0A9-27D7-C15D-27A90F11C576}"
"276093","302261","16.15","100.00",".00",".00","100.00","116.15","100.00",".00",".00","100.00","16.15",".00",".00","2625.00","100.00","2725.00","2725.00","2608.85","100.00","2708.85","16.15","","{C6EAA424-258B-55C0-91D8-125D1ECEB09B}"
"276100","302269","100.00",".00",".00",".00",".00","100.00",".00",".00",".00",".00","100.00",".00","100.00",".00",".00",".00","100.00",".00",".00",".00","100.00","","{151D4BC7-6FE0-4E73-E9B4-125BC46BE366}"
