"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"353970","400396","3529.20","36980.00",".00",".00","36980.00","40509.20","16847.89",".00",".00","16847.89","23661.31",".00","4219.20","5440.00","36980.00","42420.00","46639.20","6130.00","16847.89","22977.89","23661.31","","{4A31D65F-45EB-3921-DE86-30B6EFD5E1E1}"
"353977","400403","26.34",".00",".00",".00",".00","26.34",".26","26.08",".00","26.34",".00",".00","26.34",".00",".00",".00","26.34",".00","26.34","26.34",".00","","{67FA0896-6743-82F8-F187-84CFC2D3B9C9}"
"353978","400404",".00","39627.55",".00",".00","39627.55","39627.55","5140.87",".00",".00","5140.87","34486.68",".00",".00",".00","39627.55","39627.55","39627.55",".00","5140.87","5140.87","34486.68","","{760BF448-9240-6CAC-670F-1FD87C019C47}"
"353986","400416","899.22",".00",".00",".00",".00","899.22","899.22",".00",".00","899.22",".00",".00","1939.22","250.00",".00","250.00","2189.22","1290.00","899.22","2189.22",".00","","{B785CA09-A38D-6759-32D0-F21153A46A96}"
"353999","400432",".00","154.48",".00","2200.00","2354.48","2354.48","863.78",".00",".00","863.78","1490.70","2200.00",".00",".00","2354.48","2354.48","2354.48",".00","863.78","863.78","1490.70","","{F47AAE3F-305F-A484-A580-E11E1212C1BD}"
"354003","400437",".00","601.00",".00",".00","601.00","601.00","195.53",".00",".00","195.53","405.47","25.00",".00",".00","601.00","601.00","601.00",".00","195.53","195.53","405.47","","{C42669B7-EB95-5888-E9DD-9AD22B9DD15E}"
"354005","400439","2024.16",".00",".00",".00",".00","2024.16","60.00",".00",".00","60.00","1964.16",".00","2024.16",".00",".00",".00","2024.16",".00","60.00","60.00","1964.16","","{F312625A-30F5-FEE9-E3DA-63B5F53A5ACB}"
"354010","400445","2552.05",".00",".00",".00",".00","2552.05","1000.40",".00",".00","1000.40","1551.65",".00","2552.05",".00",".00",".00","2552.05",".00","1000.40","1000.40","1551.65","","{195267D0-B646-E029-44A0-13A16E6AA995}"
"354016","400468",".00","601.00",".00","25.00","626.00","626.00","195.53",".00",".00","195.53","430.47","25.00",".00",".00","626.00","626.00","626.00",".00","195.53","195.53","430.47","","{C42669B7-EB95-5888-E9DD-9AD22B9DD15E}"
"354027","400500","992.26",".00",".00",".00",".00","992.26","4.00",".00",".00","4.00","988.26",".00","992.26",".00",".00",".00","992.26",".00","4.00","4.00","988.26","","{E108C70A-4FFE-D306-075B-245347BFE986}"
"354029","400526","16785.50",".00",".00",".00",".00","16785.50","6785.50","10000.00",".00","16785.50",".00","106901.42","16785.50",".00",".00",".00","16785.50",".00","16785.50","16785.50",".00","","{6AD56827-55ED-4657-469B-9DBD141A52E4}"
"354041","400538","11746.00",".00",".00",".00",".00","11746.00",".00",".00","11746.00","11746.00",".00",".00","11746.00",".00",".00",".00","11746.00",".00","11746.00","11746.00",".00","","{74EF81EA-0B08-FD2C-F64B-7041CCD98DB1}"
"354050","400552","26200.00","16746.99",".00",".00","16746.99","42946.99","23643.96",".00",".00","23643.96","19303.03",".00",".00","26200.00","16746.99","42946.99","42946.99",".00","23643.96","23643.96","19303.03","","{57656ECE-89BE-ACCF-E4B8-E4FE42811926}"
"354051","400553","17268.69","11479.00",".00",".00","11479.00","28747.69","2543.75",".00",".00","2543.75","26203.94",".00","15581.42","1880.00","11479.00","13359.00","28940.42","192.73","2543.75","2736.48","26203.94","","{DF82C4EF-2B81-896E-9D51-A992D9A3C6BD}"
"354052","400554","26203.94","510.00",".00",".00","510.00","26713.94","941.16",".00",".00","941.16","25772.78",".00","15581.42","13359.00","510.00","13869.00","29450.42","2736.48","941.16","3677.64","25772.78","","{D044A0FA-05A6-2490-505D-05324F7CA3D7}"
"354053","400555","25772.78","40.00",".00",".00","40.00","25812.78","150.53",".00",".00","150.53","25662.25",".00","25772.78",".00","40.00","40.00","25812.78",".00","150.53","150.53","25662.25","","{6B898BDE-B057-C031-C07B-AF4EEFFB43B9}"
"354054","400556","16466.42","945.00",".00",".00","945.00","17411.42","142.73",".00",".00","142.73","17268.69",".00","15581.42","935.00","945.00","1880.00","17461.42","50.00","142.73","192.73","17268.69","","{023A7A8E-0F54-F169-1DD6-11D0FE322147}"
"354055","400557","25662.25","3430.00",".00",".00","3430.00","29092.25","10959.85",".00",".00","10959.85","18132.40",".00","25772.78","40.00","3430.00","3470.00","29242.78","150.53","10959.85","11110.38","18132.40","","{63C7EDB5-242D-934C-B874-D627BF4CDA3D}"
"354056","400558","18132.40","9221.01",".00",".00","9221.01","27353.41","10324.67",".00",".00","10324.67","17028.74",".00","25772.78","3470.00","9221.01","12691.01","38463.79","11110.38","10324.67","21435.05","17028.74","","{D87518D8-01A4-1E74-10DC-4FA97DFD9D01}"
