"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"347156","400396","31","34680.00","0",".00","28","2300.00","0",".00","59","36980.00",".00",".00",".00","16847.89","16847.89",".00",".00",".00",".00",".00","","{4A31D65F-45EB-3921-DE86-30B6EFD5E1E1}"
"347163","400403","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".26",".26","2704.94",".00","2704.94","26.08","2678.86","","{67FA0896-6743-82F8-F187-84CFC2D3B9C9}"
"347164","400404","39","34351.55","1","250.00","77","5026.00","0",".00","117","39627.55",".00","250.00",".00","4890.87","5140.87",".00",".00",".00",".00",".00","","{760BF448-9240-6CAC-670F-1FD87C019C47}"
"347172","400416","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","899.22","899.22",".00",".00",".00",".00",".00","","{B785CA09-A38D-6759-32D0-F21153A46A96}"
"347185","400432","1","104.48","0",".00","1","50.00","0",".00","2","154.48",".00",".00",".00","863.78","863.78",".00","2200.00","2200.00",".00","2200.00","","{F47AAE3F-305F-A484-A580-E11E1212C1BD}"
"347189","400437","2","316.00","0",".00","4","285.00","0",".00","6","601.00",".00",".00",".00","195.53","195.53",".00",".00",".00",".00",".00","","{C42669B7-EB95-5888-E9DD-9AD22B9DD15E}"
"347191","400439","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","60.00","60.00",".00",".00",".00",".00",".00","","{F312625A-30F5-FEE9-E3DA-63B5F53A5ACB}"
"347196","400445","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","1000.40","1000.40",".00",".00",".00",".00",".00","","{195267D0-B646-E029-44A0-13A16E6AA995}"
"347202","400468","2","316.00","0",".00","4","285.00","0",".00","6","601.00",".00",".00",".00","195.53","195.53",".00","25.00","25.00",".00","25.00","","{C42669B7-EB95-5888-E9DD-9AD22B9DD15E}"
"347213","400500","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","4.00","4.00",".00",".00",".00",".00",".00","","{E108C70A-4FFE-D306-075B-245347BFE986}"
"347215","400526","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","6785.50","6785.50","115066.86",".00","115066.86","10000.00","105066.86","","{6AD56827-55ED-4657-469B-9DBD141A52E4}"
"347227","400538","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{74EF81EA-0B08-FD2C-F64B-7041CCD98DB1}"
"347236","400552","22","15451.99","0",".00","17","1295.00","0",".00","39","16746.99",".00",".00",".00","23643.96","23643.96",".00",".00",".00",".00",".00","","{57656ECE-89BE-ACCF-E4B8-E4FE42811926}"
