"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"193370","215397","0",".00","0",".00","2","125.00","0",".00","2","125.00",".00",".00",".00","13.17","13.17",".00","4000.00","4000.00",".00","4000.00","","{4D8F3778-4A48-AF1D-9503-AB1E88F96920}"
"193371","215398","2","204.00","0",".00","28","496.10","1","41.72","31","741.82",".00",".00","41.72","2433.37","2475.09","4000.00",".00","4000.00",".00","4000.00","","{9A584FDD-A6CB-9BEF-D303-AD27E666863C}"
"193372","215399","7","1207.00","0",".00","20","841.79","0",".00","27","2048.79",".00",".00",".00","1216.83","1216.83","4000.00",".00","4000.00",".00","4000.00","","{6A5E2008-5CCF-8CCD-9321-C5BAF8AD78B9}"
"193373","215400","16","12695.00","0",".00","46","1347.00","0",".00","62","14042.00",".00",".00",".00","5792.49","5792.49","4000.00",".00","4000.00",".00","4000.00","","{ED849CAF-6FEE-D14D-5718-1B6611AF2C08}"
"193374","215401","11","4914.50","1","700.00","66","1044.06","1","1.99","79","6660.55",".00","700.00","1.99","4198.85","4900.84","4000.00",".00","4000.00",".00","4000.00","","{66C704BB-41B2-3067-C7D3-FD971D9D6AF8}"
"193375","215402","6","975.00","0",".00","268","2059.09","0",".00","274","3034.09",".00",".00",".00","3808.20","3808.20","4000.00",".00","4000.00",".00","4000.00","","{5206AE7D-C040-C844-1550-712937ED4CCF}"
"198986","221312","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","3.53","3.53",".00",".00",".00",".00",".00","","{510988CC-2059-605C-729D-F84A0FEF6429}"
"199686","222182","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","4000.00","4000.00","4000.00",".00","4000.00",".00","4000.00","","{C7A48FFB-E578-4CC5-5507-BA21CBEC4564}"
"199772","222360","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","6125.15","6125.15","2034.64",".00","2034.64","1434.64","600.00","","{9DBDCA7D-A695-F7F8-FDF0-AB5EF705F1AC}"
"199784","222376","1","500.00","0",".00","8","216.00","0",".00","9","716.00",".00",".00",".00","28.31","28.31",".00",".00",".00",".00",".00","","{B79CF54F-34B3-4502-F790-D05F65F257E9}"
"199789","222381","0",".00","0",".00","6","60.00","0",".00","6","60.00",".00",".00",".00","2.40","2.40",".00",".00",".00",".00",".00","","{DE9F8562-3BBF-17E6-AD41-FC61DCA4FDC2}"
