"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"243329","273290","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{9E4198ED-BC39-350A-F2B4-AE188A91A1E8}"
"243330","273291","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","10.00",".00","10.00",".00","10.00","","{0DC34C71-322B-CF47-FF5B-61DEFB4243B9}"
"243331","273292","3","475.00","0",".00","1","25.00","0",".00","4","500.00",".00",".00",".00","1.42","1.42",".00",".00",".00",".00",".00","","{A3BEFCB0-5CF7-A807-9D7B-3C49EC913A9C}"
"243332","273293","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{471947F0-9BAE-F518-0A7D-3CC04C01371E}"
"243333","273294","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","2554.67",".00","2554.67",".00","2554.67","","{DA865C1E-D1B0-E707-A90B-FD56E76FEAC8}"
"243334","273295","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","200.00",".00","200.00",".00","200.00","","{F3DBBB34-5708-ADF3-CDFD-B5C000CA2468}"
"243337","273298","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{07148BD4-383F-AE9C-641C-B0BB21B088A4}"
"243338","273299","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{8ED42C3F-97EB-2260-DAD3-9C44524E74F2}"
"243339","273300","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{CB972484-1D92-93D2-E80C-BDAB5F724189}"
"243341","273302","12","9900.00","0",".00","0",".00","0",".00","12","9900.00",".00",".00",".00","5202.57","5202.57",".00",".00",".00",".00",".00","","{BD85C79B-AB60-BD42-96E5-4D4A388C5556}"
"243342","273303","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{2D1609A6-1C89-1B53-FE9A-5FC91FFAE485}"
"243345","273306","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","193.70","193.70","13357.22",".00","13357.22",".00","13357.22","","{F180C096-8192-A8BD-B018-DD99EB26B75E}"
"243348","273309","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{7C4AC9E5-B38D-3041-CAB1-ACC6B1A8A4FC}"
"243350","273311","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{9F56432D-2DF7-EE9B-911C-C115E1C0CBAD}"
"243353","273314","12","1437.80","0",".00","51","2364.40","0",".00","63","3802.20",".00",".00",".00","4323.98","4323.98",".00",".00",".00",".00",".00","","{C1783E2A-6E7C-6479-66A5-DDF57768E641}"
"243355","273316","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","110.00","110.00",".00",".00",".00",".00",".00","","{C4FF5766-EA61-6A3A-40FF-1CB6A088E61F}"
"243356","273317","4","475.00","0",".00","0",".00","0",".00","4","475.00",".00",".00",".00","475.00","475.00",".00",".00",".00",".00",".00","","{B96D5858-D20F-A437-381C-C0AB8E296D14}"
"243358","273319","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","413.42",".00","413.42",".00","413.42","","{354E6830-D014-33D2-ADE8-40C44E4D2C0A}"
"243359","273320","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{0C68E396-3473-82CB-5130-7CFE853DEEC4}"
"243361","273322","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{5328C49F-D637-E903-7102-FA0D339EAF2C}"
"243362","273323","0",".00","0",".00","0",".00","0",".00","0",".00",".08",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{D8D717C6-70A9-131A-D177-FF9674F9C103}"
"243366","273327","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{846FF384-1037-F31C-DCA8-5C94E3CE7B96}"
"243367","273328","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{54092B90-356B-5675-B7DA-C7FD4E23334A}"
"243370","273331","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{7441D673-AD78-4048-2E44-C08811BF4B17}"
"243371","273332","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","562.02","562.02",".00",".00",".00",".00",".00","","{2A5B6DBB-E8BB-2E7D-C617-500E4FBCCEAD}"
"243372","273333","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{2A675B8A-54B6-FC08-ED2E-7771966E90B3}"
"243373","273334","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","10.00","10.00",".00",".00",".00",".00",".00","","{FAA99588-663B-089C-2C4F-20EC5F15A052}"
"243374","273335","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{D9CD3A0D-185D-5785-3A60-7500A2E227CF}"
"243375","273336","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{2B289EB3-75AC-61EA-3EE1-1578669AEE66}"
"243377","273338","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{55FA6A4B-A122-FDAB-BD18-C55CDB42777B}"
"243379","273340","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{302B13F2-D827-2B0E-B488-F33D53A145B1}"
"243381","273342","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{302B13F2-D827-2B0E-B488-F33D53A145B1}"
"243382","273343","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{2E44C7EE-1504-A3A0-B881-B007E4924027}"
"243386","273347","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","11.00","11.00","12700.00",".00","12700.00",".00","12700.00","","{7456FA4B-F434-D057-62F6-59B87A0C1FEC}"
"243389","273350","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{418A03FA-437B-A67A-E0FC-428C131B5D3B}"
"243390","273351","1","237.93","2","1045.00","1","8.67","0",".00","4","1291.60",".00","1045.00",".00","21.75","1066.75","2255.39",".00","2255.39","1655.39","600.00","","{BD1DCA4E-B13E-D75E-07D8-07D0559D7094}"
"243391","273352","3","1250.00","0",".00","1","100.00","0",".00","4","1350.00",".00",".00",".00","3995.11","3995.11",".00",".00",".00",".00",".00","","{EBC12C1E-4D21-261C-B800-EE9C77DDE7C5}"
"243392","273353","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{BA339A2D-586F-2D00-5603-9E208982D71C}"
"243393","273354","1","10.00","1","37.09","0",".00","0",".00","2","47.09",".00","37.09",".00",".00","37.09",".00",".00",".00",".00",".00","","{29FF8AEF-93AD-DB18-E645-8A229D9F5040}"
"243394","273355","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","500.00","500.00","5000.00",".00","5000.00",".00","5000.00","","{88EFEAE6-102B-FE60-CAF5-9AD945E4B93E}"
"243396","273357","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{CD78255B-859A-58EB-B13B-901EE5E7A854}"
"243397","273358","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","15.04","15.04",".00",".00",".00",".00",".00","","{E8A80198-A161-A38A-D5D0-AEE314735761}"
"243398","273359","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{52AAFC19-E0C5-4503-B37E-761B386F4EF6}"
"243400","273361","0",".00","0",".00","1","1.19","0",".00","1","1.19",".00",".00",".00","400.05","400.05",".00",".00",".00",".00",".00","","{A9775583-E277-F8F2-E388-DADFA928AF9C}"
"243402","273363","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","2000.00",".00","2000.00",".00","2000.00","","{14B61230-53F8-E74E-C03E-D243B3850E6A}"
"243405","273366","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{FD2DC583-FB43-B598-AA43-16D6D5558A18}"
"243406","273367","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{72FF04CA-D521-2D98-7B56-6687E47D2BA5}"
"243409","273370","2","234.00","0",".00","0",".00","0",".00","2","234.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{72FF04CA-D521-2D98-7B56-6687E47D2BA5}"
"243415","273376","14","5875.00","1","211.48","33","1962.95","0",".00","48","8049.43",".00","211.48",".00","4346.78","4558.26",".00",".00",".00",".00",".00","","{50364BD1-3FBB-B19C-B4C3-83579591BF54}"
"243418","273379","0",".00","0",".00","1","50.00","0",".00","1","50.00",".00",".00",".00","212.71","212.71",".00",".00",".00",".00",".00","","{DA6D82CC-CF60-6A98-4BE3-03D117F0AA30}"
"243419","273380","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","353.99","353.99",".00",".00",".00",".00",".00","","{AEA1F23C-30B9-C0B1-552B-FA53D1DDDD24}"
"243427","273389","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","24300.54",".00","24300.54",".00","24300.54","","{4D835D06-4B13-F5CB-EA42-2AED7CD073CA}"
"243428","273390","4","84.00","0",".00","2","50.00","0",".00","6","134.00",".00",".00",".00","140.00","140.00",".00",".00",".00",".00",".00","","{8A33A873-C8CD-06C2-1E9D-39D15E1C37CB}"
