"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"423362","486894",".00","800.00",".00",".00","800.00","800.00","390.85",".00",".00","390.85","409.15",".00",".00",".00","800.00","800.00","800.00",".00","390.85","390.85","409.15","","{F82B1C2E-200D-B25E-8A12-81623B716FA8}"
"424664","488244","45726.20","750.00",".00",".00","750.00","46476.20","2022.65",".00",".00","2022.65","44453.55",".00","45594.50","650.00","750.00","1400.00","46994.50","518.30","2022.65","2540.95","44453.55","","{636791A3-7815-F8A3-6EE7-D1F2BD1BC858}"
"424703","488285","447.64",".00",".00",".00",".00","447.64","32.00",".00",".00","32.00","415.64",".00","495.64",".00",".00",".00","495.64","48.00","32.00","80.00","415.64","","{2771E5E0-2EF9-35F1-ECCC-B717F0E09DB5}"
"424723","488312","2000.00",".00","8500.00",".00","8500.00","10500.00","2000.00",".00",".00","2000.00","8500.00",".00","33019.01",".00","8500.00","8500.00","41519.01","31019.01","2000.00","33019.01","8500.00","","{8DA1A716-9F29-4661-F488-1A37BDC1DCDB}"
"424758","488351","36339.10",".00",".00",".00",".00","36339.10",".00",".00",".00",".00","36339.10",".00","36339.10",".00",".00",".00","36339.10",".00",".00",".00","36339.10","","{D0ACDD7A-F1B6-9958-BCE1-B3027F466EB3}"
"424830","488424","22080.32",".00",".00",".00",".00","22080.32","13719.12",".00",".00","13719.12","8361.20",".00","39304.65",".00",".00",".00","39304.65","17224.33","13719.12","30943.45","8361.20","","{584AE2B7-6FD4-CD49-A64A-6FBCD710841C}"
"424869","488467","214980.17","60867.67",".00",".00","60867.67","275847.84","35836.61",".00",".00","35836.61","240011.23",".00","77892.80","171907.76","60867.67","232775.43","310668.23","34820.39","35836.61","70657.00","240011.23","","{BE049FE4-7923-BED2-A7C6-E87E0A44EC84}"
"424900","488502","25605.57",".00",".00",".00",".00","25605.57",".00",".00",".00",".00","25605.57",".00",".00","25605.57",".00","25605.57","25605.57",".00",".00",".00","25605.57","","{94D9CCA1-CD26-4A8B-8482-BAD7C8297C85}"
"424912","488514","128.25","2789.96",".00",".00","2789.96","2918.21",".00",".00",".00",".00","2918.21",".00","360.25",".00","2789.96","2789.96","3150.21","232.00",".00","232.00","2918.21","","{59C22487-A116-93EC-5859-8CB32522B884}"
"424915","488517","152000.00","119000.00",".00",".00","119000.00","271000.00","271000.00",".00",".00","271000.00",".00",".00",".00","152000.00","119000.00","271000.00","271000.00",".00","271000.00","271000.00",".00","","{EE533B7B-7016-29FD-4581-6D1BAE0FBF52}"
"424916","488518","350.00",".00",".00",".00",".00","350.00",".00",".00",".00",".00","350.00",".00","350.00",".00",".00",".00","350.00",".00",".00",".00","350.00","","{FCF80798-3B74-B058-D573-3A6A118E14FD}"
"424918","488520","4854.39",".00",".00",".00",".00","4854.39",".00",".00",".00",".00","4854.39",".00","4854.39",".00",".00",".00","4854.39",".00",".00",".00","4854.39","","{1DFE745C-04D7-4754-03B8-D6C7FF195914}"
"424922","488524","1100.00",".00",".00",".00",".00","1100.00",".00",".00",".00",".00","1100.00",".00","1100.00",".00",".00",".00","1100.00",".00",".00",".00","1100.00","","{C4494A26-92DE-ECEA-49DB-3927E35B42FC}"
"424923","488525","1600.00",".00",".00",".00",".00","1600.00",".00",".00",".00",".00","1600.00",".00","1600.00",".00",".00",".00","1600.00",".00",".00",".00","1600.00","","{CF3E87AD-CB2C-3D5F-DB25-CA0C03F3A93D}"
"424925","488527","35.98",".00",".00",".00",".00","35.98",".00",".00",".00",".00","35.98",".00","35.98",".00",".00",".00","35.98",".00",".00",".00","35.98","","{16D74ABC-26D4-11A9-13A3-2ED1410CE69D}"
"425014","488615","15256.40","664.36",".00",".00","664.36","15920.76","779.26",".00",".00","779.26","15141.50",".00","19043.50","5210.43","664.36","5874.79","24918.29","8997.53","779.26","9776.79","15141.50","","{BB8C3D1C-CFB2-8E45-AEF9-A45043762E42}"
"425021","488623",".00","11028.12",".00",".00","11028.12","11028.12","652.58",".00",".00","652.58","10375.54",".00",".00",".00","11028.12","11028.12","11028.12",".00","652.58","652.58","10375.54","","{92919A61-208F-CEEB-1FE5-11D9672B47E2}"
"425024","488626","778.79","50.00",".00",".00","50.00","828.79","10.00",".00",".00","10.00","818.79",".00","564.14","250.00","50.00","300.00","864.14","35.35","10.00","45.35","818.79","","{50D7C7E1-8E08-C307-7330-8F949B561F89}"
"425028","488630","108862.14","150000.00",".00",".00","150000.00","258862.14","235000.00",".00",".00","235000.00","23862.14",".00","27362.14","122500.00","150000.00","272500.00","299862.14","41000.00","235000.00","276000.00","23862.14","","{B2A7779E-8D22-DAD8-F1BD-1BA1A0188F76}"
"425041","488645","404161.59",".00",".00",".00",".00","404161.59","9468.69",".00",".00","9468.69","394692.90",".00","419264.39",".00",".00",".00","419264.39","15102.80","9468.69","24571.49","394692.90","","{F8B305FC-1FF0-3AD4-7927-CCFCE57F5D8B}"
"425108","488720","125673.69","100000.00",".00",".00","100000.00","225673.69","92100.00",".00",".00","92100.00","133573.69",".00","31173.69","250000.00","100000.00","350000.00","381173.69","155500.00","92100.00","247600.00","133573.69","","{54ED72C8-AC8D-3EDA-3E39-9F5E183298B6}"
"425162","488779","168765.40",".00","4000.00",".00","4000.00","172765.40","198.00",".00",".00","198.00","172567.40",".00","179163.76","17500.00","4000.00","21500.00","200663.76","27898.36","198.00","28096.36","172567.40","","{6A235432-65BE-E817-E4C9-C54A197A4413}"
"425185","488802","594717.40","1135369.34","1704.98",".00","1137074.32","1731791.72","1132319.86",".00",".00","1132319.86","599471.86",".00","607303.51","47516269.54","1137074.32","48653343.86","49260647.37","47528855.65","1132319.86","48661175.51","599471.86","","{B98AC4D1-A63C-492C-E46B-CB658CA09D8B}"
"425234","488851","21495.00","70.00",".00",".00","70.00","21565.00","2.77",".00",".00","2.77","21562.23",".00","21928.96",".00","70.00","70.00","21998.96","433.96","2.77","436.73","21562.23","","{90C0596C-CBB6-8F24-A736-472FF18416C4}"
"425235","488852","23956.76","1150.00",".00",".00","1150.00","25106.76","5.00",".00",".00","5.00","25101.76",".00","22002.76","2969.00","1150.00","4119.00","26121.76","1015.00","5.00","1020.00","25101.76","","{D0095021-9C13-E0F5-AA50-20820F3D06A1}"
"425236","488853","44769.19",".00",".00",".00",".00","44769.19","5500.00",".00",".00","5500.00","39269.19",".00","30039.19","15480.00",".00","15480.00","45519.19","750.00","5500.00","6250.00","39269.19","","{F751F8E3-D091-C596-FB9D-2ED4206AD36A}"
"425237","488854","2031.32","80.00",".00",".00","80.00","2111.32",".00",".00",".00",".00","2111.32",".00","1571.32","460.00","80.00","540.00","2111.32",".00",".00",".00","2111.32","","{32C1BCD7-76F1-3008-EE2E-CE4E859D5E39}"
"425238","488855","1076.23","79.68",".00",".00","79.68","1155.91","225.00",".00",".00","225.00","930.91","1261.69","1040.23","96.00","79.68","175.68","1215.91","60.00","225.00","285.00","930.91","","{002C9598-0D9B-C0B3-2A94-25AE0DBA1176}"
"425239","488856","16692.63",".00",".00",".00",".00","16692.63",".00",".00",".00",".00","16692.63",".00","16692.63",".00",".00",".00","16692.63",".00",".00",".00","16692.63","","{BA0CC18C-9AEA-ACA3-7B23-9D0262991A0A}"
"425241","488858","3447.30",".00",".00",".00",".00","3447.30",".00",".00",".00",".00","3447.30",".00","1622.30","22000.00",".00","22000.00","23622.30","20175.00",".00","20175.00","3447.30","","{ED95833C-BB13-441E-E228-DE1334F01CD4}"
"425243","488859",".00","7297.00",".00",".00","7297.00","7297.00","7000.00",".00",".00","7000.00","297.00",".00",".00",".00","7297.00","7297.00","7297.00",".00","7000.00","7000.00","297.00","","{0AA4E3B2-029A-950B-7BF8-99ABFC4920E1}"
"425244","488861","3943.00",".00",".00",".00",".00","3943.00",".00",".00",".00",".00","3943.00",".00","3943.00",".00",".00",".00","3943.00",".00",".00",".00","3943.00","","{476224C6-CCC2-F31B-9D73-140AC4EAA30D}"
"425245","488862","54908.00","300.00",".00",".00","300.00","55208.00","300.00",".00",".00","300.00","54908.00",".00","56308.00","550.00","300.00","850.00","57158.00","1950.00","300.00","2250.00","54908.00","","{6959A59A-A91B-B92B-99AE-790DF56B7071}"
