"ScheduleDId","ReportId","CommitteeContactId","FirstName","MiddleName","LastOrCompanyName","Prefix","Suffix","AddressLine1","AddressLine2","City","StateCode","ZipCode","IsIndividual","TransactionDate","Amount","AuthorizingName","ItemOrService","ScheduleId","ReportUID"
"5627222","486894","1156481","","","Rennee's Celebration Center","","","178 E Washington Street","","Suffolk","VA","23434","False","02/12/2024","100.00","Catherine Anson","meeting room rental","","{F82B1C2E-200D-B25E-8A12-81623B716FA8}"
"5627223","486894","1156481","","","Rennee's Celebration Center","","","178 E Washington Street","","Suffolk","VA","23434","False","03/14/2024","100.00","Catherine Anson","Rental for meeting place","","{F82B1C2E-200D-B25E-8A12-81623B716FA8}"
"5627224","486894","1290947","","","ActBlue","","","Online Payment","","Suffolk","VA","23434","False","01/17/2024","18.78","Catherine Anson","ActBlue fees","","{F82B1C2E-200D-B25E-8A12-81623B716FA8}"
"5627225","486894","1290947","","","ActBlue","","","Online Payment","","Suffolk","VA","23434","False","02/29/2024","5.93","ActBlue","Fees on digital payments","","{F82B1C2E-200D-B25E-8A12-81623B716FA8}"
"5627226","486894","1290947","","","ActBlue","","","Online Payment","","Suffolk","VA","23434","False","03/13/2024","3.95","Catherine Anson","ActBlue Digital Fee","","{F82B1C2E-200D-B25E-8A12-81623B716FA8}"
"5627227","486894","1291403","","","United States Post Office Service","","","Main Street","","Suffolk","VA","23434","False","02/15/2024","91.00","Catherine Anson","rental of post office box","","{F82B1C2E-200D-B25E-8A12-81623B716FA8}"
"5627228","486894","1291404","","","City of Suffolk - Parks and Recreation","","","134 S 6th St","","Suffolk","VA","23434","False","03/13/2024","50.00","Catherine Anson","Space fee to the city of Suffolk for event to do Voter Registration","","{F82B1C2E-200D-B25E-8A12-81623B716FA8}"
"5627229","486894","1291405","","","BJ's Wholesale Club","","","2301 Taylor Rd","","Chesapeake","VA","23321","False","03/20/2024","21.19","Catherine Anson","Supplies for event Coffee & Conversation","","{F82B1C2E-200D-B25E-8A12-81623B716FA8}"
"5630858","488244","1178160","","","Stripe","","","354 Oyster Point Blvd","","South San Francisco","VA","94080","False","05/22/2026","22.65","B. Keeney","Credit Card Fees","","{636791A3-7815-F8A3-6EE7-D1F2BD1BC858}"
"5630859","488244","1271535","","","Lamont Bagby for Senate","","","PO Box 15512","","Richmond","VA","23227","False","04/21/2026","2000.00","B.Keeney","Contribution","","{636791A3-7815-F8A3-6EE7-D1F2BD1BC858}"
"5631054","488285","368766","","","Bank of America","","","8990 Burke Lake Rd","","Burke","VA","22015","False","04/01/2026","16.00","David Fenner","Bank Fee","","{2771E5E0-2EF9-35F1-ECCC-B717F0E09DB5}"
"5631055","488285","368766","","","Bank of America","","","8990 Burke Lake Rd","","Burke","VA","22015","False","05/01/2026","16.00","David Fenner","Bank Fee","","{2771E5E0-2EF9-35F1-ECCC-B717F0E09DB5}"
"5631161","488312","1286127","","","Non-Virginia Transactions","","","301 South College Street","","Charlotte","NC","28288","False","05/25/2026","2000.00","Donovan E. Ganoe","Non-Virginia Transactions","","{8DA1A716-9F29-4661-F488-1A37BDC1DCDB}"
"5631639","488424","1263586","","","Good Fight Political Inc.","","","1310 Gates Pl.","","South Pasadena","CA","91030","False","04/20/2026","8850.42","Vickie Bethea","In-Kind. Texting to Virginians for Fair Elections 4.16.2026","","{584AE2B7-6FD4-CD49-A64A-6FBCD710841C}"
