"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"416446","486894","3","600.00","0",".00","2","200.00","0",".00","5","800.00",".00",".00",".00","390.85","390.85",".00",".00",".00",".00",".00","","{F82B1C2E-200D-B25E-8A12-81623B716FA8}"
"417745","488244","2","700.00","0",".00","1","50.00","0",".00","3","750.00",".00",".00",".00","2022.65","2022.65",".00",".00",".00",".00",".00","","{636791A3-7815-F8A3-6EE7-D1F2BD1BC858}"
"417784","488285","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","32.00","32.00",".00",".00",".00",".00",".00","","{2771E5E0-2EF9-35F1-ECCC-B717F0E09DB5}"
"417804","488312","0",".00","0",".00","0",".00","0",".00","0",".00","8500.00",".00",".00","2000.00","2000.00",".00",".00",".00",".00",".00","","{8DA1A716-9F29-4661-F488-1A37BDC1DCDB}"
"417839","488351","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{D0ACDD7A-F1B6-9958-BCE1-B3027F466EB3}"
"417910","488424","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","13719.12","13719.12",".00",".00",".00",".00",".00","","{584AE2B7-6FD4-CD49-A64A-6FBCD710841C}"
"417949","488467","37","55660.00","1","36.79","238","5170.88","0",".00","276","60867.67",".00","36.79",".00","35799.82","35836.61",".00",".00",".00",".00",".00","","{BE049FE4-7923-BED2-A7C6-E87E0A44EC84}"
"417980","488502","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{94D9CCA1-CD26-4A8B-8482-BAD7C8297C85}"
"417992","488514","1","2789.96","0",".00","0",".00","0",".00","1","2789.96",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{59C22487-A116-93EC-5859-8CB32522B884}"
"417995","488517","2","119000.00","0",".00","0",".00","0",".00","2","119000.00",".00",".00",".00","271000.00","271000.00",".00",".00",".00",".00",".00","","{EE533B7B-7016-29FD-4581-6D1BAE0FBF52}"
"417996","488518","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{FCF80798-3B74-B058-D573-3A6A118E14FD}"
"417998","488520","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{1DFE745C-04D7-4754-03B8-D6C7FF195914}"
"418002","488524","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{C4494A26-92DE-ECEA-49DB-3927E35B42FC}"
"418003","488525","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{CF3E87AD-CB2C-3D5F-DB25-CA0C03F3A93D}"
"418005","488527","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{16D74ABC-26D4-11A9-13A3-2ED1410CE69D}"
"418091","488615","6","465.51","0",".00","3","198.85","0",".00","9","664.36",".00",".00",".00","779.26","779.26",".00",".00",".00",".00",".00","","{BB8C3D1C-CFB2-8E45-AEF9-A45043762E42}"
"418098","488623","23","8425.06","0",".00","71","2603.06","0",".00","94","11028.12",".00",".00",".00","652.58","652.58",".00",".00",".00",".00",".00","","{92919A61-208F-CEEB-1FE5-11D9672B47E2}"
"418101","488626","0",".00","0",".00","1","50.00","0",".00","1","50.00",".00",".00",".00","10.00","10.00",".00",".00",".00",".00",".00","","{50D7C7E1-8E08-C307-7330-8F949B561F89}"
"418105","488630","1","150000.00","0",".00","0",".00","0",".00","1","150000.00",".00",".00",".00","235000.00","235000.00",".00",".00",".00",".00",".00","","{B2A7779E-8D22-DAD8-F1BD-1BA1A0188F76}"
"418118","488645","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","9468.69","9468.69",".00",".00",".00",".00",".00","","{F8B305FC-1FF0-3AD4-7927-CCFCE57F5D8B}"
"418185","488720","4","100000.00","0",".00","0",".00","0",".00","4","100000.00",".00",".00",".00","92100.00","92100.00",".00",".00",".00",".00",".00","","{54ED72C8-AC8D-3EDA-3E39-9F5E183298B6}"
"418239","488779","0",".00","0",".00","0",".00","0",".00","0",".00","4000.00",".00",".00","198.00","198.00",".00",".00",".00",".00",".00","","{6A235432-65BE-E817-E4C9-C54A197A4413}"
"418262","488802","15892","1135369.34","0",".00","0",".00","0",".00","15892","1135369.34","1704.98",".00",".00","1132319.86","1132319.86",".00",".00",".00",".00",".00","","{B98AC4D1-A63C-492C-E46B-CB658CA09D8B}"
"418311","488851","0",".00","0",".00","1","70.00","0",".00","1","70.00",".00",".00",".00","2.77","2.77",".00",".00",".00",".00",".00","","{90C0596C-CBB6-8F24-A736-472FF18416C4}"
"418312","488852","15","695.00","0",".00","23","455.00","0",".00","38","1150.00",".00",".00",".00","5.00","5.00",".00",".00",".00",".00",".00","","{D0095021-9C13-E0F5-AA50-20820F3D06A1}"
"418313","488853","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","5500.00","5500.00",".00",".00",".00",".00",".00","","{F751F8E3-D091-C596-FB9D-2ED4206AD36A}"
"418314","488854","0",".00","0",".00","4","80.00","0",".00","4","80.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{32C1BCD7-76F1-3008-EE2E-CE4E859D5E39}"
"418315","488855","0",".00","0",".00","8","79.68","0",".00","8","79.68",".00",".00",".00","225.00","225.00","1261.69",".00","1261.69",".00","1261.69","","{002C9598-0D9B-C0B3-2A94-25AE0DBA1176}"
"418316","488856","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{BA0CC18C-9AEA-ACA3-7B23-9D0262991A0A}"
"418318","488858","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{ED95833C-BB13-441E-E228-DE1334F01CD4}"
"418320","488859","0",".00","1","7000.00","3","297.00","0",".00","4","7297.00",".00","7000.00",".00",".00","7000.00",".00",".00",".00",".00",".00","","{0AA4E3B2-029A-950B-7BF8-99ABFC4920E1}"
"418321","488861","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{476224C6-CCC2-F31B-9D73-140AC4EAA30D}"
