"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"280251","315344","0",".00","0",".00","1","83.00","0",".00","1","83.00",".00",".00",".00","78.00","78.00",".00",".00",".00",".00",".00","","{6CAC9F11-7DAD-3529-0003-B0E36FC36FF3}"
"284610","320013","1","200.00","0",".00","0",".00","0",".00","1","200.00",".00",".00",".00","168.00","168.00",".00",".00",".00",".00",".00","","{877FDE90-52E2-2FFD-5FE0-06A154F64BC2}"
"286109","321659","26","9725.00","4","742.80","108","3268.39","8","167.75","146","13903.94",".00","742.80","167.75","17137.66","18048.21","4676.93",".00","4676.93",".00","4676.93","","{4F526EBC-F8BE-BAD0-B3C4-7CE755D01648}"
"286827","322646","7","1700.00","0",".00","3","210.00","0",".00","10","1910.00","1025.00",".00",".00","2223.32","2223.32",".00",".00",".00",".00",".00","","{79DCE69D-6468-6BE2-C257-33BA611EA184}"
"286861","322697","40","17433.61","0",".00","212","5561.95","0",".00","252","22995.56",".00",".00",".00","12084.96","12084.96",".00",".00",".00",".00",".00","","{BF68DE5A-86C3-FEA3-8F42-22F6FEEDA3EB}"
"288099","324024","1","500.00","0",".00","3","80.00","0",".00","4","580.00",".00",".00",".00","6.10","6.10",".00","1000.00","1000.00",".00","1000.00","","{403884AA-FF1D-22C6-7A84-4E3904E21829}"
"288115","324040","0",".00","2","442.24","0",".00","0",".00","2","442.24",".00","442.24",".00",".00","442.24",".00",".00",".00",".00",".00","","{7B90EE48-8C29-262C-2532-CD9569946CD0}"
"288130","324060","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","5597.21","5597.21",".00",".00",".00",".00",".00","","{F49C3C57-AF90-CBA8-DB8E-CD2E6445DC53}"
"288160","324092","0",".00","1","280.00","0",".00","0",".00","1","280.00",".00","280.00",".00",".00","280.00",".00",".00",".00",".00",".00","","{AFC3A8F4-A370-D181-87F6-50F3ED608769}"
"288164","324100","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","1720.00","1720.00",".00",".00",".00",".00",".00","","{14D8FD4E-BAB6-D563-7FC3-DECFB189909A}"
