"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"257224","281644",".00","25.00",".00",".00","25.00","25.00",".00",".00",".00",".00","25.00",".00",".00",".00","25.00","25.00","25.00",".00",".00",".00","25.00","","{E889E64B-52F1-FD19-F6B4-3BAA92F3BEA9}"
"260151","284680","7178.32",".00",".00",".00",".00","7178.32","7178.32",".00",".00","7178.32",".00",".00","8217.04","711.01",".00","711.01","8928.05","1749.73","7178.32","8928.05",".00","","{47ADE2B4-76DD-AE76-6073-F494FFDF0854}"
"260161","284688",".00","16714.25",".00",".00","16714.25","16714.25","2480.45",".00","14233.80","16714.25",".00",".00",".00",".00","16714.25","16714.25","16714.25",".00","16714.25","16714.25",".00","","{5B98B9CE-1022-E33E-402F-C4CA3CB22266}"
"260182","284718","7178.32","148.98",".00",".00","148.98","7327.30","7327.30",".00",".00","7327.30",".00",".00","8217.04","711.01","148.98","859.99","9077.03","1749.73","7327.30","9077.03",".00","","{47ADE2B4-76DD-AE76-6073-F494FFDF0854}"
"260196","284733","4870.47","28920.24",".00",".00","28920.24","33790.71",".00","28920.24","4870.47","33790.71",".00",".00","4870.47",".00","28920.24","28920.24","33790.71",".00","33790.71","33790.71",".00","","{56ED5F82-F1B6-7546-4AA5-0059F8226CFC}"
"260198","284737","124.59",".00",".00",".00",".00","124.59",".00",".00",".00",".00","124.59",".00","124.59",".00",".00",".00","124.59",".00",".00",".00","124.59","","{C25920AB-28BE-1616-BC05-D3527DD84584}"
"260199","284738","124.59",".00",".00",".00",".00","124.59",".00",".00",".00",".00","124.59",".00","124.59",".00",".00",".00","124.59",".00",".00",".00","124.59","","{061E2413-574B-02D4-5322-0FC46DD569B5}"
"260202","284741","124.59",".00",".00",".00",".00","124.59",".00",".00",".00",".00","124.59",".00","124.59",".00",".00",".00","124.59",".00",".00",".00","124.59","","{061E2413-574B-02D4-5322-0FC46DD569B5}"
"260203","284742","124.59",".00",".00",".00",".00","124.59",".00",".00",".00",".00","124.59",".00","124.59",".00",".00",".00","124.59",".00",".00",".00","124.59","","{061E2413-574B-02D4-5322-0FC46DD569B5}"
"260204","284743","124.59",".00",".00",".00",".00","124.59",".00",".00",".00",".00","124.59",".00","124.59",".00",".00",".00","124.59",".00",".00",".00","124.59","","{061E2413-574B-02D4-5322-0FC46DD569B5}"
"260205","284744","124.59",".00",".00",".00",".00","124.59",".00",".00",".00",".00","124.59",".00","124.59",".00",".00",".00","124.59",".00",".00",".00","124.59","","{9C9B3C2A-09B3-C8A5-565C-1B6B02E0EAB9}"
"260206","284745","124.59",".00",".00",".00",".00","124.59",".00",".00",".00",".00","124.59",".00","124.59",".00",".00",".00","124.59",".00",".00",".00","124.59","","{9C9B3C2A-09B3-C8A5-565C-1B6B02E0EAB9}"
"260209","284749",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{840E2CA6-B4CE-C38F-8D31-C2BDBCABA3D7}"
"260269","284812","11.04",".00",".00",".00",".00","11.04","11.04",".00",".00","11.04",".00",".00","11.04",".00",".00",".00","11.04",".00","11.04","11.04",".00","","{9DE79B6C-4B2C-C56E-CBDF-2E44DAB190D6}"
"260275","284819","10851.03",".00",".00",".00",".00","10851.03","100.00",".00",".00","100.00","10751.03","10000.00","11501.03",".00",".00",".00","11501.03","650.00","100.00","750.00","10751.03","","{2C28BC22-00C1-7798-0279-3ECF0A323A51}"
"260276","284820","3863.21",".00",".00",".00",".00","3863.21",".00",".00",".00",".00","3863.21","6000.00","3863.21",".00",".00",".00","3863.21",".00",".00",".00","3863.21","","{8CAFE1D7-B322-3381-67ED-345E88C8BB8F}"
"260291","284837","87514.27","41075.00",".00",".00","41075.00","128589.27","137559.31",".00",".00","137559.31","-8970.04",".00","63689.27","373809.66","41075.00","414884.66","478573.93","286295.39","137559.31","423854.70","54719.23","","{554B1EC9-089C-5948-BB54-D35400EAECF0}"
"260294","284840",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","100.00",".00","100.00","100.00","100.00",".00","100.00",".00","","{4B41A5FC-9C2E-3C7D-23D5-540AD5482D20}"
"260308","284854","2539.83","3025.00",".00",".00","3025.00","5564.83","5329.08",".00",".00","5329.08","235.75",".00",".00","3358.00","3025.00","6383.00","6383.00","818.17","5329.08","6147.25","235.75","","{9C8154C7-6909-2754-4DC4-B5EF60F966F2}"
"260309","284855","2072.46","1575.00",".00",".00","1575.00","3647.46","2715.39",".00",".00","2715.39","932.07",".00",".00","10118.00","1575.00","11693.00","11693.00","8045.54","2715.39","10760.93","932.07","","{28B52036-3E2D-0A37-708D-B6FD29041108}"
"260311","284857","932.07",".00",".00",".00",".00","932.07","17.74",".00",".00","17.74","914.33",".00",".00","11693.00",".00","11693.00","11693.00","10760.93","17.74","10778.67","914.33","","{D939F92C-7D4B-4960-F51C-30D17CB53D80}"
"260320","284867","43298.84","47000.00",".00",".00","47000.00","90298.84","4759.70",".00",".00","4759.70","85539.14",".00","49553.47","593143.72","47000.00","640143.72","689697.19","599398.35","4759.70","604158.05","85539.14","","{B1C46CCC-FF7F-9FE9-0B24-726456BAE137}"
"260344","284904","159.90","15844.50",".00",".00","15844.50","16004.40",".00","16004.40",".00","16004.40",".00",".00","159.90",".00","15844.50","15844.50","16004.40",".00","16004.40","16004.40",".00","","{BDD227CC-85F9-7981-A7A8-5059DE00DD45}"
"260384","284969",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{B0FC2C41-4B47-067B-7D7A-2440ADDBD18E}"
"260393","284980",".00","240.00",".00",".00","240.00","240.00","240.00",".00",".00","240.00",".00",".00",".00",".00","240.00","240.00","240.00",".00","240.00","240.00",".00","","{B0FC2C41-4B47-067B-7D7A-2440ADDBD18E}"
