"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"250654","281644","0",".00","0",".00","1","25.00","0",".00","1","25.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{E889E64B-52F1-FD19-F6B4-3BAA92F3BEA9}"
"253548","284680","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","7178.32","7178.32",".00",".00",".00",".00",".00","","{47ADE2B4-76DD-AE76-6073-F494FFDF0854}"
"253556","284688","1","15000.00","8","1674.25","1","40.00","0",".00","10","16714.25",".00","1674.25",".00","806.20","2480.45",".00",".00",".00",".00",".00","","{5B98B9CE-1022-E33E-402F-C4CA3CB22266}"
"253577","284718","1","148.98","0",".00","0",".00","0",".00","1","148.98",".00",".00",".00","7327.30","7327.30",".00",".00",".00",".00",".00","","{47ADE2B4-76DD-AE76-6073-F494FFDF0854}"
"253591","284733","25","28920.24","0",".00","0",".00","0",".00","25","28920.24",".00",".00",".00",".00",".00","28920.24",".00","28920.24","28920.24",".00","","{56ED5F82-F1B6-7546-4AA5-0059F8226CFC}"
"253593","284737","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{C25920AB-28BE-1616-BC05-D3527DD84584}"
"253594","284738","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{061E2413-574B-02D4-5322-0FC46DD569B5}"
"253597","284741","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{061E2413-574B-02D4-5322-0FC46DD569B5}"
"253598","284742","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{061E2413-574B-02D4-5322-0FC46DD569B5}"
"253599","284743","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{061E2413-574B-02D4-5322-0FC46DD569B5}"
"253600","284744","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{9C9B3C2A-09B3-C8A5-565C-1B6B02E0EAB9}"
"253601","284745","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{9C9B3C2A-09B3-C8A5-565C-1B6B02E0EAB9}"
"253604","284749","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{840E2CA6-B4CE-C38F-8D31-C2BDBCABA3D7}"
"253664","284812","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","11.04","11.04",".00",".00",".00",".00",".00","","{9DE79B6C-4B2C-C56E-CBDF-2E44DAB190D6}"
"253670","284819","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","100.00","100.00","10000.00",".00","10000.00",".00","10000.00","","{2C28BC22-00C1-7798-0279-3ECF0A323A51}"
"253671","284820","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","6000.00",".00","6000.00",".00","6000.00","","{8CAFE1D7-B322-3381-67ED-345E88C8BB8F}"
"253686","284837","6","41000.00","0",".00","3","75.00","0",".00","9","41075.00",".00",".00",".00","137559.31","137559.31",".00",".00",".00",".00",".00","","{554B1EC9-089C-5948-BB54-D35400EAECF0}"
"253689","284840","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{4B41A5FC-9C2E-3C7D-23D5-540AD5482D20}"
"253703","284854","10","2045.00","0",".00","28","980.00","0",".00","38","3025.00",".00",".00",".00","5329.08","5329.08",".00",".00",".00",".00",".00","","{9C8154C7-6909-2754-4DC4-B5EF60F966F2}"
"253704","284855","3","1250.00","0",".00","6","325.00","0",".00","9","1575.00",".00",".00",".00","2715.39","2715.39",".00",".00",".00",".00",".00","","{28B52036-3E2D-0A37-708D-B6FD29041108}"
"253706","284857","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","17.74","17.74",".00",".00",".00",".00",".00","","{D939F92C-7D4B-4960-F51C-30D17CB53D80}"
"253715","284867","11","47000.00","0",".00","0",".00","0",".00","11","47000.00",".00",".00",".00","4759.70","4759.70",".00",".00",".00",".00",".00","","{B1C46CCC-FF7F-9FE9-0B24-726456BAE137}"
"253739","284904","4","15844.50","0",".00","0",".00","0",".00","4","15844.50",".00",".00",".00",".00",".00","16004.40",".00","16004.40","16004.40",".00","","{BDD227CC-85F9-7981-A7A8-5059DE00DD45}"
"253779","284969","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{B0FC2C41-4B47-067B-7D7A-2440ADDBD18E}"
"253788","284980","1","240.00","0",".00","0",".00","0",".00","1","240.00",".00",".00",".00","240.00","240.00",".00",".00",".00",".00",".00","","{B0FC2C41-4B47-067B-7D7A-2440ADDBD18E}"
"253794","284989","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{39B6AF73-4A41-9EB0-28C7-E3BC9667A6C0}"
"253831","285034","10","3200.00","2","1120.00","14","1210.00","0",".00","26","5530.00",".00","1120.00",".00","4075.73","5195.73",".00",".00",".00",".00",".00","","{1728CCC6-C75E-CE9C-C6CE-7CE802C681D2}"
"253832","285035","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","5357.81",".00","5357.81",".00","5357.81","","{ECA552C9-2FE7-1EA3-9E34-0BE206BC407C}"
"253833","285036","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{0F940A7E-C1BC-9F88-BC07-3DE6AC86CE00}"
"253836","285039","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{DBE8FAD1-1BE1-BD65-103B-C4791B8D1305}"
"253837","285040","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{AF41BAD4-9B6F-6B90-4EBE-3330A2D73AE1}"
"253838","285041","0",".00","0",".00","1","100.00","0",".00","1","100.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{15C36B65-814D-19E8-11A8-2A83CD6B2AC6}"
"253839","285042","1","1500.00","0",".00","1","50.00","0",".00","2","1550.00",".00",".00",".00","1107.80","1107.80","494.81","1500.00","1994.81",".00","1994.81","","{DBEE9818-704A-7A0A-EFC5-7466627F2253}"
"253840","285043","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{7BF37F9E-7DE1-B64E-FCC5-4E51D1A8239B}"
"253841","285044","2","5250.00","0",".00","1","100.00","0",".00","3","5350.00",".00",".00",".00","37.45","37.45",".00",".00",".00",".00",".00","","{7B134DBF-2BF5-BF83-A351-376802A09124}"
"253842","285046","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","100.00","100.00","200.00",".00","200.00","","{56BD9EDA-BE4E-B6FF-2C5A-D7C5A2992D29}"
"253843","285047","9","2225.00","2","3973.23","10","885.00","1","36.00","22","7119.23",".00","3973.23","36.00","1913.52","5922.75",".00","1500.00","1500.00",".00","1500.00","","{F8473D68-2D97-0BBD-F635-250490DC96E6}"
"253846","285050","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{B51E6756-7E67-0A48-3795-F98E9F1A2BE7}"
"253847","285051","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{4C687856-896F-96A8-F828-0444A6F05A7E}"
"253848","285052","0",".00","0",".00","11","520.00","0",".00","11","520.00",".00",".00",".00","699.42","699.42","4000.00",".00","4000.00",".00","4000.00","","{8855BCD7-EA8E-D36A-A5EC-FDD17220871C}"
"253849","285054","2","400.00","0",".00","2","200.00","0",".00","4","600.00",".00",".00",".00","315.60","315.60",".00","120.00","120.00",".00","120.00","","{7CA7C98F-EC59-ADA0-B7FC-5F4060E52351}"
