"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"208242","225067",".00","11777.38",".57",".00","11777.95","11777.95","8122.35",".00",".00","8122.35","3655.60",".00",".00",".00","11777.95","11777.95","11777.95",".00","8122.35","8122.35","3655.60","","{323B8802-6F07-043F-A92D-4F8C964D85AE}"
"208688","225667","692.67",".00",".00",".00",".00","692.67","123.47","58.00",".00","181.47","511.20",".00",".00","3943.00",".00","3943.00","3943.00","3250.33","181.47","3431.80","511.20","","{B8EF5B3B-708D-CF3E-D5CC-EEEE945FA434}"
"208828","225851","117322.07","28250.00",".00",".00","28250.00","145572.07","116779.12",".00",".00","116779.12","28792.95",".00",".00","150838.71","28250.00","179088.71","179088.71","33516.64","116779.12","150295.76","28792.95","","{E39C4519-B343-FDEA-8872-36AA4B9165F6}"
"208853","225878","31173.29","24360.53",".00",".00","24360.53","55533.82","52877.97",".00",".00","52877.97","2655.85",".00",".00","117621.58","24360.53","141982.11","141982.11","86448.29","52877.97","139326.26","2655.85","","{0F0E26B0-1AC1-C0CF-FAF5-745B65CBB460}"
"209186","226309","301.59",".00",".00",".00",".00","301.59",".00",".00",".00",".00","301.59",".00","301.59",".00",".00",".00","301.59",".00",".00",".00","301.59","","{0EF5667F-D92F-F040-D86C-637DC9E58B34}"
"209188","226311","918.85",".00",".00",".00",".00","918.85",".00",".00",".00",".00","918.85","4000.00","918.85",".00",".00",".00","918.85",".00",".00",".00","918.85","","{45D1A02C-8F29-78C1-0B47-AA6CF90F033B}"
"209190","226313","28023.75","1250.05",".00",".00","1250.05","29273.80","291.00",".00",".00","291.00","28982.80",".00","29118.01",".00","1250.05","1250.05","30368.06","1094.26","291.00","1385.26","28982.80","","{72492692-48D4-6BA4-4C31-E6647BD2B529}"
"209192","226315",".00","885.00",".00","150.00","1035.00","1035.00","910.00",".00",".00","910.00","125.00","150.00",".00",".00","1035.00","1035.00","1035.00",".00","910.00","910.00","125.00","","{577A55CC-2FDF-7E58-4BEB-C6F1AD00AB88}"
"209193","226316","238.27",".00",".00",".00",".00","238.27",".00",".00",".00",".00","238.27",".00","238.27",".00",".00",".00","238.27",".00",".00",".00","238.27","","{D2062153-3B06-45F3-655E-F424974F6C49}"
"209194","226317","6818.69",".00",".00",".00",".00","6818.69","1006.00",".00",".00","1006.00","5812.69",".00","58932.64","143904.99",".00","143904.99","202837.63","196018.94","1006.00","197024.94","5812.69","","{E252C597-C4EB-AD0E-8A96-DD063CD5088C}"
"209197","226320","190.08",".00",".00",".00",".00","190.08",".00",".00",".00",".00","190.08","52700.00","190.08",".00",".00",".00","190.08",".00",".00",".00","190.08","","{9352D0A7-22A8-2560-4FD6-692BB4B4A5C2}"
"209198","226321","113.87",".00",".00",".00",".00","113.87","50.00",".00",".00","50.00","63.87",".00","483.40",".00",".00",".00","483.40","369.53","50.00","419.53","63.87","","{957C40BC-2BB4-667A-2570-32451412F569}"
"209202","226325",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","6451.48",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{0DFBEAFE-1F67-1433-FB5A-438310017825}"
"209204","226327","1698.05",".00",".00",".00",".00","1698.05",".00",".00",".00",".00","1698.05","16500.00","2020.05",".00",".00",".00","2020.05","322.00",".00","322.00","1698.05","","{AE50FA31-0B5A-4261-C7BE-2860B3686B76}"
"209205","226328","1493.51",".00",".00",".00",".00","1493.51",".00",".00",".00",".00","1493.51",".00",".00","4396.03",".00","4396.03","4396.03","2902.52",".00","2902.52","1493.51","","{00E78413-0DF0-39F3-BD44-B8B67F2DA11E}"
"209206","226331","50.00",".00",".00",".00",".00","50.00",".00",".00",".00",".00","50.00",".00","50.00",".00",".00",".00","50.00",".00",".00",".00","50.00","","{5770E564-2F27-7DCA-C647-B692C6FE5445}"
"209207","226332","50.00",".00",".00",".00",".00","50.00",".00",".00",".00",".00","50.00",".00","50.00",".00",".00",".00","50.00",".00",".00",".00","50.00","","{5770E564-2F27-7DCA-C647-B692C6FE5445}"
"209208","226333","531.38",".00",".00",".00",".00","531.38",".00",".00",".00",".00","531.38",".00",".00","1850.00",".00","1850.00","1850.00","1318.62",".00","1318.62","531.38","","{4EB73FB0-D5BA-1A57-EB8E-611D358FCAE3}"
"209213","226338","6.12",".00",".00",".00",".00","6.12",".00",".00",".00",".00","6.12",".00","6.12",".00",".00",".00","6.12",".00",".00",".00","6.12","","{8623CA5C-E9BA-3C4D-CF20-6A0934A3F79A}"
"209214","226339","329.54",".00",".00",".00",".00","329.54",".00",".00",".00",".00","329.54",".00","329.54",".00",".00",".00","329.54",".00",".00",".00","329.54","","{483DE482-2949-8B66-538F-368E92D68495}"
"209215","226340","14471.00",".00",".00",".00",".00","14471.00",".00",".00",".00",".00","14471.00",".00","14971.00",".00",".00",".00","14971.00","500.00",".00","500.00","14471.00","","{5BC5DAF2-5439-6B8F-E781-F40C511606B5}"
"209217","226342","300.00",".00",".00",".00",".00","300.00",".00",".00",".00",".00","300.00",".00",".00","6188.03",".00","6188.03","6188.03","5888.03",".00","5888.03","300.00","","{3B96FD00-09E3-4AA2-DFBF-1F942AE22F4F}"
