"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"263932","295852","2","5200.00","0",".00","0",".00","0",".00","2","5200.00",".00",".00",".00","309.00","309.00",".00",".00",".00",".00",".00","","{BCF1B6FC-7BD2-2FD3-D323-FFBE1106B0C7}"
"264863","296929","0",".00","0",".00","3","145.00","0",".00","3","145.00",".00",".00",".00","429.23","429.23",".00",".00",".00",".00",".00","","{5B03BF91-C748-02B9-6799-5F8F941180FB}"
"264865","296931","10","1250.62","2","1962.94","10","352.58","0",".00","22","3566.14",".00","1962.94",".00","360.11","2323.05",".00",".00",".00",".00",".00","","{EEB69E59-3821-2DE8-98EF-B4A20EF6CD33}"
"264869","296935","4","1250.00","0",".00","3","80.00","0",".00","7","1330.00",".00",".00",".00","317.89","317.89",".00",".00",".00",".00",".00","","{8447CFBD-EB86-2DA1-B9EB-549B0280C11B}"
"264871","296937","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{E8B8892D-8D82-0938-21E5-34DE16502127}"
"264875","296941","1","1005.00","0",".00","1","50.00","0",".00","2","1055.00",".00",".00",".00","291.68","291.68",".00",".00",".00",".00",".00","","{75AD1B4F-D302-4EAF-CA53-A1F5A3FBA26C}"
"264876","296942","0",".00","0",".00","1","25.00","0",".00","1","25.00",".00",".00",".00","574.29","574.29","6513.66","296.08","6809.74",".00","6809.74","","{7D1A4997-4F76-DA36-360B-43989834E8DD}"
"264877","296943","2","740.12","1","1388.54","0",".00","0",".00","3","2128.66",".00","1388.54",".00",".00","1388.54",".00",".00",".00",".00",".00","","{58DA531E-4509-BFA0-527E-D54EBACEDD2B}"
"264878","296944","6","1400.00","1","5573.13","5","225.00","0",".00","12","7198.13",".00","5573.13",".00","7895.81","13468.94",".00",".00",".00",".00",".00","","{EB166A66-5C92-5DDD-C763-6E2396628D2B}"
"264879","296945","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","-100.00",".00","-100.00",".00","-100.00","","{50900673-79B5-7FFB-4349-9A0E04A7008A}"
"264880","296946","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","-100.00",".00","-100.00",".00","-100.00","","{50900673-79B5-7FFB-4349-9A0E04A7008A}"
"264881","296948","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","-100.00",".00","-100.00",".00","-100.00","","{F63AEB38-29C3-0908-99B7-F8C4780A69A8}"
"264883","296949","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","-100.00",".00","-100.00",".00","-100.00","","{F63AEB38-29C3-0908-99B7-F8C4780A69A8}"
"264884","296950","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","-100.00",".00","-100.00",".00","-100.00","","{F63AEB38-29C3-0908-99B7-F8C4780A69A8}"
"264885","296951","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","-100.00",".00","-100.00",".00","-100.00","","{F63AEB38-29C3-0908-99B7-F8C4780A69A8}"
"264886","296952","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","-100.00",".00","-100.00",".00","-100.00","","{7A1D4D6E-3D92-8FCF-86CE-D664CEA785B0}"
"264889","296955","2","576.34","1","11402.15","2","50.00","0",".00","5","12028.49",".00","11402.15",".00","13553.62","24955.77",".00",".00",".00",".00",".00","","{64BCD7A9-24AD-3B36-0C19-561974B319ED}"
"264890","296956","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{8ECCBCFE-29B2-D3F0-1B2C-73078FFBFB8F}"
"264895","296961","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{2B5190CE-B078-80D8-898C-04236F17C34E}"
"264899","296966","0",".00","0",".00","2","100.00","0",".00","2","100.00",".00",".00",".00","750.00","750.00",".00",".00",".00",".00",".00","","{013DDCDD-6AA0-5295-2000-D38E1FD55B6D}"
"264900","296967","2","700.00","3","850.00","28","1511.00","1","100.00","34","3161.00",".00","850.00","100.00","510.58","1460.58",".00","1370.38","1370.38",".00","1370.38","","{93EFD833-116A-A15C-98D3-38605076D134}"
