"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"308120","340478","434.41","484.41",".00","948.69","1433.10","1867.51",".00",".00",".00",".00","1867.51","948.69","434.41",".00","1433.10","1433.10","1867.51",".00",".00",".00","1867.51","","{BD184B0C-164C-A36F-70EF-26B3B5327575}"
"363224","410656",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{C1F70E9F-7F92-610D-733D-18AD45F71991}"
"363890","411558","1551.65","250.00",".00",".00","250.00","1801.65","790.06",".00",".00","790.06","1011.59",".00","2552.05",".00","250.00","250.00","2802.05","1000.40","790.06","1790.46","1011.59","","{37A29BB9-9453-8555-D028-99995752F24D}"
"364364","412283","2417.72",".00",".00",".00",".00","2417.72",".00",".00",".00",".00","2417.72",".00","2417.72",".00",".00",".00","2417.72",".00",".00",".00","2417.72","","{DB5C98A2-C3D4-F801-A8BE-5C0C0F42D54A}"
"364366","412285","2491.37","1127.01",".00",".00","1127.01","3618.38","1621.41",".00",".00","1621.41","1996.97","10000.00",".00","109494.58","1127.01","110621.59","110621.59","107003.21","1621.41","108624.62","1996.97","","{69156A42-EE03-16DD-28F6-25095E59FA1C}"
"364368","412287","971.68",".00",".00",".00",".00","971.68",".00",".00",".00",".00","971.68","73719.00","1197.67","48610.00",".00","48610.00","49807.67","48835.99",".00","48835.99","971.68","","{A5910845-6DA3-B600-AC55-A0896337A3CF}"
"364369","412288","318.95","798.04",".00",".00","798.04","1116.99","748.50",".00",".00","748.50","368.49",".00",".00","2533.88","798.04","3331.92","3331.92","2214.93","748.50","2963.43","368.49","","{0E923CB0-B355-A8DA-26D0-00B5ED77FAF2}"
"364372","412291","15638.95",".00",".00",".00",".00","15638.95","3130.20",".00",".00","3130.20","12508.75",".00","16031.65","13421.20",".00","13421.20","29452.85","13813.90","3130.20","16944.10","12508.75","","{20CCCD68-5DA3-6A15-3CA1-FA6440876B05}"
"364374","412293","225.24",".00",".00",".00",".00","225.24",".00",".00",".00",".00","225.24","7047.86","220.24","5.00",".00","5.00","225.24",".00",".00",".00","225.24","","{3018506A-BD7B-6CB9-C40E-1F62B51DF905}"
"364377","412296",".00","2383.00",".00",".00","2383.00","2383.00","15.91",".00",".00","15.91","2367.09",".00",".00",".00","2383.00","2383.00","2383.00",".00","15.91","15.91","2367.09","","{838B4C08-D7DE-FA29-D55B-CBAF0FA1C2EA}"
"364382","412302","31.98",".00",".00",".00",".00","31.98",".00",".00",".00",".00","31.98",".00","31.98",".00",".00",".00","31.98",".00",".00",".00","31.98","","{AD8D34F9-E1C5-175F-295F-DB08F16B0AA6}"
"364386","412307","10820.13",".00",".13",".00",".13","10820.26","910.00",".00",".00","910.00","9910.26",".00","25483.22","696.81",".13","696.94","26180.16","15359.90","910.00","16269.90","9910.26","","{4A08925D-535B-D235-660D-40E502FFFBB7}"
"364389","412310","1644.19","7665.00",".00",".00","7665.00","9309.19","6140.51",".00",".00","6140.51","3168.68",".00",".00","5296.35","7665.00","12961.35","12961.35","3652.16","6140.51","9792.67","3168.68","","{DE1E743F-573F-BEE7-DB6D-1796EED3B607}"
"364390","412311","49519.01",".00",".00",".00",".00","49519.01","3500.00",".00",".00","3500.00","46019.01",".00","49519.01",".00",".00",".00","49519.01",".00","3500.00","3500.00","46019.01","","{0FAC71D8-25A6-F4D0-0630-15E0839A3C59}"
"364391","412312",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{212D3F55-21E7-EBB4-BAA7-41F561E41873}"
"364397","412318",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{4E025B80-67A1-C0C4-5594-362D010AA650}"
"364403","412326",".00","800.00",".00",".00","800.00","800.00","21.39",".00",".00","21.39","778.61",".00",".00",".00","800.00","800.00","800.00",".00","21.39","21.39","778.61","","{4D855795-0128-906C-A52C-886CD2865933}"
"364410","412333",".00","1955.44",".00",".00","1955.44","1955.44","930.08",".00",".00","930.08","1025.36",".00",".00",".00","1955.44","1955.44","1955.44",".00","930.08","930.08","1025.36","","{67CD8D54-0348-4CFB-70C1-F9EF51E1813C}"
"364412","412335","200.00","2063.79",".00",".00","2063.79","2263.79","1024.99",".00",".00","1024.99","1238.80",".00",".00","200.00","2063.79","2263.79","2263.79",".00","1024.99","1024.99","1238.80","","{56D64D7B-767C-7503-8683-9FB0CF31305F}"
"364417","412340","1710.53","27.00","2.15",".00","29.15","1739.68",".00",".00",".00",".00","1739.68",".00","1608.47","102.06","29.15","131.21","1739.68",".00",".00",".00","1739.68","","{0D3D2333-DD17-0F37-A6D8-768D9C9F551F}"
"364418","412341","8108.69","17652.02","45.55","10000.00","27697.57","35806.26","19632.93",".00",".00","19632.93","16173.33","10000.00",".00","11491.71","27697.57","39189.28","39189.28","3383.02","19632.93","23015.95","16173.33","","{92B6740C-DEA2-C769-FA7F-4A4F69A47BD0}"
"364419","412342","20887.89","8689.16",".00",".00","8689.16","29577.05","9090.16",".00",".00","9090.16","20486.89","2500.00","336.69","47010.32","8689.16","55699.48","56036.17","26459.12","9090.16","35549.28","20486.89","","{0A5707F8-833E-4893-B96E-A3E299CF29E7}"
"364420","412343","20486.89","2863.79",".00","500.00","3363.79","23850.68","17217.06",".00",".00","17217.06","6633.62","3000.00","336.69","55699.48","3363.79","59063.27","59399.96","35549.28","17217.06","52766.34","6633.62","","{B99BFAF6-7593-3C03-2B6E-91A655410DF1}"
"364421","412344","6633.62","8579.88",".00","500.00","9079.88","15713.50","7956.13","3500.00",".00","11456.13","4257.37",".00","336.69","59063.27","9079.88","68143.15","68479.84","52766.34","11456.13","64222.47","4257.37","","{87904ABC-221C-C5AC-59FA-D1FEBFE3642F}"
"364426","412351","219.05","2197.85",".00","2650.00","4847.85","5066.90","1866.44",".00",".00","1866.44","3200.46","3150.00","419.17","591.04","4847.85","5438.89","5858.06","791.16","1866.44","2657.60","3200.46","","{CFC1F761-F362-7DAD-3186-A134DCDC1558}"
"364427","412352","8978.40","9200.00",".00","4548.00","13748.00","22726.40","11339.22",".00",".00","11339.22","11387.18","9548.00",".00","9510.00","13748.00","23258.00","23258.00","531.60","11339.22","11870.82","11387.18","","{702F3AEE-99FF-DD52-1FDB-8186B6380575}"
"364429","412354","29304.86","15777.43",".00",".00","15777.43","45082.29","9214.57",".00",".00","9214.57","35867.72",".00","29962.33","40314.71","15777.43","56092.14","86054.47","40972.18","9214.57","50186.75","35867.72","","{B3C6DD05-2633-49F8-C919-7258AB680592}"
"364433","412358","1.39",".00",".00",".00",".00","1.39",".00",".00",".00",".00","1.39","1594.76","1.39",".00",".00",".00","1.39",".00",".00",".00","1.39","","{36C9EF1F-EBFC-D4CF-B8F5-B35B97304FD9}"
"364440","412367","60737.57","34510.50","500.00",".00","35010.50","95748.07","24550.99",".00",".00","24550.99","71197.08",".00","32185.20","44906.25","35010.50","79916.75","112101.95","16353.88","24550.99","40904.87","71197.08","","{38FAAA59-CCEE-0025-B4D4-07DFD97EB450}"
"364441","412368","246.64","1613.38",".00",".00","1613.38","1860.02",".02","1860.00",".00","1860.02",".00",".00",".00","2222.07","1613.38","3835.45","3835.45","1975.43","1860.02","3835.45",".00","","{C7E450FF-AFBA-93D4-3C9F-FCA4578D6C41}"
"364444","412373",".00","900.00",".00",".00","900.00","900.00","14.73",".00",".00","14.73","885.27",".00",".00",".00","900.00","900.00","900.00",".00","14.73","14.73","885.27","","{118D5650-06F3-2CF5-217E-DFDE2A348D5B}"
"364445","412374","5647.85","10135.00",".00",".00","10135.00","15782.85","5533.69",".00",".00","5533.69","10249.16",".00","1413.92","5125.00","10135.00","15260.00","16673.92","891.07","5533.69","6424.76","10249.16","","{5FCFC326-029B-EDE0-66EA-9DB1610DFD0F}"
"364446","412376","5113.30","7785.04","60.00",".00","7845.04","12958.34","2733.17",".00",".00","2733.17","10225.17",".00",".00","15720.39","7845.04","23565.43","23565.43","10607.09","2733.17","13340.26","10225.17","","{04370DA1-7FD6-A6E5-DFA5-E0EE2146EDA5}"
"364448","412378","1.39","1000.00",".00",".00","1000.00","1001.39",".00",".00",".00",".00","1001.39","1594.76","1.39",".00","1000.00","1000.00","1001.39",".00",".00",".00","1001.39","","{36C9EF1F-EBFC-D4CF-B8F5-B35B97304FD9}"
"364452","412384","1433.89","3459.17",".00",".00","3459.17","4893.06","2412.07",".00",".00","2412.07","2480.99",".00",".00","4983.80","3459.17","8442.97","8442.97","3549.91","2412.07","5961.98","2480.99","","{D3B2BAF4-D43C-CB31-6133-1F7D4400DC15}"
"364459","412394","150.00","698.00",".00","700.00","1398.00","1548.00","1498.93",".00",".00","1498.93","49.07","700.00",".00","150.00","1398.00","1548.00","1548.00",".00","1498.93","1498.93","49.07","","{84D4524F-77E9-27B4-314A-8E805C86808B}"
"364471","412407","16898.82","4555.00",".00",".00","4555.00","21453.82","4576.16",".00",".00","4576.16","16877.66",".00",".00","59846.94","4555.00","64401.94","64401.94","42948.12","4576.16","47524.28","16877.66","","{3642179E-EA3D-4AB0-5BCD-76724B8ED603}"
"364472","412408","3206.23",".00",".00",".00",".00","3206.23",".00",".00",".00",".00","3206.23",".00","1943.71","1262.52",".00","1262.52","3206.23",".00",".00",".00","3206.23","","{0803CDB1-3E16-9112-2592-9DB45F578FDD}"
"364473","412409","10200.10",".00",".00",".00",".00","10200.10",".00",".00",".00",".00","10200.10",".00","10954.00",".00",".00",".00","10954.00","753.90",".00","753.90","10200.10","","{DDDACC14-5EFB-DD0D-1CA7-CAF3ADEB3177}"
"364474","412410","1534.09",".00",".00",".00",".00","1534.09","250.00",".00",".00","250.00","1284.09",".00","2537.72","10000.00",".00","10000.00","12537.72","11003.63","250.00","11253.63","1284.09","","{747E1B36-F5A7-8370-9681-03E0B98A7490}"
"364477","412414","5098.55","6015.00",".00",".00","6015.00","11113.55","5269.68",".00",".00","5269.68","5843.87","28000.00",".00","72368.20","6015.00","78383.20","78383.20","67269.65","5269.68","72539.33","5843.87","","{6285DA7D-C00E-9051-0675-2C67799117A7}"
"364479","412416","553.00",".00",".00",".00",".00","553.00",".00",".00",".00",".00","553.00",".00","552.00","1.00",".00","1.00","553.00",".00",".00",".00","553.00","","{0685F81F-CD2F-C5E9-9410-5839A9F9D032}"
"364482","412419","100.00","1029.30",".00",".00","1029.30","1129.30","1025.55",".00",".00","1025.55","103.75",".00",".00","100.00","1029.30","1129.30","1129.30",".00","1025.55","1025.55","103.75","","{8EDE442D-F8A2-06BB-3F1B-AF6886B5E772}"
"364484","412421","219.05","2270.60",".00","2650.00","4920.60","5139.65","1939.19",".00",".00","1939.19","3200.46","3150.00","419.17","591.04","4920.60","5511.64","5930.81","791.16","1939.19","2730.35","3200.46","","{CFC1F761-F362-7DAD-3186-A134DCDC1558}"
"364485","412422",".00","1125.00",".00",".00","1125.00","1125.00","563.60",".00",".00","563.60","561.40",".00",".00",".00","1125.00","1125.00","1125.00",".00","563.60","563.60","561.40","","{52228766-E717-01CB-81C0-781A39B9DD4C}"
"364489","412426","2932.24","1775.00",".00","3706.66","5481.66","8413.90","4832.96",".00",".00","4832.96","3580.94","9261.33","1431.96","4525.00","5481.66","10006.66","11438.62","3024.72","4832.96","7857.68","3580.94","","{6514BA85-D2AB-1ACD-E44A-663145F0851F}"
"364490","412427","454.02","3.00",".00",".00","3.00","457.02","100.12",".00",".00","100.12","356.90",".00","449.22","5.00","3.00","8.00","457.22",".20","100.12","100.32","356.90","","{B7316D85-3043-91FD-C269-E143887A8385}"
"364491","412428",".00","2355.00",".00",".00","2355.00","2355.00","1861.75",".00",".00","1861.75","493.25",".00",".00","20.00","2355.00","2375.00","2375.00","20.00","1861.75","1881.75","493.25","","{E0268F6A-8B3E-04C8-E52F-89FD22539AE6}"
"364492","412429","1294.17",".00",".00",".00",".00","1294.17",".00",".00",".00",".00","1294.17",".00","2287.18","250.00",".00","250.00","2537.18","1243.01",".00","1243.01","1294.17","","{A50D5896-C845-5FB5-4906-2C41111807E7}"
"364498","412436","4457.01","260.00",".00",".00","260.00","4717.01","388.83",".00",".00","388.83","4328.18",".00","7850.35","1273.00","260.00","1533.00","9383.35","4666.34","388.83","5055.17","4328.18","","{0A702537-386E-91CF-BBD2-69E5A78B6E82}"
"364500","412438","10098.79","1260.00",".00",".00","1260.00","11358.79",".00",".00",".00",".00","11358.79","15000.00",".00","27665.00","1260.00","28925.00","28925.00","17566.21",".00","17566.21","11358.79","","{43DA4191-3FAC-3E03-E708-EA64F8C0EDF7}"
"364503","412452","9052.33","17856.00",".00",".00","17856.00","26908.33","17192.61",".00",".00","17192.61","9715.72",".00",".00","25699.15","17856.00","43555.15","43555.15","16646.82","17192.61","33839.43","9715.72","","{FD02A565-D094-275B-EBB5-A562C64165B1}"
"364506","412455",".00","355.00",".00",".00","355.00","355.00","93.96",".00",".00","93.96","261.04",".00",".00",".00","355.00","355.00","355.00",".00","93.96","93.96","261.04","","{475A46F1-96A6-6976-29DF-672827EA6CD8}"
"364512","412464","494536.11","15673.58",".00",".00","15673.58","510209.69","141199.69",".00",".00","141199.69","369010.00",".00","374498.27","161342.94","15673.58","177016.52","551514.79","41305.10","141199.69","182504.79","369010.00","","{0F8D94BE-E754-586D-072E-65F7C559AD21}"
"364514","412466","220406.29","27510.68",".00",".00","27510.68","247916.97","2500.00",".00",".00","2500.00","245416.97",".00","189538.34","44666.51","27510.68","72177.19","261715.53","13798.56","2500.00","16298.56","245416.97","","{97EEA738-FCA9-FE41-4A7A-04610CE7BAE3}"
"364517","412471","884.35","7543.30",".00",".00","7543.30","8427.65","1683.43",".00",".00","1683.43","6744.22",".00",".00","884.35","7543.30","8427.65","8427.65",".00","1683.43","1683.43","6744.22","","{19B9890D-2B7B-3F55-0A66-9BB6C7CDD784}"
"364519","412474","89987.64","5000.00",".00",".00","5000.00","94987.64","92.00",".00",".00","92.00","94895.64","1000.00","90009.63","2500.00","5000.00","7500.00","97509.63","2521.99","92.00","2613.99","94895.64","","{31BBA9EE-0105-AE08-1D66-99062C3ACE88}"
"364521","412476","6726.04","1.23",".00",".00","1.23","6727.27",".00",".00",".00",".00","6727.27",".00","6444.88","281.16","1.23","282.39","6727.27",".00",".00",".00","6727.27","","{0060EB65-293E-0AA7-C04A-0261A398F751}"
"364524","412479","5.16",".00",".00",".00",".00","5.16",".00","5.16",".00","5.16",".00","394.84",".00","729.46",".00","729.46","729.46","724.30","5.16","729.46",".00","","{8024B36D-36EB-E8F7-7258-22D48B0DF8C9}"
"364528","412486","2301.12","200.00",".00",".00","200.00","2501.12","636.19",".00",".00","636.19","1864.93",".00","2520.11","2180.00","200.00","2380.00","4900.11","2398.99","636.19","3035.18","1864.93","","{979E1098-B6E4-0FB0-C084-7D09CAF417B0}"
"364532","412490","261.04","1633.99",".00",".00","1633.99","1895.03","1103.30",".00",".00","1103.30","791.73",".00",".00","355.00","1633.99","1988.99","1988.99","93.96","1103.30","1197.26","791.73","","{69FE6114-8711-3446-8DBC-B852A4360CA3}"
"364535","412493","29881.46",".00","34.92",".00","34.92","29916.38","500.00",".00",".00","500.00","29416.38",".00","29846.76","34.70","34.92","69.62","29916.38",".00","500.00","500.00","29416.38","","{302BF55A-BE5D-2228-CB2C-141B87BDE44D}"
"364536","412496","20343.72","14701.40",".00",".00","14701.40","35045.12","4794.75",".00",".00","4794.75","30250.37",".00","6530.89","22083.76","14701.40","36785.16","43316.05","8270.93","4794.75","13065.68","30250.37","","{D4FE44A5-ABF6-D582-7FE7-936DC8A53F61}"
"364541","412504","55380.85","2449.00",".00",".00","2449.00","57829.85","33.12",".00",".00","33.12","57796.73",".00","52745.36","2939.00","2449.00","5388.00","58133.36","303.51","33.12","336.63","57796.73","","{D6F8D1A1-3314-51AB-EBA2-67FC5183345A}"
"364542","412505","60220.08","9456.05",".00",".00","9456.05","69676.13","21121.04",".00",".00","21121.04","48555.09",".00","18943.20","69978.45","9456.05","79434.50","98377.70","28701.57","21121.04","49822.61","48555.09","","{E48E8AC1-A65B-984D-61E6-0616B7D8EE0D}"
"364546","412510","72171.78",".00",".00",".00",".00","72171.78","7824.64",".00",".00","7824.64","64347.14",".00","73124.41","60.00",".00","60.00","73184.41","1012.63","7824.64","8837.27","64347.14","","{2C9305B5-93F0-BC39-22F4-B08CC48A7F17}"
