"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"187427","203488","142.70",".00",".00",".00",".00","142.70",".00",".00",".00",".00","142.70",".00",".00","895.00",".00","895.00","895.00","752.30",".00","752.30","142.70","","{984F2921-CC8F-A027-A42A-A74FB23FE836}"
"187520","203585",".00","1273.73",".00",".00","1273.73","1273.73","236.23",".00",".00","236.23","1037.50",".00",".00",".00","1273.73","1273.73","1273.73",".00","236.23","236.23","1037.50","","{C45095FD-01D2-E7EF-02D0-9FEE7CF5C58E}"
"187521","203586","1037.50",".00",".00",".00",".00","1037.50","277.50",".00",".00","277.50","760.00",".00",".00","1273.73",".00","1273.73","1273.73","236.23","277.50","513.73","760.00","","{5A0190B2-9133-E235-636C-9A989B0A3074}"
"187522","203587","760.00",".00",".00",".00",".00","760.00","560.00",".00",".00","560.00","200.00",".00",".00","1273.73",".00","1273.73","1273.73","513.73","560.00","1073.73","200.00","","{4C5ADA87-EAD2-62EC-DD3D-EBBC7FF2A3EE}"
"187523","203588","200.00","100.00",".00",".00","100.00","300.00","300.00",".00",".00","300.00",".00",".00",".00","1273.73","100.00","1373.73","1373.73","1073.73","300.00","1373.73",".00","","{1424FB47-AB8C-B29B-30AB-6BB12E5ADACA}"
"187524","203589",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","1373.73",".00","1373.73","1373.73","1373.73",".00","1373.73",".00","","{9A219A60-CF9E-01A0-4930-FE74EAE8A182}"
"187527","203592",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","1373.73",".00","1373.73","1373.73","1373.73",".00","1373.73",".00","","{9A219A60-CF9E-01A0-4930-FE74EAE8A182}"
"187528","203593",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","1373.73",".00","1373.73","1373.73","1373.73",".00","1373.73",".00","","{8DF60863-0F0A-4851-DC2B-DE9CD55CA95F}"
"187533","203598","639.90",".00",".00",".00",".00","639.90","639.90",".00",".00","639.90",".00","1500.00",".00","10350.13",".00","10350.13","10350.13","9710.23","639.90","10350.13",".00","","{12087391-8553-F654-E181-9C54CE886DEA}"
"187539","203604","7559.74",".00",".00",".00",".00","7559.74","560.61",".00",".00","560.61","6999.13",".00","8155.19",".00",".00",".00","8155.19","595.45","560.61","1156.06","6999.13","","{7E61145C-6C7E-F9E8-72C5-B16307B1DADF}"
"187541","203607","119523.86","326192.21",".00",".00","326192.21","445716.07","340832.92",".00",".00","340832.92","104883.15",".00","32916.14","109032.04","326192.21","435224.25","468140.39","22424.32","340832.92","363257.24","104883.15","","{E9ADE8A1-26C6-4C74-A025-58859FC50221}"
"187543","203609","104883.15","240296.76",".24",".00","240297.00","345180.15","299784.31",".00",".00","299784.31","45395.84",".00","32916.14","435224.25","240297.00","675521.25","708437.39","363257.24","299784.31","663041.55","45395.84","","{27EF593B-1057-F9B2-3743-D67E65E10A7B}"
"187546","203612","850.70",".00",".00",".00",".00","850.70","667.00",".00",".00","667.00","183.70",".00","850.70",".00",".00",".00","850.70",".00","667.00","667.00","183.70","","{6F095E0C-034B-8E00-758E-494AF5EB69A9}"
"187547","203613","183.70",".00",".00",".00",".00","183.70","183.70",".00",".00","183.70",".00",".00","850.70",".00",".00",".00","850.70","667.00","183.70","850.70",".00","","{2678887A-816F-0FF6-87ED-7E8FFC2B0E62}"
"187548","203615","6830.91","100.00",".00",".00","100.00","6930.91","757.34",".00",".00","757.34","6173.57","2500.00",".00","12665.15","100.00","12765.15","12765.15","5834.24","757.34","6591.58","6173.57","","{95C67B61-7465-C0AF-BCEC-66A83EB6C447}"
"187549","203616","6173.57","775.00",".00",".00","775.00","6948.57","2469.00",".00",".00","2469.00","4479.57","2500.00",".00","12765.15","775.00","13540.15","13540.15","6591.58","2469.00","9060.58","4479.57","","{DA4D7DF0-B85C-403D-B524-55FA375AAFD2}"
"187550","203617","4479.57","1000.00",".00",".00","1000.00","5479.57","2525.86",".00",".00","2525.86","2953.71","2500.00",".00","13540.15","1000.00","14540.15","14540.15","9060.58","2525.86","11586.44","2953.71","","{895E6DF3-1274-AE8D-C32D-EE94C434A74A}"
"187551","203618","2953.71","950.00",".00",".00","950.00","3903.71","2190.43",".00",".00","2190.43","1713.28","2500.00",".00","14540.15","950.00","15490.15","15490.15","11586.44","2190.43","13776.87","1713.28","","{0ACDB635-E90C-4C9B-C4DF-E4488C6E8344}"
"187552","203619","1713.28",".00",".00",".00",".00","1713.28",".00",".00",".00",".00","1713.28","2500.00",".00","15490.15",".00","15490.15","15490.15","13776.87",".00","13776.87","1713.28","","{051D3D90-603E-31B9-0A8E-41191486B21D}"
"187553","203620","1713.28",".00",".00",".00",".00","1713.28",".00",".00",".00",".00","1713.28","2500.00",".00","15490.15",".00","15490.15","15490.15","13776.87",".00","13776.87","1713.28","","{2E081785-FDE0-88CA-11E6-EE63DD18F5A0}"
"187555","203623",".00","2809.48",".00",".00","2809.48","2809.48",".00","2809.48",".00","2809.48",".00",".00",".00","2809.48","2809.48","5618.96","5618.96","2809.48","2809.48","5618.96",".00","","{77CCF661-3435-693F-9E9D-F87DADA40DE3}"
"187556","203624",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","5618.96",".00","5618.96","5618.96","5618.96",".00","5618.96",".00","","{F092A1FB-3D46-9FB6-BEA0-79C25868A2C0}"
"187557","203625",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","5618.96",".00","5618.96","5618.96","5618.96",".00","5618.96",".00","","{9D4ADB80-3766-CC5E-5C41-250CA849EA56}"
"187558","203626",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","5618.96",".00","5618.96","5618.96","5618.96",".00","5618.96",".00","","{4FB3F43E-26F2-5040-33CE-70941C71B28B}"
"187559","203627",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","5618.96",".00","5618.96","5618.96","5618.96",".00","5618.96",".00","","{0528C82C-68A3-2398-E50D-357D713F7E73}"
"187561","203629","169.30",".00",".00",".00",".00","169.30",".00",".00",".00",".00","169.30",".00",".00","1103.58",".00","1103.58","1103.58","934.28",".00","934.28","169.30","","{7D580E6E-7A41-C070-0F28-8916075D689C}"
"187563","203631","1857.91","2000.00",".00",".00","2000.00","3857.91","3324.14",".00",".00","3324.14","533.77",".00",".00","3803.73","2000.00","5803.73","5803.73","1945.82","3324.14","5269.96","533.77","","{F1FE8878-AF87-D12A-65E1-A6A86FC80C11}"
"187565","203633","533.77","2110.00",".00",".00","2110.00","2643.77","2442.50",".00",".00","2442.50","201.27",".00",".00","5803.73","2110.00","7913.73","7913.73","5269.96","2442.50","7712.46","201.27","","{8ECEE53C-6C5C-9DBE-D988-0C2B20FE60E5}"
