"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"181952","203488","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{984F2921-CC8F-A027-A42A-A74FB23FE836}"
"182044","203585","1","1173.73","0",".00","1","100.00","0",".00","2","1273.73",".00",".00",".00","236.23","236.23",".00",".00",".00",".00",".00","","{C45095FD-01D2-E7EF-02D0-9FEE7CF5C58E}"
"182045","203586","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","277.50","277.50",".00",".00",".00",".00",".00","","{5A0190B2-9133-E235-636C-9A989B0A3074}"
"182046","203587","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","560.00","560.00",".00",".00",".00",".00",".00","","{4C5ADA87-EAD2-62EC-DD3D-EBBC7FF2A3EE}"
"182047","203588","1","100.00","0",".00","0",".00","0",".00","1","100.00",".00",".00",".00","300.00","300.00",".00",".00",".00",".00",".00","","{1424FB47-AB8C-B29B-30AB-6BB12E5ADACA}"
"182048","203589","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{9A219A60-CF9E-01A0-4930-FE74EAE8A182}"
"182051","203592","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{9A219A60-CF9E-01A0-4930-FE74EAE8A182}"
"182052","203593","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{8DF60863-0F0A-4851-DC2B-DE9CD55CA95F}"
"182057","203598","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","639.90","639.90","1500.00",".00","1500.00",".00","1500.00","","{12087391-8553-F654-E181-9C54CE886DEA}"
"182063","203604","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","560.61","560.61",".00",".00",".00",".00",".00","","{7E61145C-6C7E-F9E8-72C5-B16307B1DADF}"
"182065","203607","40","324852.97","1","1150.24","4","189.00","0",".00","45","326192.21",".00","1150.24",".00","339682.68","340832.92",".00",".00",".00",".00",".00","","{E9ADE8A1-26C6-4C74-A025-58859FC50221}"
"182067","203609","47","232620.00","2","6191.76","27","1485.00","0",".00","76","240296.76",".24","6191.76",".00","293592.55","299784.31",".00",".00",".00",".00",".00","","{27EF593B-1057-F9B2-3743-D67E65E10A7B}"
"182070","203612","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","667.00","667.00",".00",".00",".00",".00",".00","","{6F095E0C-034B-8E00-758E-494AF5EB69A9}"
"182071","203613","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","183.70","183.70",".00",".00",".00",".00",".00","","{2678887A-816F-0FF6-87ED-7E8FFC2B0E62}"
