"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"419717","482677",".00","830.60",".00",".00","830.60","830.60","686.94",".00",".00","686.94","143.66",".00",".00",".00","830.60","830.60","830.60",".00","686.94","686.94","143.66","","{D6746946-FF80-2E88-91F5-874239A525C3}"
"419936","482927","26063.08",".00",".00",".00",".00","26063.08","26063.08",".00",".00","26063.08",".00",".00","26063.08",".00",".00",".00","26063.08",".00","26063.08","26063.08",".00","","{1815CD21-9634-3B02-B963-D45AA83CCD39}"
"419937","482928","23000.22",".00",".00",".00",".00","23000.22","23000.22",".00",".00","23000.22",".00",".00","23000.22",".00",".00",".00","23000.22",".00","23000.22","23000.22",".00","","{20F65C3C-DF94-57DA-2538-F5E498563EAC}"
"419939","482930",".00","2000.00",".00",".00","2000.00","2000.00",".00",".00",".00",".00","2000.00",".00",".00",".00","2000.00","2000.00","2000.00",".00",".00",".00","2000.00","","{43110276-1CE5-47D8-E8E8-2389C17E0807}"
"419940","482931","2000.00","450.00",".00",".00","450.00","2450.00","150.00",".00",".00","150.00","2300.00",".00",".00","2000.00","450.00","2450.00","2450.00",".00","150.00","150.00","2300.00","","{30A44DEC-6414-C2FD-04CE-19706FF41C1D}"
"419941","482932","2300.00","2600.00",".00",".00","2600.00","4900.00","999.66",".00",".00","999.66","3900.34",".00",".00","2450.00","2600.00","5050.00","5050.00","150.00","999.66","1149.66","3900.34","","{BD779681-F105-C3C8-C5E6-54B8B956BD9E}"
"419942","482933","3900.34","600.00",".00",".00","600.00","4500.34","980.85",".00",".00","980.85","3519.49",".00",".00","5050.00","600.00","5650.00","5650.00","1149.66","980.85","2130.51","3519.49","","{CE601B94-89C6-3313-7F08-12B669B7D950}"
"419943","482934","3519.49","3650.00",".00",".00","3650.00","7169.49","5136.99",".00",".00","5136.99","2032.50",".00",".00","5650.00","3650.00","9300.00","9300.00","2130.51","5136.99","7267.50","2032.50","","{278BA525-125B-A480-CE57-2E513A748A75}"
"419944","482935","2032.50",".00",".00",".00",".00","2032.50","16.99",".00",".00","16.99","2015.51",".00",".00","9300.00",".00","9300.00","9300.00","7267.50","16.99","7284.49","2015.51","","{3BFE162E-5F75-9316-83AC-9E10863F25B3}"
"419945","482936","2015.51",".00",".00",".00",".00","2015.51","1766.99",".00",".00","1766.99","248.52",".00",".00","9300.00",".00","9300.00","9300.00","7284.49","1766.99","9051.48","248.52","","{7603B9D3-EADD-E1BF-724E-A09B704FAEB5}"
"419946","482937","248.52",".00",".00",".00",".00","248.52",".00",".00",".00",".00","248.52",".00","248.52",".00",".00",".00","248.52",".00",".00",".00","248.52","","{544EFAAB-E59B-123C-40F3-9116F126D92B}"
"419947","482938","248.52",".00",".00",".00",".00","248.52","248.52",".00",".00","248.52",".00",".00","248.52",".00",".00",".00","248.52",".00","248.52","248.52",".00","","{A6E0D20D-13EA-EE03-E3C1-35559AE680DF}"
"419948","482939",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","248.52",".00",".00",".00","248.52","248.52",".00","248.52",".00","","{4C84394A-5618-480E-9B74-48E096FE795F}"
"419954","482945",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","248.52",".00",".00",".00","248.52","248.52",".00","248.52",".00","","{A273AAB1-B5F2-A4D6-0212-0E2190D2FEED}"
"419957","482948",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","248.52",".00",".00",".00","248.52","248.52",".00","248.52",".00","","{A273AAB1-B5F2-A4D6-0212-0E2190D2FEED}"
"419958","482949","98.60",".00",".00",".00",".00","98.60",".00",".00","98.60","98.60",".00",".00","98.60",".00",".00",".00","98.60",".00","98.60","98.60",".00","","{830128FD-312E-54CD-0D21-A6E81A73DCFA}"
"419967","482958",".00","6025.00",".00",".00","6025.00","6025.00","318.15",".00",".00","318.15","5706.85",".00",".00",".00","6025.00","6025.00","6025.00",".00","318.15","318.15","5706.85","","{176FFB70-5D3C-A4BA-3368-E7F2DC5289FD}"
"419977","482969",".00","57199.00",".00","18000.00","75199.00","75199.00","5230.99",".00",".00","5230.99","69968.01","18000.00",".00",".00","75199.00","75199.00","75199.00",".00","5230.99","5230.99","69968.01","","{0D8DAAD1-742D-CC0E-6342-B43680802EDE}"
"419980","482975","16215.73","650.00",".00",".00","650.00","16865.73","15824.34",".00",".00","15824.34","1041.39",".00","4951.85","19349.00","650.00","19999.00","24950.85","8085.12","15824.34","23909.46","1041.39","","{BD7401D1-07E6-3E33-4EE3-5672640D5F5D}"
"419981","482976","4770.54",".00",".00",".00",".00","4770.54",".00",".00",".00",".00","4770.54",".00","4770.54",".00",".00",".00","4770.54",".00",".00",".00","4770.54","","{C38A3585-3982-B43F-8E66-1DED14BD23FF}"
"419982","482977","16215.73","650.00",".00",".00","650.00","16865.73","13613.42",".00",".00","13613.42","3252.31",".00","4951.85","19349.00","650.00","19999.00","24950.85","8085.12","13613.42","21698.54","3252.31","","{BD7401D1-07E6-3E33-4EE3-5672640D5F5D}"
"419983","482978","3252.31",".00",".00",".00",".00","3252.31",".00",".00",".00",".00","3252.31",".00","4951.85","19999.00",".00","19999.00","24950.85","21698.54",".00","21698.54","3252.31","","{E0F0BA55-2B02-5E3A-4A1B-05D7C63D061D}"
"419984","482979","3252.31",".00",".00",".00",".00","3252.31",".00",".00",".00",".00","3252.31",".00","3252.31",".00",".00",".00","3252.31",".00",".00",".00","3252.31","","{9C889029-6D13-0662-034E-247078EFB0E3}"
"419986","482981","3252.31",".00",".00",".00",".00","3252.31",".00",".00",".00",".00","3252.31",".00","3252.31",".00",".00",".00","3252.31",".00",".00",".00","3252.31","","{47BDEA64-5D74-69CA-B5AB-382D7179C167}"
"419987","482982","3252.31",".00",".00",".00",".00","3252.31",".00",".00",".00",".00","3252.31",".00","3252.31",".00",".00",".00","3252.31",".00",".00",".00","3252.31","","{AB1A5941-6870-B418-6084-FC7BF9E97581}"
"419988","482983","3252.31",".00",".00",".00",".00","3252.31",".00",".00",".00",".00","3252.31",".00","3252.31",".00",".00",".00","3252.31",".00",".00",".00","3252.31","","{6D60FEDD-7188-1567-FB2E-F5CFA2EEA08F}"
"419989","482984","3252.31",".00",".00",".00",".00","3252.31",".00",".00",".00",".00","3252.31",".00","3252.31",".00",".00",".00","3252.31",".00",".00",".00","3252.31","","{E7CD3AA9-6022-EBAC-F56A-59D7A860BA54}"
"419990","482985","3252.31",".00",".00",".00",".00","3252.31",".00",".00",".00",".00","3252.31",".00","3252.31",".00",".00",".00","3252.31",".00",".00",".00","3252.31","","{3FB813AD-863E-0BC8-4511-A486CDACA308}"
"419991","482986","3252.31",".00",".00",".00",".00","3252.31",".00",".00",".00",".00","3252.31",".00","3252.31",".00",".00",".00","3252.31",".00",".00",".00","3252.31","","{C27EC144-8753-FA9E-5495-59B545050788}"
"419993","482988","3252.31",".00",".00",".00",".00","3252.31",".00",".00",".00",".00","3252.31",".00","3252.31",".00",".00",".00","3252.31",".00",".00",".00","3252.31","","{6842904B-9FE1-64E9-8249-6ED1F3234416}"
"419994","482989","3252.31",".00",".00",".00",".00","3252.31",".00",".00",".00",".00","3252.31",".00","3252.31",".00",".00",".00","3252.31",".00",".00",".00","3252.31","","{7106EBE0-CC83-1599-F39B-0475CF373949}"
"419995","482990","3252.31",".00",".00",".00",".00","3252.31",".00",".00",".00",".00","3252.31",".00","3252.31",".00",".00",".00","3252.31",".00",".00",".00","3252.31","","{36FF19DE-A255-67BE-6EAD-03F3E99DD85A}"
"419996","482991","3252.31",".00",".00",".00",".00","3252.31",".00",".00",".00",".00","3252.31",".00","3252.31",".00",".00",".00","3252.31",".00",".00",".00","3252.31","","{4C1E3991-C98A-95A1-927D-E63871B3F961}"
