"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"242809","272473","0",".00","0",".00","1","60.00","0",".00","1","60.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{A3B93295-8B76-DCFB-3DD6-355324C7EA2E}"
"242811","272475","0",".00","0",".00","1","10.00","0",".00","1","10.00",".00",".00",".00","33.00","33.00",".00","100.00","100.00",".00","100.00","","{BAA0AAF1-546A-61A8-68CD-8DD28F6AEBE1}"
"242812","272476","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","100.00",".00","100.00",".00","100.00","","{995D48CA-65A1-8505-10FA-BD7332F1A838}"
"242813","272477","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","100.00",".00","100.00",".00","100.00","","{4A553715-FC9B-120F-E88F-7F5B9F9319AA}"
"242814","272478","2","444.90","0",".00","0",".00","0",".00","2","444.90",".00",".00",".00",".00",".00","800.00",".00","800.00","622.45","177.55","","{49DF44F2-0A0A-9B5F-6E6D-C0E35F128976}"
"242815","272479","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","100.00","2000.00","2100.00",".00","2100.00","","{62BD9153-970E-0EE2-0D2F-8922FB7D92F7}"
"242816","272480","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","2100.00",".00","2100.00",".00","2100.00","","{A59053DF-AFCF-E55A-94EB-D9CACFB73A7F}"
"242818","272483","4","2077.00","0",".00","3","250.00","1","40.00","8","2367.00",".00",".00","40.00","2304.00","2344.00","2100.00",".00","2100.00","2100.00",".00","","{D84C26CD-B61A-BD3C-49BF-B7C052DFB047}"
"242819","272484","5","2000.00","0",".00","1","65.00","0",".00","6","2065.00",".00",".00",".00","1417.31","1417.31",".00",".00",".00",".00",".00","","{71F502FE-79F5-E398-23AF-7DF9DB895D41}"
"242821","272486","1","2092.27","0",".00","0",".00","0",".00","1","2092.27",".00",".00",".00",".00",".00","2092.27",".00","2092.27","2092.27",".00","","{312C6B0B-DABE-476C-43E5-64013E6C3150}"
"242822","272487","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{FF0B8D28-FC48-F80B-956B-80B7A54189C8}"
"242823","272488","0",".00","0",".00","0",".00","0",".00","0",".00","328.90",".00",".00","1082.16","1082.16",".00",".00",".00",".00",".00","","{A5A0DC08-AA36-F7B2-350F-FEFD51C04B31}"
"242825","272490","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{CCFE721F-F50C-8632-BE61-5C90CE35D1D6}"
"242826","272491","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{AA83BC91-BB12-4DAF-DB2C-DADF8560EB4E}"
"242827","272492","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{CCFE721F-F50C-8632-BE61-5C90CE35D1D6}"
"242836","272502","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","60.00","60.00","754.23",".00","754.23","754.23",".00","","{AA021435-8C66-F31C-9166-33C9C7A8FD04}"
"242839","272505","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","3083.91","3083.91",".00",".00",".00",".00",".00","","{CDBEFFB3-269C-DEA8-C3EA-BC012E078699}"
"242851","272520","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","1785.32","1785.32",".00","1785.32","1785.32",".00","1785.32","","{36CFCDD2-155E-37AD-7062-93B1CAF782F3}"
"242854","272523","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{6D66DC6D-7815-EB3D-8410-E6BC43E3387F}"
"242858","272527","1","205.80","0",".00","0",".00","0",".00","1","205.80",".00",".00",".00","989.65","989.65",".00","781.85","781.85",".00","781.85","","{DDCD2E43-2463-79BD-7214-71AD974B53B8}"
"242859","272528","0",".00","0",".00","2","150.00","0",".00","2","150.00",".00",".00",".00",".00",".00","781.85",".00","781.85",".00","781.85","","{C1E90308-BD28-DDD7-7A1F-905D63EA4B66}"
"242861","272530","0",".00","0",".00","1","100.00","0",".00","1","100.00",".00",".00",".00",".00",".00","781.85",".00","781.85",".00","781.85","","{B653F0F1-CAEE-B885-9D44-8ABBB1433D10}"
"242864","272533","1","513.85","0",".00","0",".00","0",".00","1","513.85",".00",".00",".00",".00",".00","781.85",".00","781.85","781.85",".00","","{E17EABD1-8CAF-F28A-83A2-EDD19FDEF0CC}"
"242865","272534","1","400.00","0",".00","0",".00","0",".00","1","400.00",".00",".00",".00","400.00","400.00",".00",".00",".00",".00",".00","","{D1B36472-814D-A24A-539A-993C5CA7AFD5}"
"242872","272549","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{CCFE721F-F50C-8632-BE61-5C90CE35D1D6}"
"242876","272553","1","40.00","0",".00","0",".00","0",".00","1","40.00",".00",".00",".00","108.55","108.55",".00",".00",".00",".00",".00","","{E244BF4D-A330-6154-93CB-95C0C1AF964A}"
"242890","272569","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","11900.00",".00","11900.00",".00","11900.00","","{BFE9FD19-63D7-B2B8-757B-3450A2CB374C}"
"242900","272579","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{FF18BB08-70DC-6FA8-71E1-5A0173D969BC}"
"242901","272580","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{FF18BB08-70DC-6FA8-71E1-5A0173D969BC}"
"242902","272582","2","498.22","0",".00","0",".00","0",".00","2","498.22",".00",".00",".00","498.22","498.22",".00",".00",".00",".00",".00","","{D0758125-B3C9-5572-008E-EBA7BA8C9F5A}"
"242905","272599","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","433.65","433.65",".00",".00",".00",".00",".00","","{54CC0344-8D1C-8E0B-D688-74A6BCFE805D}"
"242906","272600","4","1050.00","0",".00","0",".00","0",".00","4","1050.00",".00",".00",".00","374.15","374.15",".00",".00",".00",".00",".00","","{FE919DA8-044C-D75A-19FE-FD7933ED1A93}"
"242907","272601","1","200.00","0",".00","1","10.00","0",".00","2","210.00",".00",".00",".00","1172.54","1172.54",".00",".00",".00",".00",".00","","{F63DDE28-1597-5017-D9A6-B5281CF034DD}"
"242911","272605","2","1712.51","0",".00","0",".00","0",".00","2","1712.51",".00",".00",".00","1712.51","1712.51",".00",".00",".00",".00",".00","","{E7292F55-EFC8-FD9A-3517-870A3A73DCDA}"
