"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"195106","217211","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{46AB6E72-434A-975A-94F6-2BADE858A05E}"
"195107","217212","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{9C2BD0DE-8AD2-47A8-68C8-CBC6E9A53131}"
"195113","217219","3","986.93","0",".00","2","70.00","0",".00","5","1056.93",".00",".00",".00","666.80","666.80",".00",".00",".00",".00",".00","","{CF4283FE-29E1-DB1E-48E3-91D1E1D06500}"
"195118","217224","2","800.00","0",".00","2","200.00","0",".00","4","1000.00","300.16",".00",".00","6142.48","6142.48",".00",".00",".00",".00",".00","","{246D2657-9B5B-71D1-2BF0-4CA3FC231619}"
"195123","217229","3","1985.00","0",".00","2","200.00","0",".00","5","2185.00",".02",".00",".00","2938.95","2938.95",".00",".00",".00",".00",".00","","{6734F7D5-0C39-2EFE-6B9B-269601C85321}"
"195125","217231","3","7800.00","0",".00","2","48.02","0",".00","5","7848.02",".00",".00",".00","3024.86","3024.86","2500.00",".00","2500.00",".00","2500.00","","{CE8A5244-2378-4FA8-067E-21722ABCEA0F}"
"195129","217238","25","25255.00","1","300.00","35","1768.00","0",".00","61","27323.00",".00","300.00",".00","8253.04","8553.04",".00",".00",".00",".00",".00","","{DC361558-EC51-3A4B-667E-23D4A16BDC10}"
"195130","217239","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{BDB22AEC-9196-7D8F-E7BE-931D7F039D62}"
"195131","217240","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{0B616EDD-2792-07B3-F8BA-15C7FF428AB8}"
"195147","217267","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","922.50","922.50","100.00","2000.00","2100.00",".00","2100.00","","{8E389E70-BEA5-AB6F-A30B-EC1699195C4E}"
"195149","217269","6","1500.00","0",".00","0",".00","0",".00","6","1500.00",".00",".00",".00","515.62","515.62","7105.47",".00","7105.47",".00","7105.47","","{DB93CB79-2314-1D8F-450A-DD49DC64FA59}"
"195150","217270","6","1500.00","0",".00","0",".00","0",".00","6","1500.00",".00",".00",".00","515.62","515.62","7105.47",".00","7105.47",".00","7105.47","","{DB93CB79-2314-1D8F-450A-DD49DC64FA59}"
"195156","217277","17","3990.00","0",".00","30","2005.00","0",".00","47","5995.00",".00",".00",".00","7421.11","7421.11",".00",".00",".00",".00",".00","","{6E3CA759-6F70-6F85-10DC-29D20318C10C}"
"195158","217279","54","17715.00","0",".00","18","1025.00","0",".00","72","18740.00",".00",".00",".00","9218.88","9218.88",".00",".00",".00",".00",".00","","{57432F6F-3350-E3CF-AC46-1561B72FDE08}"
"195162","217283","0",".00","0",".00","1","50.00","0",".00","1","50.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{DB1C96BE-55B7-263F-F43D-42E68EB7FF88}"
"195172","217294","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{2596DEAA-8A4A-BCFF-9E71-F34C68958C41}"
"195174","217296","4","736.00","0",".00","26","541.20","1","32.82","31","1310.02",".00",".00","32.82","560.28","593.10",".00",".00",".00",".00",".00","","{421F5601-65ED-8806-C8DB-0FA9C32CD3C8}"
"195176","217298","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","745.71",".00","745.71",".00","745.71","","{E04AED74-7EF5-DBCF-C37E-BD0FCDCAA824}"
"195179","217301","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{D7BDC579-A232-AA34-EA56-486D9D9011D4}"
"195181","217303","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{D4DF5541-B3D1-A421-5E00-7B550B377714}"
"195182","217304","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","114.53","114.53","200.00",".00","200.00",".00","200.00","","{C5684F38-D63A-0E26-CABC-8FA1A3E2F6B7}"
"195184","217307","7","6270.00","0",".00","3","60.00","0",".00","10","6330.00",".00",".00",".00","7207.42","7207.42",".00",".00",".00",".00",".00","","{074BF6C1-3C1F-8B62-C7F2-DE840B75B1F5}"
"195185","217308","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{7D2BC246-2FEA-478E-A37E-00D60C794F07}"
"195188","217313","0",".00","0",".00","1","100.00","0",".00","1","100.00",".00",".00",".00","52.70","52.70",".00",".00",".00",".00",".00","","{0365894C-AC35-54E3-5E74-25EE18F4B262}"
"195189","217314","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","3.00","3.00",".00",".00",".00",".00",".00","","{9D6DBF0A-C551-3BD9-159F-D4C0BE4A61AB}"
"195191","217316","4","1250.00","0",".00","67","1921.00","0",".00","71","3171.00",".00",".00",".00","884.65","884.65",".00",".00",".00",".00",".00","","{793A39E5-F084-C4B4-4F3C-9E43F507FFAE}"
"195192","217317","5","3000.00","0",".00","1","25.00","0",".00","6","3025.00",".00",".00",".00","3810.54","3810.54","1000.00","16500.00","17500.00",".00","17500.00","","{F4EAE777-1FA8-81F7-6620-0265954A5563}"
"195193","217318","4","175.00","0",".00","1","100.00","0",".00","5","275.00",".08",".00",".00","6470.58","6470.58",".00",".00",".00",".00",".00","","{65BDBFBC-4BB5-2721-F555-739CAC110B02}"
"195194","217319","30","22150.00","0",".00","28","1975.00","0",".00","58","24125.00",".00",".00",".00","14698.64","14698.64",".00",".00",".00",".00",".00","","{4EF6BD76-BFC8-263F-9D8E-736F9BA0B76A}"
"195195","217320","13","3014.44","5","36.56","19","1454.25","7","20.75","44","4526.00",".00","36.56","20.75","3147.13","3204.44","4110.00",".00","4110.00",".00","4110.00","","{B56C9EFC-0F3A-20B5-DA12-8040193483CE}"
"195196","217321","0",".00","0",".00","1","80.00","0",".00","1","80.00",".00",".00",".00","604.27","604.27",".00",".00",".00",".00",".00","","{410670D0-74AF-0F93-037C-FBA1BD6F2E99}"
"195198","217323","5","2750.00","0",".00","38","2390.00","0",".00","43","5140.00","2.68",".00",".00","3701.95","3701.95",".00",".00",".00",".00",".00","","{D345857E-0A6A-1CC8-8577-E1833C6AD8DA}"
"195214","217339","13","3850.00","3","996.00","14","750.00","1","100.00","31","5696.00",".00","996.00","100.00","793.43","1889.43",".00",".00",".00",".00",".00","","{28AF1D45-0396-E886-08E0-13A8BEE6F714}"
"195217","217342","15","4177.34","5","27.66","18","1272.78","12","32.22","50","5510.00",".00","27.66","32.22","799.25","859.13","4110.00",".00","4110.00",".00","4110.00","","{EC7AF15A-5681-42F7-4391-6ED4C5FF4759}"
"195219","217344","1","100.00","0",".00","1","48.02","1","1.98","3","150.00",".00",".00","1.98","139.89","141.87","4110.00",".00","4110.00",".00","4110.00","","{F5F81CD9-F036-7B00-F14E-0D63008DBED4}"
"195223","217348","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{26018867-A39D-3B72-4962-B3A75AC15E04}"
