"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"200819","217211","100.00",".00",".00",".00",".00","100.00",".00",".00",".00",".00","100.00",".00",".00","200.00",".00","200.00","200.00","100.00",".00","100.00","100.00","","{46AB6E72-434A-975A-94F6-2BADE858A05E}"
"200820","217212","238.27",".00",".00",".00",".00","238.27",".00",".00",".00",".00","238.27",".00","238.27",".00",".00",".00","238.27",".00",".00",".00","238.27","","{9C2BD0DE-8AD2-47A8-68C8-CBC6E9A53131}"
"200826","217219","245.86","1056.93",".00",".00","1056.93","1302.79","666.80",".00",".00","666.80","635.99",".00",".00","4137.86","1056.93","5194.79","5194.79","3892.00","666.80","4558.80","635.99","","{CF4283FE-29E1-DB1E-48E3-91D1E1D06500}"
"200831","217224","6507.78","1000.00","300.16",".00","1300.16","7807.94","6142.48",".00",".00","6142.48","1665.46",".00",".00","6511.88","1300.16","7812.04","7812.04","4.10","6142.48","6146.58","1665.46","","{246D2657-9B5B-71D1-2BF0-4CA3FC231619}"
"200836","217229","1228.07","2185.00",".02",".00","2185.02","3413.09","2938.95",".00",".00","2938.95","474.14",".00",".00","1232.17","2185.02","3417.19","3417.19","4.10","2938.95","2943.05","474.14","","{6734F7D5-0C39-2EFE-6B9B-269601C85321}"
"200838","217231","2500.00","7848.02",".00",".00","7848.02","10348.02","3024.86",".00",".00","3024.86","7323.16","2500.00",".00","2500.00","7848.02","10348.02","10348.02",".00","3024.86","3024.86","7323.16","","{CE8A5244-2378-4FA8-067E-21722ABCEA0F}"
"200842","217238","52246.84","27323.00",".00",".00","27323.00","79569.84","8553.04",".00",".00","8553.04","71016.80",".00","4427.01","112274.00","27323.00","139597.00","144024.01","64454.17","8553.04","73007.21","71016.80","","{DC361558-EC51-3A4B-667E-23D4A16BDC10}"
"200843","217239","2766.80",".00",".00",".00",".00","2766.80",".00",".00",".00",".00","2766.80",".00","2766.80",".00",".00",".00","2766.80",".00",".00",".00","2766.80","","{BDB22AEC-9196-7D8F-E7BE-931D7F039D62}"
"200844","217240",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{0B616EDD-2792-07B3-F8BA-15C7FF428AB8}"
"200860","217267","100.00",".00",".00","2000.00","2000.00","2100.00","922.50",".00",".00","922.50","1177.50","2100.00",".00","100.00","2000.00","2100.00","2100.00",".00","922.50","922.50","1177.50","","{8E389E70-BEA5-AB6F-A30B-EC1699195C4E}"
"200862","217269","631.74","1500.00",".00",".00","1500.00","2131.74","515.62",".00",".00","515.62","1616.12","7105.47","631.74",".00","1500.00","1500.00","2131.74",".00","515.62","515.62","1616.12","","{DB93CB79-2314-1D8F-450A-DD49DC64FA59}"
"200863","217270","631.74","1500.00",".00",".00","1500.00","2131.74","515.62",".00",".00","515.62","1616.12","7105.47","631.74",".00","1500.00","1500.00","2131.74",".00","515.62","515.62","1616.12","","{DB93CB79-2314-1D8F-450A-DD49DC64FA59}"
"200869","217277","4755.37","5995.00",".00",".00","5995.00","10750.37","7421.11",".00",".00","7421.11","3329.26",".00","483.66","5930.00","5995.00","11925.00","12408.66","1658.29","7421.11","9079.40","3329.26","","{6E3CA759-6F70-6F85-10DC-29D20318C10C}"
"200871","217279","48440.98","18740.00",".00",".00","18740.00","67180.98","9218.88",".00",".00","9218.88","57962.10",".00",".00","137465.23","18740.00","156205.23","156205.23","89024.25","9218.88","98243.13","57962.10","","{57432F6F-3350-E3CF-AC46-1561B72FDE08}"
"200875","217283",".00","50.00",".00",".00","50.00","50.00",".00",".00",".00",".00","50.00",".00",".00",".00","50.00","50.00","50.00",".00",".00",".00","50.00","","{DB1C96BE-55B7-263F-F43D-42E68EB7FF88}"
"200885","217294",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{2596DEAA-8A4A-BCFF-9E71-F34C68958C41}"
"200887","217296","577.04","1310.02",".00",".00","1310.02","1887.06","593.10",".00",".00","593.10","1293.96",".00",".00","2545.43","1310.02","3855.45","3855.45","1968.39","593.10","2561.49","1293.96","","{421F5601-65ED-8806-C8DB-0FA9C32CD3C8}"
"200889","217298","1825.85",".00",".00",".00",".00","1825.85",".00",".00",".00",".00","1825.85","745.71","1825.85",".00",".00",".00","1825.85",".00",".00",".00","1825.85","","{E04AED74-7EF5-DBCF-C37E-BD0FCDCAA824}"
"200892","217301",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{D7BDC579-A232-AA34-EA56-486D9D9011D4}"
"200894","217303","26.66",".00",".00",".00",".00","26.66",".00",".00","26.66","26.66",".00",".00","601.28","250.00",".00","250.00","851.28","824.62","26.66","851.28",".00","","{D4DF5541-B3D1-A421-5E00-7B550B377714}"
"200895","217304","128.83",".00",".00",".00",".00","128.83","114.53",".00",".00","114.53","14.30","100.00",".00","479.50",".00","479.50","479.50","350.67","114.53","465.20","14.30","","{C5684F38-D63A-0E26-CABC-8FA1A3E2F6B7}"
"200897","217307","1822.90","6330.00",".00",".00","6330.00","8152.90","7207.42",".00",".00","7207.42","945.48",".00",".00","8067.22","6330.00","14397.22","14397.22","6244.32","7207.42","13451.74","945.48","","{074BF6C1-3C1F-8B62-C7F2-DE840B75B1F5}"
"200898","217308","6421.41",".00",".00",".00",".00","6421.41",".00",".00",".00",".00","6421.41",".00","6421.41",".00",".00",".00","6421.41",".00",".00",".00","6421.41","","{7D2BC246-2FEA-478E-A37E-00D60C794F07}"
"200901","217313",".00","100.00",".00",".00","100.00","100.00","52.70",".00",".00","52.70","47.30",".00",".00",".00","100.00","100.00","100.00",".00","52.70","52.70","47.30","","{0365894C-AC35-54E3-5E74-25EE18F4B262}"
"200902","217314","47.30",".00",".00",".00",".00","47.30","3.00",".00",".00","3.00","44.30",".00",".00","100.00",".00","100.00","100.00","52.70","3.00","55.70","44.30","","{9D6DBF0A-C551-3BD9-159F-D4C0BE4A61AB}"
"200904","217316","44.30","3171.00",".00",".00","3171.00","3215.30","884.65",".00",".00","884.65","2330.65",".00",".00","100.00","3171.00","3271.00","3271.00","55.70","884.65","940.35","2330.65","","{793A39E5-F084-C4B4-4F3C-9E43F507FFAE}"
"200905","217317","1560.00","3025.00",".00","16500.00","19525.00","21085.00","3810.54",".00",".00","3810.54","17274.46","17500.00",".00","1560.00","19525.00","21085.00","21085.00",".00","3810.54","3810.54","17274.46","","{F4EAE777-1FA8-81F7-6620-0265954A5563}"
"200906","217318","16798.82","275.00",".08",".00","275.08","17073.90","6470.58",".00",".00","6470.58","10603.32",".00","20773.29","55679.33","275.08","55954.41","76727.70","59653.80","6470.58","66124.38","10603.32","","{65BDBFBC-4BB5-2721-F555-739CAC110B02}"
