"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"187793","203881","13.39",".00",".00",".00",".00","13.39",".00",".00","13.39","13.39",".00",".00","13.39",".00",".00",".00","13.39",".00","13.39","13.39",".00","","{A22E3CB3-13C7-5AF9-573D-75BE29457FD7}"
"192081","208198","7411.01",".00",".00",".00",".00","7411.01","3412.39","3998.62",".00","7411.01",".00",".00","12335.61",".00",".00",".00","12335.61","4924.60","7411.01","12335.61",".00","","{DFD0F22A-ADD9-DA1D-516A-720F36BE8B06}"
"192086","208203","228.00",".00",".00",".00",".00","228.00",".00",".00",".00",".00","228.00",".00","228.00",".00",".00",".00","228.00",".00",".00",".00","228.00","","{D64042A9-5DD1-046B-2B09-AAC3106EC2F9}"
"192088","208205","228.00",".00",".00",".00",".00","228.00",".00",".00",".00",".00","228.00",".00","228.00",".00",".00",".00","228.00",".00",".00",".00","228.00","","{700201EB-73A1-1B06-34DE-B2EBC4435863}"
"192089","208206","1142.91",".00",".00",".00",".00","1142.91",".00",".00",".00",".00","1142.91",".00","1142.91",".00",".00",".00","1142.91",".00",".00",".00","1142.91","","{90F46CEC-F47C-4EC8-BFF3-D23B91F1E1CF}"
"192090","208207","10152.68",".00",".00",".00",".00","10152.68",".00",".00",".00",".00","10152.68",".00","10152.68",".00",".00",".00","10152.68",".00",".00",".00","10152.68","","{3671BB7A-10E0-B759-0B40-E21B3D910483}"
"192092","208209","431.98",".00",".00",".00",".00","431.98",".00",".00",".00",".00","431.98",".00","431.98",".00",".00",".00","431.98",".00",".00",".00","431.98","","{F4CAC520-1E1C-52F0-DE23-17C3DB2621A1}"
"192094","208211","1142.91",".00",".00",".00",".00","1142.91","1142.91",".00",".00","1142.91",".00",".00","1142.91",".00",".00",".00","1142.91",".00","1142.91","1142.91",".00","","{BEE51786-F52F-8EBB-9735-4A1771C458C4}"
"192099","208216","1142.91",".00",".00",".00",".00","1142.91","757.00",".00","385.91","1142.91",".00",".00","1142.91",".00",".00",".00","1142.91",".00","1142.91","1142.91",".00","","{BEE51786-F52F-8EBB-9735-4A1771C458C4}"
"192102","208219","10152.68",".00",".00",".00",".00","10152.68","1614.00",".00","8538.68","10152.68",".00",".00","10152.68",".00",".00",".00","10152.68",".00","10152.68","10152.68",".00","","{24520AF9-E4CB-CBD9-32C2-23C0143881EB}"
"192108","208226",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{433800B7-53EE-3FFC-0D0B-098CBEBB1CF6}"
"192110","208228",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{DDE9123D-C4F7-F4A4-0A6A-0CB9FD80D287}"
"192111","208229",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{433800B7-53EE-3FFC-0D0B-098CBEBB1CF6}"
"192113","208231","46.58",".00",".00",".00",".00","46.58",".00",".00",".00",".00","46.58",".00","46.58",".00",".00",".00","46.58",".00",".00",".00","46.58","","{44BE15BC-D599-2F05-1FCB-EAF207E61892}"
"192115","208233",".00","1162.94",".00",".00","1162.94","1162.94","871.86",".00",".00","871.86","291.08",".00",".00",".00","1162.94","1162.94","1162.94",".00","871.86","871.86","291.08","","{D7FDA81B-51E4-8A01-100F-C2D893214753}"
"192121","208239","3171.33",".00",".00",".00",".00","3171.33","1745.98",".00",".00","1745.98","1425.35",".00","3171.33",".00",".00",".00","3171.33",".00","1745.98","1745.98","1425.35","","{50FCA1FF-F094-8D99-52DF-BE3F4166BAFC}"
"192144","208268","63.00","2400.00",".00",".00","2400.00","2463.00","296.07",".00",".00","296.07","2166.93",".00",".00","203.35","2400.00","2603.35","2603.35","140.35","296.07","436.42","2166.93","","{B7CC164E-9C9E-33CB-6AB3-DCD8E9F14E43}"
"192154","208278","5006.31",".00",".00",".00",".00","5006.31","4531.31",".00",".00","4531.31","475.00","300.00","34306.08","46993.70",".00","46993.70","81299.78","76293.47","4531.31","80824.78","475.00","","{C85A0B88-4F70-744C-B6DB-6C0601723DBE}"
"192155","208279",".00",".00","2984.48",".00","2984.48","2984.48","2984.48",".00",".00","2984.48",".00",".00",".00",".00","2984.48","2984.48","2984.48",".00","2984.48","2984.48",".00","","{5F1EEAC3-91A8-C2BB-68C7-F981AAF6D393}"
"192156","208280","195745.25","544997.14","22.61",".00","545019.75","740765.00","432128.48",".00",".00","432128.48","308636.52",".00","195745.25",".00","545019.75","545019.75","740765.00",".00","432128.48","432128.48","308636.52","","{9EA525DE-3A3B-A340-87B1-7E765D496FF8}"
"192160","208284","28374.40","5200.00",".00",".00","5200.00","33574.40","2700.00",".00",".00","2700.00","30874.40",".00","28374.40",".00","5200.00","5200.00","33574.40",".00","2700.00","2700.00","30874.40","","{C0560C6D-638E-6B61-50AB-9807CB909B2B}"
"192164","208288","63.00","2300.00",".00",".00","2300.00","2363.00","196.07",".00",".00","196.07","2166.93",".00",".00","203.35","2300.00","2503.35","2503.35","140.35","196.07","336.42","2166.93","","{B7CC164E-9C9E-33CB-6AB3-DCD8E9F14E43}"
