"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"336147","387647","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{0B9DD5D8-E61B-0FE6-2BB3-79090D1844A7}"
"336645","388216","5","1540.00","0",".00","0",".00","0",".00","5","1540.00",".00",".00",".00","924.50","924.50",".00",".00",".00",".00",".00","","{075F9824-DCE4-ED81-F1A0-625F7F8D5246}"
"341741","394346","1","230.78","0",".00","0",".00","0",".00","1","230.78",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{6637B95D-1DB7-0D2A-92B0-5B333C84C82E}"
"342684","395349","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{D38997C2-D358-C0F5-E2F0-936470D2CE8D}"
"342687","395352","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{1EF6F7B6-4351-7270-514A-04CE8D525ED6}"
"342690","395356","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{FF061D5A-4881-D9A7-1D63-80872B6C917E}"
"342692","395358","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{A113A3E7-CA5A-079B-CEB6-71D1576131EC}"
"342695","395361","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{C4475889-8A94-DB40-9E79-7DA1D116528A}"
"342696","395362","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{C4475889-8A94-DB40-9E79-7DA1D116528A}"
"342698","395364","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{E86EA490-3C5E-9BF4-D67A-B877A7F558DF}"
"342700","395366","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{91752B51-F5C8-EC46-5E04-07C455E261D7}"
"342701","395367","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","6017.75",".00","6017.75",".00","6017.75","","{471EDE7E-1C15-4FB0-12D4-FED50DD7EA7B}"
"342705","395373","2","6017.75","0",".00","0",".00","0",".00","2","6017.75",".00",".00",".00",".00",".00","6017.75",".00","6017.75","6017.75",".00","","{B450856C-CE57-EE7E-A08D-14F0952C9F06}"
"342710","395378","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{B23A75A8-01D4-9FB8-1B30-C38AF55C5B2B}"
"342712","395380","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","53653.38",".00","53653.38",".00","53653.38","","{005E4E6A-227A-ACDE-67E4-21BCBD69D028}"
"342719","395388","0",".00","0",".00","1","100.00","0",".00","1","100.00",".00",".00",".00","925.84","925.84",".00",".00",".00",".00",".00","","{70D0E17F-8B48-C8E8-E154-AE37E5E23F63}"
"342720","395391","0",".00","0",".00","0",".00","0",".00","0",".00","60.00",".00",".00","2779.31","2779.31",".00",".00",".00",".00",".00","","{A4DF6ADA-1F1B-10D3-5DB9-3C3E0845C578}"
"342721","395392","0",".00","0",".00","1","22.49","0",".00","1","22.49",".00",".00",".00",".00",".00","100.00",".00","100.00","100.00",".00","","{5C2DF713-96DE-DB27-9924-258226361830}"
"342723","395394","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{A05D8295-40B2-9215-54DE-A4FF13C91843}"
"342727","395398","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","809.12","809.12",".00",".00",".00",".00",".00","","{5620501F-DD8F-0FEB-D549-E22AA95206CC}"
"342736","395481","39","4053.00","0",".00","179","7113.25","0",".00","218","11166.25",".00",".00",".00","25516.67","25516.67",".00",".00",".00",".00",".00","","{75F7C213-4B46-F52F-E10B-842090116DC1}"
"342738","395483","68","4101.35","0",".00","139","5164.74","0",".00","207","9266.09",".00",".00",".00","35157.50","35157.50",".00",".00",".00",".00",".00","","{F1882CE6-5248-75D0-190E-2E5DD70EC498}"
"342742","395487","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{ACF7AAF0-30E3-3C8D-1746-69E4560B48DD}"
"342745","395490","2","15000.00","3","737.53","3","80.00","0",".00","8","15817.53",".00","737.53",".00","1079.27","1816.80",".00","259.04","259.04",".00","259.04","","{D91396F4-9D2C-C80F-7DEF-288618B7667E}"
"342746","395491","4","950.00","0",".00","5","260.00","0",".00","9","1210.00",".00",".00",".00","3227.59","3227.59","259.04","15000.00","15259.04",".00","15259.04","","{96E76DBB-FD92-F25E-894A-883AB3F8CC95}"
"342747","395492","2","600.00","4","4000.00","14","900.00","0",".00","20","5500.00",".00","4000.00",".00","10115.32","14115.32","15259.04",".00","15259.04",".00","15259.04","","{D55E9241-6D7C-F5AB-9778-FA891480C2D8}"
"342748","395493","2","400.00","1","1500.00","4","225.00","0",".00","7","2125.00",".00","1500.00",".00","4717.40","6217.40","15259.04",".00","15259.04",".00","15259.04","","{9986D24D-375E-228D-EEFF-043E1D938E86}"
"342749","395494","3","650.00","0",".00","2","140.00","0",".00","5","790.00",".00",".00",".00","10007.17","10007.17","15259.04",".00","15259.04",".00","15259.04","","{5AF20CE8-46DB-F844-D0F4-E82A84DC7A34}"
"342750","395495","0",".00","1","2400.00","1","10.00","0",".00","2","2410.00",".00","2400.00",".00","4653.04","7053.04","15259.04",".00","15259.04",".00","15259.04","","{94C7F8D7-B426-5EC5-1001-483597A98A98}"
"342751","395496","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","15259.04",".00","15259.04","475.60","14783.44","","{6E70F1BB-AE89-C2D0-C7E7-8AA50DA3DBDB}"
"342752","395497","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","15259.04",".00","15259.04","674.25","14584.79","","{6E70F1BB-AE89-C2D0-C7E7-8AA50DA3DBDB}"
"342755","395500","4","950.00","0",".00","5","260.00","0",".00","9","1210.00",".00",".00",".00","3227.59","3227.59","259.04","15000.00","15259.04",".00","15259.04","","{96E76DBB-FD92-F25E-894A-883AB3F8CC95}"
"342756","395501","2","600.00","4","4000.00","14","900.00","0",".00","20","5500.00",".00","4000.00",".00","10115.32","14115.32","15259.04",".00","15259.04",".00","15259.04","","{D55E9241-6D7C-F5AB-9778-FA891480C2D8}"
"342757","395502","2","400.00","1","1500.00","4","225.00","0",".00","7","2125.00",".00","1500.00",".00","4717.40","6217.40","15259.04",".00","15259.04",".00","15259.04","","{9986D24D-375E-228D-EEFF-043E1D938E86}"
"342758","395503","3","650.00","0",".00","2","140.00","0",".00","5","790.00",".00",".00",".00","10007.17","10007.17","15259.04",".00","15259.04",".00","15259.04","","{5AF20CE8-46DB-F844-D0F4-E82A84DC7A34}"
"342759","395504","0",".00","1","2400.00","1","10.00","0",".00","2","2410.00",".00","2400.00",".00","4653.04","7053.04","15259.04",".00","15259.04",".00","15259.04","","{94C7F8D7-B426-5EC5-1001-483597A98A98}"
"342763","395509","0",".00","0",".00","0",".00","1","24.25","1","24.25",".00",".00","24.25",".00","24.25",".00",".00",".00",".00",".00","","{6CF22352-1282-19F6-E03E-B4BE2A5169EE}"
"342764","395510","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{B7B9AD30-5D88-A40D-1A2A-BA6E0FF50342}"
"342765","395511","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{2B878188-A37F-0305-1FF1-62EB022CCB1D}"
"342766","395512","0",".00","1","449.58","0",".00","0",".00","1","449.58",".00","449.58",".00",".00","449.58",".00",".00",".00",".00",".00","","{6FB3120B-CAD5-5535-2507-A6984B11C9C8}"
"342767","395513","0",".00","2","989.89","0",".00","0",".00","2","989.89",".00","989.89",".00",".00","989.89",".00",".00",".00",".00",".00","","{1D16ECFF-E7DF-78F9-7B07-C7B114D42CB8}"
