"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"342915","387647","16468.47",".00",".00",".00",".00","16468.47",".00",".00",".00",".00","16468.47",".00","19762.77","205.70",".00","205.70","19968.47","3500.00",".00","3500.00","16468.47","","{0B9DD5D8-E61B-0FE6-2BB3-79090D1844A7}"
"343413","388216","198.48","1540.00",".00",".00","1540.00","1738.48","924.50",".00",".00","924.50","813.98",".00",".00","6699.00","1540.00","8239.00","8239.00","6500.52","924.50","7425.02","813.98","","{075F9824-DCE4-ED81-F1A0-625F7F8D5246}"
"348531","394346",".00","230.78",".00",".00","230.78","230.78",".00",".00",".00",".00","230.78",".00",".00",".00","230.78","230.78","230.78",".00",".00",".00","230.78","","{6637B95D-1DB7-0D2A-92B0-5B333C84C82E}"
"349477","395349",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{D38997C2-D358-C0F5-E2F0-936470D2CE8D}"
"349480","395352","1960.69",".00",".00",".00",".00","1960.69",".00",".00",".00",".00","1960.69",".00","1960.69",".00",".00",".00","1960.69",".00",".00",".00","1960.69","","{1EF6F7B6-4351-7270-514A-04CE8D525ED6}"
"349483","395356","1960.69",".00",".00",".00",".00","1960.69",".00",".00",".00",".00","1960.69",".00","1960.69",".00",".00",".00","1960.69",".00",".00",".00","1960.69","","{FF061D5A-4881-D9A7-1D63-80872B6C917E}"
"349485","395358","1960.69",".00",".00",".00",".00","1960.69",".00",".00",".00",".00","1960.69",".00","1960.69",".00",".00",".00","1960.69",".00",".00",".00","1960.69","","{A113A3E7-CA5A-079B-CEB6-71D1576131EC}"
"349488","395361","1960.69",".00",".00",".00",".00","1960.69",".00",".00",".00",".00","1960.69",".00","1960.69",".00",".00",".00","1960.69",".00",".00",".00","1960.69","","{C4475889-8A94-DB40-9E79-7DA1D116528A}"
"349489","395362","1960.69",".00",".00",".00",".00","1960.69",".00",".00",".00",".00","1960.69",".00","1960.69",".00",".00",".00","1960.69",".00",".00",".00","1960.69","","{C4475889-8A94-DB40-9E79-7DA1D116528A}"
"349491","395364","1960.69",".00",".00",".00",".00","1960.69",".00",".00",".00",".00","1960.69",".00","1960.69",".00",".00",".00","1960.69",".00",".00",".00","1960.69","","{E86EA490-3C5E-9BF4-D67A-B877A7F558DF}"
"349493","395366","1960.69",".00",".00",".00",".00","1960.69",".00",".00",".00",".00","1960.69",".00","1960.69",".00",".00",".00","1960.69",".00",".00",".00","1960.69","","{91752B51-F5C8-EC46-5E04-07C455E261D7}"
"349494","395367","7408.53",".00",".00",".00",".00","7408.53",".00",".00",".00",".00","7408.53","6017.75","7408.53",".00",".00",".00","7408.53",".00",".00",".00","7408.53","","{471EDE7E-1C15-4FB0-12D4-FED50DD7EA7B}"
"349498","395373","7408.53","6017.75",".00",".00","6017.75","13426.28",".00","6017.75","7408.53","13426.28",".00",".00","7408.53",".00","6017.75","6017.75","13426.28",".00","13426.28","13426.28",".00","","{B450856C-CE57-EE7E-A08D-14F0952C9F06}"
