"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"202330","218846","530151.85","400000.00","5000.00",".00","405000.00","935151.85","605500.00",".00",".00","605500.00","329651.85",".00","35151.85","645000.00","405000.00","1050000.00","1085151.85","150000.00","605500.00","755500.00","329651.85","","{E67EA5C5-E93E-1A44-923F-EC74FBC2BAF6}"
"202331","218847","9378.62","2330.00",".00",".00","2330.00","11708.62",".00",".00",".00",".00","11708.62",".00","8813.62","15565.00","2330.00","17895.00","26708.62","15000.00",".00","15000.00","11708.62","","{3BB3FCB1-EC18-7324-F81D-7F03790CF7C2}"
"202335","218851","15427.98","163.55",".00",".00","163.55","15591.53",".00",".00",".00",".00","15591.53",".00","15187.88","240.10","163.55","403.65","15591.53",".00",".00",".00","15591.53","","{1F06E30E-E8E7-6BC3-2F66-4FDDFB530A0C}"
"202336","218852","24510.68",".00","1.90",".00","1.90","24512.58",".00",".00",".00",".00","24512.58",".00","23916.95","593.73","1.90","595.63","24512.58",".00",".00",".00","24512.58","","{B96DC850-6446-169C-59D6-6E775D769454}"
"202337","218853","11436.60",".00",".00",".00",".00","11436.60","120.00",".00",".00","120.00","11316.60",".00","11686.60","47224.83",".00","47224.83","58911.43","47474.83","120.00","47594.83","11316.60","","{F16E97E3-2E13-6B5B-8826-6F8F8684EB4A}"
"202338","218854","66977.61","4788.60",".00",".00","4788.60","71766.21","193.72",".00",".00","193.72","71572.49",".00","54277.32","13157.45","4788.60","17946.05","72223.37","457.16","193.72","650.88","71572.49","","{B5B61846-4E73-90CA-7994-3976DA0DA0E1}"
"202339","218855","2296.45","15520.00",".00",".00","15520.00","17816.45","14771.83",".00",".00","14771.83","3044.62",".00",".00","4200.00","15520.00","19720.00","19720.00","1903.55","14771.83","16675.38","3044.62","","{1AD4D6B4-BCB3-37EE-0E02-FDB96E70FF32}"
"202343","218859","90.90","35.00",".00",".00","35.00","125.90",".00",".00",".00",".00","125.90",".00",".90","290.00","35.00","325.00","325.90","200.00",".00","200.00","125.90","","{368F689E-263A-05B5-B78E-02EE72057080}"
"202344","218860",".00","1657.28",".00",".00","1657.28","1657.28","1657.28",".00",".00","1657.28",".00",".00",".00","957.48","1657.28","2614.76","2614.76","957.48","1657.28","2614.76",".00","","{0EA43639-76CB-E73B-6462-3AE64BB63760}"
"202346","218862","99.97",".03",".00","136.00","136.03","236.00","116.00",".00",".00","116.00","120.00","1919.61","54.68","177.57","136.03","313.60","368.28","132.28","116.00","248.28","120.00","","{0BE69278-0280-0975-E31D-E80C6292044E}"
