"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"218618","236920","5519.91","1205.00",".00",".00","1205.00","6724.91","777.96",".00",".00","777.96","5946.95",".00","5519.91",".00","1205.00","1205.00","6724.91",".00","777.96","777.96","5946.95","","{6B2CCFB9-6307-1B4F-6DBA-D8DAE0A3DD52}"
"220100","238494","10867.00","100.00",".00",".00","100.00","10967.00",".00",".00",".00",".00","10967.00",".00","10867.00",".00","100.00","100.00","10967.00",".00",".00",".00","10967.00","","{BAAE87EB-A373-26CA-9E47-1A72AE55E17D}"
"220433","238885","2614.23",".00",".00",".00",".00","2614.23","20.00",".00",".00","20.00","2594.23","4000.00",".00","6710.00",".00","6710.00","6710.00","4095.77","20.00","4115.77","2594.23","","{48A35E8C-B5EF-A3F5-3285-6E155F65C036}"
"220437","238890","477.06","26.06",".00",".00","26.06","503.12","17.05",".00",".00","17.05","486.07",".00","477.06",".00","26.06","26.06","503.12",".00","17.05","17.05","486.07","","{FCF7DE76-32F1-981D-1D7F-18B8321FC0BE}"
"220438","238892","15465.19","2430.00","19.51",".00","2449.51","17914.70","276.30",".00",".00","276.30","17638.40",".00","15465.19",".00","2449.51","2449.51","17914.70",".00","276.30","276.30","17638.40","","{31DA23D9-F416-639C-6114-242092B0F37D}"
"220439","238893",".00","4088.34",".00","10000.00","14088.34","14088.34","136.69",".00",".00","136.69","13951.65","10000.00",".00",".00","14088.34","14088.34","14088.34",".00","136.69","136.69","13951.65","","{55FCA362-E417-981E-B46A-13BB738C1AC6}"
"220444","238901","195.04",".00",".00",".00",".00","195.04",".00",".00",".00",".00","195.04",".00","195.04",".00",".00",".00","195.04",".00",".00",".00","195.04","","{3858E616-F80D-FD81-4F74-0F9D792EF558}"
"220450","238907",".00","20623.80",".00",".00","20623.80","20623.80","7184.65",".00",".00","7184.65","13439.15",".00",".00",".00","20623.80","20623.80","20623.80",".00","7184.65","7184.65","13439.15","","{9CA0075C-3638-CD4C-9904-273F39635423}"
"220462","238922",".00","100.00",".00",".00","100.00","100.00","100.00",".00",".00","100.00",".00",".00",".00",".00","100.00","100.00","100.00",".00","100.00","100.00",".00","","{25D06877-5363-F90A-D80C-2270B03E89B1}"
"220480","238966","80.56",".00",".00",".00",".00","80.56",".00",".00",".00",".00","80.56",".00","108.72",".00",".00",".00","108.72","28.16",".00","28.16","80.56","","{C03FDB96-4C38-47F7-45F3-58FD9BB4D258}"
