"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"329223","370406","233.40","29.00",".00",".00","29.00","262.40","29.00",".00",".00","29.00","233.40","26000.00",".00","94705.83","29.00","94734.83","94734.83","94472.43","29.00","94501.43","233.40","","{235082BF-9198-6D1B-10DE-8AEFDD82EB1C}"
"384121","436023",".00","510.00",".00","250.00","760.00","760.00","264.23","250.00",".00","514.23","245.77",".00",".00",".00","760.00","760.00","760.00",".00","514.23","514.23","245.77","","{76124A6E-9044-7388-D051-184923F5502D}"
"391174","444919","2735.72",".00",".00",".00",".00","2735.72","250.00",".00",".00","250.00","2485.72",".00","3637.72",".00",".00",".00","3637.72","902.00","250.00","1152.00","2485.72","","{2C6614A6-E2DC-78FA-7DE2-FF56D06049A8}"
"391176","444922","2735.72",".00",".00",".00",".00","2735.72","1000.00",".00",".00","1000.00","1735.72",".00","3637.72",".00",".00",".00","3637.72","902.00","1000.00","1902.00","1735.72","","{32965E10-72AF-67D1-08B0-06F32BAB24CE}"
"409889","471429","628.02",".00",".00",".00",".00","628.02",".00",".00",".00",".00","628.02",".00",".00","1800.00",".00","1800.00","1800.00","1171.98",".00","1171.98","628.02","","{3790AA7D-58A8-BDE3-8769-E8CA85C84FB2}"
"411340","472974","47800.08","72220.11","789.35",".00","73009.46","120809.54","30618.58",".00",".00","30618.58","90190.96",".00","29141.28","123735.33","73009.46","196744.79","225886.07","105076.53","30618.58","135695.11","90190.96","","{A569D168-CCF1-4FF5-4C7D-2FB6BCD9DE76}"
"411349","472990","5061.96",".00",".00",".00",".00","5061.96",".00",".00","5061.96","5061.96",".00",".00","237.21","6142.35",".00","6142.35","6379.56","1317.60","5061.96","6379.56",".00","","{252B9EC1-DC3B-6A41-0A62-289BC913226E}"
"411714","473436","200000.00",".00",".00",".00",".00","200000.00","200000.00",".00",".00","200000.00",".00",".00",".00","200000.00",".00","200000.00","200000.00",".00","200000.00","200000.00",".00","","{00EC9FD4-0D0F-C87C-A33C-40CB1EF624B4}"
"411929","473736","117.83",".00",".00",".00",".00","117.83",".00","100.00","17.83","117.83",".00",".00",".00","300.00",".00","300.00","300.00","182.17","117.83","300.00",".00","","{F37624AD-6DA6-C63F-7389-FBE4BBBAC2B7}"
"412057","473937",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{82BF4222-B3C4-4A8A-676A-FBEFCF1F8406}"
"412098","474002",".00","43021.89",".00",".00","43021.89","43021.89","40354.61",".00",".00","40354.61","2667.28",".00",".00",".00","43021.89","43021.89","43021.89",".00","40354.61","40354.61","2667.28","","{67B82AF3-5591-D43E-8357-8FEB1E2287FE}"
"412239","474169",".00","250.00",".00",".00","250.00","250.00","149.94",".00",".00","149.94","100.06",".00",".00",".00","250.00","250.00","250.00",".00","149.94","149.94","100.06","","{BEDA38F6-517F-B312-8682-CB45410EC603}"
"412247","474177","366.86","5.00",".00",".00","5.00","371.86","14.00",".00",".00","14.00","357.86",".00","366.86",".00","5.00","5.00","371.86",".00","14.00","14.00","357.86","","{1EFBC158-02B0-0DFB-7EF9-4D0E998D9D31}"
"412263","474196","3100.45",".00",".00",".00",".00","3100.45","896.17",".00",".00","896.17","2204.28",".00","3100.45",".00",".00",".00","3100.45",".00","896.17","896.17","2204.28","","{A9CE417C-F6D8-6F3F-97C8-0ACC0C4150DE}"
"412265","474198","301.59",".00",".00",".00",".00","301.59",".00",".00",".00",".00","301.59",".00","301.59",".00",".00",".00","301.59",".00",".00",".00","301.59","","{D660FB73-75A2-307E-97E7-06BADA2F92F4}"
"412266","474199","193.29",".00",".00",".00",".00","193.29",".00",".00",".00",".00","193.29",".00","193.29",".00",".00",".00","193.29",".00",".00",".00","193.29","","{D905E21F-7372-5ED9-9FC6-5EAD5C843AEA}"
"412267","474200","289.74","5.00",".00",".00","5.00","294.74",".00",".00",".00",".00","294.74",".00","350.81",".00","5.00","5.00","355.81","61.07",".00","61.07","294.74","","{02E5CCB4-536B-3671-1A1A-497078B189D2}"
"412268","474201","2682.90","2691.70",".00",".00","2691.70","5374.60","4871.34",".00",".00","4871.34","503.26",".00","2989.72","21936.87","2691.70","24628.57","27618.29","22243.69","4871.34","27115.03","503.26","","{14BD1CDB-2333-99A8-4AEA-0404506F6AEB}"
"412269","474202","298.42",".00",".00",".00",".00","298.42",".00",".00",".00",".00","298.42","1775.00","298.42",".00",".00",".00","298.42",".00",".00",".00","298.42","","{6164C332-0380-E519-9DD1-A2B11FC45521}"
"412272","474205","2240.50",".00",".00",".00",".00","2240.50",".00",".00",".00",".00","2240.50","18009.50","2240.50",".00",".00",".00","2240.50",".00",".00",".00","2240.50","","{CC165835-695D-0059-2188-C242AA99DE41}"
"412273","474206","116.40",".00",".00",".00",".00","116.40",".00",".00",".00",".00","116.40",".00",".00","1838.60",".00","1838.60","1838.60","1722.20",".00","1722.20","116.40","","{121F2A5D-5367-6832-514C-6F07790D6960}"
"412274","474207","309.42",".00",".00",".00",".00","309.42",".00",".00",".00",".00","309.42",".00","309.42",".00",".00",".00","309.42",".00",".00",".00","309.42","","{4A499550-35D2-F09A-2BC5-2CF20B93E0E8}"
"412275","474208","906.20",".00",".15",".00",".15","906.35",".00",".00",".00",".00","906.35",".00","1003.00","183.20",".15","183.35","1186.35","280.00",".00","280.00","906.35","","{14AD795F-7854-0806-FDB1-309370F71F8F}"
"412278","474211",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{58A6BA7E-46A8-C57E-30C7-E37BFD811424}"
"412279","474212","621.56",".00",".00",".00",".00","621.56",".00",".00",".00",".00","621.56",".00",".00","1880.26",".00","1880.26","1880.26","1258.70",".00","1258.70","621.56","","{272B10A1-0853-1327-B78C-E4496C0ED667}"
"412280","474213",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","59500.00","543.02",".00",".00",".00","543.02","543.02",".00","543.02",".00","","{B3CC8BE4-7981-D59F-0668-255D41D716CE}"
"412282","474215","91.25",".00",".00",".00",".00","91.25",".00",".00",".00",".00","91.25",".00",".00","844.63",".00","844.63","844.63","753.38",".00","753.38","91.25","","{FA23F599-B37F-6045-30C5-1E5E91A80258}"
"412283","474216","4066.65",".00",".00",".00",".00","4066.65","217.38",".00",".00","217.38","3849.27","10534.84","5341.98",".00",".00",".00","5341.98","1275.33","217.38","1492.71","3849.27","","{9D4B6925-A103-AEBE-AC76-4558906EBEA7}"
"412287","474220","274.43",".00",".00",".00",".00","274.43",".00",".00",".00",".00","274.43",".00","274.43",".00",".00",".00","274.43",".00",".00",".00","274.43","","{80BE2932-3A71-FCEE-6FE9-6CBC20CA3384}"
"412288","474221","2455.24",".00",".00",".00",".00","2455.24","1814.58",".00",".00","1814.58","640.66",".00","2455.24",".00",".00",".00","2455.24",".00","1814.58","1814.58","640.66","","{481BF324-CBD1-40D5-C525-A8BE945EABA8}"
"412291","474224","2262.13",".00",".00",".00",".00","2262.13",".00",".00",".00",".00","2262.13",".00","2568.13",".00",".00",".00","2568.13","306.00",".00","306.00","2262.13","","{23A2D8CD-B5B3-CC4B-6441-71237B0B635E}"
"412292","474225",".00","100.00",".00",".00","100.00","100.00",".00",".00",".00",".00","100.00",".00",".00",".00","100.00","100.00","100.00",".00",".00",".00","100.00","","{F224A604-7E8D-606B-A821-5B37F5DFE1C2}"
"412295","474228","120.78",".00",".00",".00",".00","120.78",".00",".00","120.78","120.78",".00",".00","165.00","31.60",".00","31.60","196.60","75.82","120.78","196.60",".00","","{B05DE211-05CD-BB3F-2A66-58F08AECAE9C}"
