"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"81305","91525","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{9E68442C-532B-6988-27F9-039A75CA7B10}"
"356609","410910","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{9F6D7ADD-CAD4-0990-2B66-FE9F0A675ED9}"
"357449","412153","2","700.00","0",".00","2","150.00","0",".00","4","850.00",".00",".00",".00","1936.64","1936.64","15000.00",".00","15000.00",".00","15000.00","","{11DC948A-D6CA-F635-B1EE-207905B2F0BA}"
"363325","419513","1","6000.00","0",".00","2","125.00","0",".00","3","6125.00",".00",".00",".00","10588.05","10588.05",".00",".00",".00",".00",".00","","{78C2A2F6-0DFD-92C0-BD5D-125C0C71F2DF}"
"364453","421141","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{6909A757-0455-B4AD-D320-D25137935F5F}"
"364481","421188","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{2928257A-F6DA-91B0-16BC-C21AEF0F91D9}"
"364483","421193","2","450.00","0",".00","0",".00","0",".00","2","450.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{B91F43B8-BCE8-0F11-C5FD-2A11D3F45FE6}"
"364491","421211","4","1000.00","0",".00","6","210.00","0",".00","10","1210.00",".00",".00",".00","203.25","203.25",".00",".00",".00",".00",".00","","{CCE567B5-91C9-6D48-B389-FA10C0A83F03}"
"364492","421212","0",".00","0",".00","3","250.00","0",".00","3","250.00",".00",".00",".00","181.01","181.01",".00",".00",".00",".00",".00","","{D4D4519F-02EF-4451-CFEC-556066F21E73}"
"364494","421214","1","125.00","0",".00","5","325.00","0",".00","6","450.00",".00",".00",".00","1019.63","1019.63",".00","3500.00","3500.00",".00","3500.00","","{3846B803-5B01-17F5-91AB-3B73D5FC02C4}"
"364495","421216","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","464.09","464.09","3500.00",".00","3500.00",".00","3500.00","","{2FFA0C27-57FF-FA9E-0B18-A71DAC481CB6}"
"364496","421218","1","2000.00","1","2831.00","1","25.00","0",".00","3","4856.00",".00","2831.00",".00","82.62","2913.62","3500.00",".00","3500.00",".00","3500.00","","{119C686C-11BE-6963-E82A-CE94E239BE3D}"
"364498","421226","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{18DE8EC1-0154-A42D-B501-EEFC468A793D}"
"364499","421248","1","500.00","0",".00","0",".00","0",".00","1","500.00",".00",".00",".00","1747.27","1747.27",".00",".00",".00",".00",".00","","{AA163A96-7D26-883B-8D16-304B6062ACB0}"
"364505","421263","1","300.00","0",".00","0",".00","0",".00","1","300.00",".00",".00",".00","300.00","300.00",".00",".00",".00",".00",".00","","{A77D48BE-23B2-AC2E-7C96-804876B30F85}"
"364519","421300","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{A4F1D4F4-B52E-4582-7558-3139E2150C5A}"
"364520","421301","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{1EEB517B-36A1-11EF-238D-9FB4FBC9CCDA}"
"364525","421318","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","2000.00",".00","2000.00",".00","2000.00","","{B26DF6ED-70F2-0B94-FA75-BE50C22779D1}"
"364527","421321","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","2000.00",".00","2000.00",".00","2000.00","","{95E4C0BB-D5AC-60C7-D355-825B5E0A848D}"
"364528","421319","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{B2090688-8784-EF3A-F895-0E6A9A99B9D1}"
"364529","421322","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","2000.00",".00","2000.00",".00","2000.00","","{95E4C0BB-D5AC-60C7-D355-825B5E0A848D}"
"364532","421327","2","2100.00","0",".00","0",".00","0",".00","2","2100.00",".00",".00",".00","1916.82","1916.82","2500.00",".00","2500.00",".00","2500.00","","{6E14778E-8036-6578-9593-AFD4E6DB43CA}"
"364548","421367","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{E76AE89F-1422-15D4-1AE5-443C3F9019E4}"
"364549","421368","6","1980.00","2","325.00","9","400.00","0",".00","17","2705.00",".00","325.00",".00","1092.30","1417.30",".00",".00",".00",".00",".00","","{8FFD9F0B-1F91-CF9F-2E1E-2007BEB57117}"
"364550","421369","1","100.00","1","350.00","1","50.00","0",".00","3","500.00",".00","350.00",".00","1162.36","1512.36",".00",".00",".00",".00",".00","","{90A03E5F-5A55-7390-6EE7-6C3C7B95BA0B}"
"364551","421370","2","300.00","0",".00","0",".00","0",".00","2","300.00",".00",".00",".00","125.43","125.43",".00",".00",".00",".00",".00","","{ED323F6F-70DC-7D21-97EC-07527BBCE2AE}"
"364552","421371","2","500.00","0",".00","0",".00","0",".00","2","500.00",".00",".00",".00","591.44","591.44",".00",".00",".00",".00",".00","","{D462234D-AEDB-E2B6-32F9-02C9BA5D1634}"
"364553","421372","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{3EC8D287-22E3-DA67-80D6-15D1184FEDF1}"
"364554","421373","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{F7E4682D-0533-EBE6-7F71-2EC8C92CD7B7}"
"364560","421387","1","250.00","0",".00","1","100.00","0",".00","2","350.00",".00",".00",".00","3745.77","3745.77",".00",".00",".00",".00",".00","","{E38D233A-4F99-000B-3191-6F209E9B97A5}"
"364562","421389","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{41C88CEC-ACF5-6DFC-88E4-0DBB93B14AC5}"
"364563","421395","1","100.00","1","350.00","1","50.00","0",".00","3","500.00",".00","350.00",".00","1162.13","1512.13",".00",".00",".00",".00",".00","","{90A03E5F-5A55-7390-6EE7-6C3C7B95BA0B}"
"364565","421397","2","300.00","0",".00","0",".00","0",".00","2","300.00",".00",".00",".00","125.43","125.43",".00",".00",".00",".00",".00","","{ED323F6F-70DC-7D21-97EC-07527BBCE2AE}"
"364566","421398","2","500.00","0",".00","0",".00","0",".00","2","500.00",".00",".00",".00","591.44","591.44",".00",".00",".00",".00",".00","","{D462234D-AEDB-E2B6-32F9-02C9BA5D1634}"
"364567","421399","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{3EC8D287-22E3-DA67-80D6-15D1184FEDF1}"
"364568","421400","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{F7E4682D-0533-EBE6-7F71-2EC8C92CD7B7}"
"364569","421401","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","358.70","358.70",".00",".00",".00",".00",".00","","{15CA941E-0CF0-3EFA-A238-35DF20BC78E3}"
"364584","421425","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{7E2F1F63-4062-83F2-A12F-BAA23B1AC246}"
"364608","421476","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","3000.00",".00","3000.00",".00","3000.00","","{4FE7CF6F-EE3F-2FA4-6FFA-0AFA69D710D0}"
"364616","421493","5","1209.00","0",".00","7","325.00","0",".00","12","1534.00",".00",".00",".00","1780.90","1780.90","4242.00",".00","4242.00",".00","4242.00","","{341772F1-41A0-A034-43DB-7C5DA6328746}"
"364619","421499","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","3463.40","3463.40","3500.00",".00","3500.00",".00","3500.00","","{2FFA0C27-57FF-FA9E-0B18-A71DAC481CB6}"
"364620","421500","1","2000.00","1","2831.00","1","25.00","0",".00","3","4856.00",".00","2831.00",".00","82.62","2913.62","3500.00",".00","3500.00",".00","3500.00","","{119C686C-11BE-6963-E82A-CE94E239BE3D}"
"364625","421511","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","16.00","16.00",".00",".00",".00",".00",".00","","{2B2A854D-FFF6-20A7-9141-A35E3898AB64}"
"364640","421526","1","3125.00","0",".00","0",".00","0",".00","1","3125.00",".00",".00",".00","1.78","1.78","3125.00",".00","3125.00","3125.00",".00","","{F07CB2A8-9F64-5387-732B-B5707DAD377B}"
"364641","421527","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","449.62","449.62",".00",".00",".00",".00",".00","","{1810A654-C0E8-1AFD-14AD-861E51CABA25}"
"364644","421530","0",".00","0",".00","1","25.00","0",".00","1","25.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{006CE2C3-A913-610E-F907-9043C5BFDE47}"
"364646","421532","1","114.77","1","19.61","0",".00","0",".00","2","134.38",".00","19.61",".00","120.00","139.61",".00",".00",".00",".00",".00","","{670F971F-B89F-9580-0197-54ECE84B81AE}"
"364656","421544","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","26000.00","1000.00","27000.00",".00","27000.00","","{5D48E758-12B8-5B22-1187-A4E3F8D0416E}"
