"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"84040","91525",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{9E68442C-532B-6988-27F9-039A75CA7B10}"
"363436","410910",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{9F6D7ADD-CAD4-0990-2B66-FE9F0A675ED9}"
"364276","412153","11185.43","850.00",".00",".00","850.00","12035.43","1936.64",".00",".00","1936.64","10098.79","15000.00",".00","26815.00","850.00","27665.00","27665.00","15629.57","1936.64","17566.21","10098.79","","{11DC948A-D6CA-F635-B1EE-207905B2F0BA}"
"370180","419513","16043.94","6125.00",".00",".00","6125.00","22168.94","10588.05",".00",".00","10588.05","11580.89",".00",".00","19010.13","6125.00","25135.13","25135.13","2966.19","10588.05","13554.24","11580.89","","{78C2A2F6-0DFD-92C0-BD5D-125C0C71F2DF}"
"371308","421141",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{6909A757-0455-B4AD-D320-D25137935F5F}"
"371336","421188","174.29",".00",".00",".00",".00","174.29",".00",".00",".00",".00","174.29",".00","174.29",".00",".00",".00","174.29",".00",".00",".00","174.29","","{2928257A-F6DA-91B0-16BC-C21AEF0F91D9}"
"371338","421193","4098.05","450.00",".00",".00","450.00","4548.05",".00",".00",".00",".00","4548.05","601.00",".00","6650.00","450.00","7100.00","7100.00","2551.95",".00","2551.95","4548.05","","{B91F43B8-BCE8-0F11-C5FD-2A11D3F45FE6}"
"371346","421211",".00","1210.00",".00",".00","1210.00","1210.00","203.25",".00",".00","203.25","1006.75",".00",".00",".00","1210.00","1210.00","1210.00",".00","203.25","203.25","1006.75","","{CCE567B5-91C9-6D48-B389-FA10C0A83F03}"
"371347","421212","1006.75","250.00",".00",".00","250.00","1256.75","181.01",".00",".00","181.01","1075.74",".00",".00","1210.00","250.00","1460.00","1460.00","203.25","181.01","384.26","1075.74","","{D4D4519F-02EF-4451-CFEC-556066F21E73}"
"371349","421214","1075.74","450.00",".00","3500.00","3950.00","5025.74","1019.63",".00",".00","1019.63","4006.11","3500.00",".00","1460.00","3950.00","5410.00","5410.00","384.26","1019.63","1403.89","4006.11","","{3846B803-5B01-17F5-91AB-3B73D5FC02C4}"
"371350","421216","4006.11",".00",".00",".00",".00","4006.11","464.09",".00",".00","464.09","3542.02","3500.00",".00","5410.00",".00","5410.00","5410.00","1403.89","464.09","1867.98","3542.02","","{2FFA0C27-57FF-FA9E-0B18-A71DAC481CB6}"
