"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"153059","170609","8","2750.00","1","200.00","15","815.00","2","183.10","26","3948.10",".40","200.00","183.10","6644.03","7027.13","495.00","109.67","604.67",".00","604.67","","{0BF82201-637E-A983-C106-49560848F2F2}"
"154079","171647","1","2000.00","0",".00","1","50.00","0",".00","2","2050.00",".00",".00",".00","1926.93","1926.93",".00",".00",".00",".00",".00","","{ADAE1E1B-7C3D-F02E-F6D4-D7E280A67240}"
"155366","172934","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{B9E254FC-83D1-D637-24DE-9098DED03E17}"
"156949","174741","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","1675.83","1675.83",".00",".00",".00",".00",".00","","{46CC9DE8-A6FA-F540-4869-5EEE818634A2}"
"156952","174744","24","7450.00","0",".00","11","510.00","0",".00","35","7960.00",".62",".00",".00","5290.54","5290.54",".00",".00",".00",".00",".00","","{41B4FBEB-EB9F-BCB5-930D-29A322556F75}"
"156956","174749","2","450.00","0",".00","5","285.00","0",".00","7","735.00",".00",".00",".00","463.14","463.14",".00",".00",".00",".00",".00","","{70DEB034-D701-3CC9-B770-392D989AD79E}"
"156957","174750","5","1450.00","0",".00","1","100.00","0",".00","6","1550.00",".00",".00",".00","4044.13","4044.13",".00",".00",".00",".00",".00","","{10B83969-B08C-BD87-41CA-513DD5716F01}"
"156964","174757","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{83FBFCF5-E1CB-8845-626F-AC264C2BFD5C}"
"156967","174760","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1775.50",".00","1775.50",".00","1775.50","","{6694F1D0-B765-314A-E626-F1951D72B9D7}"
"156968","174761","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1775.50",".00","1775.50",".00","1775.50","","{6694F1D0-B765-314A-E626-F1951D72B9D7}"
