"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"157909","170609","10384.41","3948.10",".40","109.67","4058.17","14442.58","7027.13",".00",".00","7027.13","7415.45","657.56",".00","21232.29","4058.17","25290.46","25290.46","10847.88","7027.13","17875.01","7415.45","","{0BF82201-637E-A983-C106-49560848F2F2}"
"158978","171647","20.00","2050.00",".00",".00","2050.00","2070.00","1926.93",".00",".00","1926.93","143.07",".00",".00","866.64","2050.00","2916.64","2916.64","846.64","1926.93","2773.57","143.07","","{ADAE1E1B-7C3D-F02E-F6D4-D7E280A67240}"
"160302","172934","500.00",".00",".00",".00",".00","500.00",".00",".00",".00",".00","500.00",".00",".00","500.00",".00","500.00","500.00",".00",".00",".00","500.00","","{B9E254FC-83D1-D637-24DE-9098DED03E17}"
"161901","174741","12162.66",".00",".00",".00",".00","12162.66","1675.83",".00",".00","1675.83","10486.83",".00","42892.44","200.00",".00","200.00","43092.44","30929.78","1675.83","32605.61","10486.83","","{46CC9DE8-A6FA-F540-4869-5EEE818634A2}"
"161904","174744","17814.59","7960.00",".62",".00","7960.62","25775.21","5290.54",".00",".00","5290.54","20484.67",".00","13592.65","48237.68","7960.62","56198.30","69790.95","44015.74","5290.54","49306.28","20484.67","","{41B4FBEB-EB9F-BCB5-930D-29A322556F75}"
"161908","174749","400.00","735.00",".00",".00","735.00","1135.00","463.14",".00",".00","463.14","671.86",".00",".00","400.00","735.00","1135.00","1135.00",".00","463.14","463.14","671.86","","{70DEB034-D701-3CC9-B770-392D989AD79E}"
"161909","174750","38530.00","1550.00",".00",".00","1550.00","40080.00","4044.13",".00",".00","4044.13","36035.87",".00","20341.54","63010.30","1550.00","64560.30","84901.84","44821.84","4044.13","48865.97","36035.87","","{10B83969-B08C-BD87-41CA-513DD5716F01}"
"161916","174757","5.00",".00",".00",".00",".00","5.00",".00",".00",".00",".00","5.00",".00",".00","6268.80",".00","6268.80","6268.80","6263.80",".00","6263.80","5.00","","{83FBFCF5-E1CB-8845-626F-AC264C2BFD5C}"
"161919","174760","205.59",".00",".00",".00",".00","205.59",".00",".00",".00",".00","205.59","1775.50","105.59",".00",".00",".00","105.59",".00",".00",".00","105.59","","{6694F1D0-B765-314A-E626-F1951D72B9D7}"
"161920","174761","205.59",".00",".00",".00",".00","205.59",".00",".00",".00",".00","205.59","1775.50","105.59",".00",".00",".00","105.59",".00",".00",".00","105.59","","{6694F1D0-B765-314A-E626-F1951D72B9D7}"
"161921","174762","205.59",".00",".00",".00",".00","205.59",".00",".00",".00",".00","205.59","1775.50","105.59",".00",".00",".00","105.59",".00",".00",".00","105.59","","{6694F1D0-B765-314A-E626-F1951D72B9D7}"
