"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"150593","162673",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{13F3B9D6-7E7C-B36F-D2D2-45F4CF15550F}"
"150599","162678","1457.09","21100.00",".00",".00","21100.00","22557.09","950.90",".00",".00","950.90","21606.19","17850.00","727.19","1508.00","21100.00","22608.00","23335.19","778.10","950.90","1729.00","21606.19","","{FD2BF3FF-28A8-6E8A-EE9E-A9CE14B178E9}"
"150602","162681","12.53","429.95",".00",".00","429.95","442.48","242.48","200.00",".00","442.48",".00",".00",".00","407.52","429.95","837.47","837.47","394.99","442.48","837.47",".00","","{000E8F41-B857-28F0-7227-D52B84FCD5CE}"
"150648","162723","2522.01",".00",".00",".00",".00","2522.01",".00","2522.01",".00","2522.01",".00",".00","2522.01",".00",".00",".00","2522.01",".00","2522.01","2522.01",".00","","{6C301664-B950-3AC0-55D1-CEFA219E5ECB}"
"150685","162764",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{7F391021-057E-DDFC-2EE9-FBEE3046CA23}"
"150742","162828","33312.24",".00",".00",".00",".00","33312.24","1000.00",".00",".00","1000.00","32312.24",".00","123385.91",".00",".00",".00","123385.91","90073.67","1000.00","91073.67","32312.24","","{54F6250B-0309-F2A6-B819-FA9A1FE7E9E2}"
"150744","162830","6426.84","3244.00",".00",".00","3244.00","9670.84","3691.56",".00",".00","3691.56","5979.28",".00","3091.98","26188.78","3244.00","29432.78","32524.76","22853.92","3691.56","26545.48","5979.28","","{2557E02B-5ED5-62B7-8094-3AB11E134356}"
"150747","162833","167.00","828.90",".00",".00","828.90","995.90","896.40",".00",".00","896.40","99.50",".00",".00","231.98","828.90","1060.88","1060.88","64.98","896.40","961.38","99.50","","{EB6B4BA8-2F83-CA77-8942-FA91E76DDE72}"
"150749","162834","3631.37","1475.00",".00",".00","1475.00","5106.37","207.57",".00",".00","207.57","4898.80","25.00",".00","5840.30","1475.00","7315.30","7315.30","2208.93","207.57","2416.50","4898.80","","{127F0F94-0A30-CC5B-DCF5-A8A36BEB1583}"
"150753","162839","11137.59","1475.00",".00",".00","1475.00","12612.59","1874.43",".00",".00","1874.43","10738.16","12533.18",".00","12993.18","1475.00","14468.18","14468.18","1855.59","1874.43","3730.02","10738.16","","{C92F9B78-79E0-2E2D-036A-D18935E21EA1}"
"150754","162840","11137.59","1475.00",".00",".00","1475.00","12612.59","6063.43",".00",".00","6063.43","6549.16","12533.18",".00","12993.18","1475.00","14468.18","14468.18","1855.59","6063.43","7919.02","6549.16","","{C92F9B78-79E0-2E2D-036A-D18935E21EA1}"
"150759","162845","728.69",".00",".00",".00",".00","728.69",".00",".00",".00",".00","728.69",".00","728.69",".00",".00",".00","728.69",".00",".00",".00","728.69","","{90CD9C67-36E1-3F71-46C3-2B4565C9080E}"
"150761","162847","28.79",".00",".00",".00",".00","28.79",".00",".00",".00",".00","28.79",".00","28.79",".00",".00",".00","28.79",".00",".00",".00","28.79","","{2F6A74DE-3BC6-7755-7217-7B3134CE2897}"
"150764","162850",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","1293.35",".00","84.00",".00","84.00","84.00","84.00",".00","84.00",".00","","{836CF7C9-0286-8D31-EAA0-961537696919}"
"150767","162853","20.00",".00",".00",".00",".00","20.00",".00",".00",".00",".00","20.00","803.86",".00","803.86",".00","803.86","803.86","783.86",".00","783.86","20.00","","{D5CE8FF3-4CC4-9035-5512-0B383627EF9C}"
"150769","162855",".00","11013.15",".00",".00","11013.15","11013.15","8738.17",".00",".00","8738.17","2274.98",".00",".00",".00","11013.15","11013.15","11013.15",".00","8738.17","8738.17","2274.98","","{071CD500-1951-B18B-0093-4568A1AD6E32}"
"150772","162858",".00","2025.00",".00",".00","2025.00","2025.00","93.39",".00",".00","93.39","1931.61",".00",".00",".00","2025.00","2025.00","2025.00",".00","93.39","93.39","1931.61","","{1C372C0C-F1C0-20EA-BFFA-FDC5A51EA158}"
